UnitCode,UnitName,Faculty,LocationAndTime,CreditPoints,EFTSL,Preqs,Proh,SCABand,Sypnosis
CHM4100,Chemistry research project,Faculty of Sciences,"[[['Clayton'], ['Full year 2017 (Day)', 'Second semester 2017 to First semester 2018 (Day)']]]",36,0.750,Completion of a Chemistry major and 24 points of CHM3XXX units,,2,Students undertake a supervised research project in a specialised area of chemistry. Candidates may commence the honours year at the beginning of either first or second semester. Further information is available from the course coordinator and at a meeting held with prospective students during second semester of third year.
CHM4110,Chemistry research project part time I,Faculty of Sciences,"[[['Clayton'], ['Full year 2017 (Day)', 'Second semester 2017 to First semester 2018 (Day)']]]",18,0.375,,,2,Students undertake a supervised research project in a specialised area of chemistry. Candidates may commence the honours year at the beginning of either first or second semester. Further information is available from the course coordinator and at a meeting held with prospective students during second semester of third year.
CHM4120,Chemistry research project part time II,Faculty of Sciences,"[[['Clayton'], ['Full year 2017 (Day)', 'Second semester 2017 to First semester 2018 (Day)']]]",18,0.375,,,2,Students undertake a supervised research project in a specialised area of chemistry. Candidates may commence the honours year at the beginning of either first or second semester. Further information is available from the course coordinator and at a meeting held with prospective students during second semester of third year.
CHM4180,Medicinal chemistry research project,Faculty of Sciences,"[[['Malaysia'], ['Full year 2017 (Day)', 'Second semester 2017 to First semester 2018 (Day)']]]",36,0.750,Completion of the admission requirements for the Bachelor of Science (Honours),,2,Students will undertake a supervised research project. Candidates may commence the honours year at the beginning of either the first or second semester. Students will carry out a research project and present the results of their study in both written and oral form. Information about research projects will be available from the course coordinator towards the end of the preceding semester.
CHM4201,Chemistry honours coursework,Faculty of Sciences,"[[['Clayton'], ['First semester 2017 (Day)']]]",12,0.250,,,2,"All students will undertake a Professional Studies topic and one core topic defined by the School, as well as three elective topics from specialised areas of chemistry, such as pericyclic reactions, separation science, advanced organic synthesis, main group inorganic chemistry, supramolecular chemistry, computational chemistry and electron microscopy. Each topic will require students to attend 8 lecture equivalents making a total of 48 lecture equivalents for the unit. Further information is available from the course coordinator and at a meeting held with prospective students during second semester of third year."
CHM4211,Chemistry honours coursework part time I,Faculty of Sciences,"[[['Clayton'], ['First semester 2017 (Day)']]]",6,0.125,,,2,"All students will undertake a Professional Studies topic and one core topic defined by the School, as well as three elective topics from specialised areas of chemistry, such as pericyclic reactions, separation science, advanced organic synthesis, main group inorganic chemistry, supramolecular chemistry, computational chemistry and electron microscopy. Each topic will require students to attend 8 lecture equivalents making a total of 48 lecture equivalents for the unit. Further information is available from the course coordinator and at a meeting held with prospective students during second semester of third year."
CHM4221,Chemistry honours coursework part time II,Faculty of Sciences,"[[['Clayton'], ['First semester 2017 (Day)']]]",6,0.125,,,2,"All students will undertake a Professional Studies topic and one core topic defined by the School, as well as three elective topics from specialised areas of chemistry, such as pericyclic reactions, separation science, advanced organic synthesis, main group inorganic chemistry, supramolecular chemistry, computational chemistry and electron microscopy. Each topic will require students to attend 8 lecture equivalents making a total of 48 lecture equivalents for the unit. Further information is available from the course coordinator and at a meeting held with prospective students during second semester of third year."
CHM4280,Honours coursework in medicinal chemistry,Faculty of Sciences,"[[['Malaysia'], ['Full year 2017 (Day)', 'Second semester 2017 to First semester 2018 (Day)']]]",12,0.250,Completion of the admission requirements for the Bachelor of Biotechnology Honours year or for the Science (Honours),,2,"This unit provides advanced instruction in quantitative methods, thesis writing and current topics to students enrolled in the honours program in medicinal chemistry. Students will gain an understanding of advanced experimental design, data analysis and scientific writing that will assist them in completing their honours thesis. Further classes and coursework relating to current topics in medicinal chemistry will assist students in critical analysis of journal articles, providing further support for their academic development in research science."
DEV2011,Early human development from cells to tissues,Faculty of Sciences,"[[['Clayton'], ['First semester 2017 (Day)']]]",6,0.125,"One of BIO1011, BIO1022, BMS1021 or equivalent",,2,"Introduces the structure and function of eukaryotic cells including the diversity of cell structure and function. The concept that the many specialized cell types in the adult human body are derived from a single fertilized egg is emphasized, laying the foundations for future studies of stem cells and embryogenesis. The four primary tissues (epithelium, connective tissue, muscle tissue, nervous tissue) are described and students learn how these tissues develop in the growing embryo. Topics covered include early human development, gametogenesis, fertilization, blastocyst formation and implantation, formation of stem cell lineages, germ layers and early derivatives."
DEV2022,Human anatomy and development: Tissues and body systems,Faculty of Sciences,"[[['Clayton'], ['Second semester 2017 (Day)']]]",6,0.125,DEV2011 or equivalent. (Students in course 3543 Bachelor of Biotechnology are exempt from this rule.),,2,"This unit provides students with basic knowledge of the structure of the human body. It describes how tissues are combined to form organs, and how organs and organ systems are organized to form adult body structure. The microscopic and macroscopic structure of the human body and some major body systems are covered. The general body plan is described and how the body plan is established during embryogenesis is discussed."
DEV3011,Fundamentals of developmental processes,Faculty of Sciences,"[[['Clayton'], ['First semester 2017 (Day)']]]",6,0.125,"DEV2011 and DEV2022; or BMS1062, BMS2011, BMS2021 and BMS2031. (Note that students in course 3543 Bachelor of Biotechnology are exempt from this rule and only need to have passed DEV2022 to enrol.)",,2,"This unit begins with an introduction to the concepts and experimental systems in developmental biology. How gene expression is regulated during development and thereby leads to the development of differentiated cells and tissues is considered. Communication between cells during development is described, as well as the key concepts of induction and competence. Some of the key early developmental processes and experimental strategies for studying developmental biology are covered. Finally, patterning and development of the body plan are described."
DEV3022,Developmental and anatomical basis of human health and disease,Faculty of Sciences,"[[['Clayton'], ['Second semester 2017 (Day)']]]",6,0.125,DEV3011,,2,"This unit considers the anatomy and development of the major organs and organ systems of the body. The classical morphogenetic steps/stages in organ development are described, as well as the most up to date knowledge of the molecular/genetic and foetal/maternal environmental regulation of these morphogenetic processes.  Organ systems covered include musculoskeletal, cardiovascular, central nervous, respiratory, gastrointestinal, renal and reproductive. Students will learn how abnormalities in genetic and/or environmental regulation of development lead to birth defects as well as chronic diseases in adulthood."
DEV3032,Stem cells and the foundations of life,Faculty of Sciences,"[[['Clayton'], ['Second semester 2017 (Day)']]]",6,0.125,"DEV2011 and DEV2022, or BMS1062, BMS2011, BMS2021 and BMS2031. (Note that students in course 3543 Bachelor of Biotechnology are exempt from this rule and only need to have passed DEV2022 to enrol.)",,2,"This unit begins with an introduction to embryonic stem cell biology and pluripotency. This will be followed by the characteristics and basic biology of newborn and adult stem cells. Subsequently inducible pluripotent stem cells will be introduced. The characteristics, anatomical location and clinical relevance of stem cells in specific tissues are then described, including haematopoiesis, kidney, gut, prostate, limb regeneration and immune, nervous and reproductive systems / mechanisms of fertility and infertility. Students also conduct a research project in stem cells and developmental biology. Two moderated classroom discussions on commercialisation, recent technological advances, and/or regulatory and ethical issues of stem cell research and clinical treatments are also included."
DEV3990,Action in developmental biology research project,Faculty of Sciences,"[[['Clayton'], ['First semester 2017 (Day)', 'Second semester 2017 (Day)', 'Summer semester A (starts November) 2017 (Day)']]]",6,0.125,12 points of study in the discipline area at 2nd year level and a grade point average of at least 70 over 24 points in the discipline area at 2nd year level and by permission of the Unit Convenor or the Head of Department.,,2,"This unit provides the opportunity for high achieving students to work with an academic supervisor and complete a research project in Developmental Biology. The research project may be chosen from a list of projects available at the beginning of semester from the Department of Anatomy & Developmental Biology. Students will work in a research laboratory to obtain data, will complete a final report and will give a series of oral presentations on their work. Students will also undertake an informal written open-book exam comprising 3 brief essays based on weekly tutorials."
EAE1011,"Earth, atmosphere and environment 1",Faculty of Sciences,"[[['Clayton'], ['First semester 2017 (Day)']]]",6,0.125,,"ENV1011, ESC1011",2," This unit is a core unit for further studies in Geology, Atmospheric Science, Climate Studies, Earth Science, Environmental Earth Science and Geographical Science.The Earth is a constantly changing complex system involving many physical, chemical, and biological processes. This unit is an introduction to the science used to understand the Earth system, how it changes over time, and its future. We will look at the Earth's place in the Universe and Solar System, the formation and structure of the Earth, and its changing environment. Fieldwork, practical exercises, simple models, and state of the art satellite data will be used to read the planet's history, and model and predict its future. We will also study the processes that drive change within our planet and its environmental systems: from the formation of the Earth's core to its crust; to the systems driving and sustaining the planet's living surface; to the forces and processes involved in the formation of mountains and oceans; and our changing atmosphere and climate."
EAE1022,"Earth, atmosphere and environment 2",Faculty of Sciences,"[[['Clayton'], ['Second semester 2017 (Day)']]]",6,0.125,,"ATS1301, ENV1022, ESC1022",2," This unit is a core unit for further studies in Geology, Atmospheric science, Climate studies, Earth science, Environmental earth science and Geographical science.We live on a constantly changing planet. This unit looks at the forces and processes that have shaped the planet over time, and the fossils and other biological, chemical and physical factors that provide evidence that these changes. Earthquakes, volcanoes, tsunamis, tornadoes, cyclones and other high impact events shape the very nature of life on Earth. We look at the science that we use to understand and model these hazards, and our attempts to predict and minimize the adverse effects of these processes and events. We will study the natural resources that are required to maintain our society - minerals, energy, water, soils and food - their origin, use, and limits, and sustainable management. At the completion of this unit, students will have a clear understanding of society's impact on the biosphere, hydrosphere, lithosphere and atmosphere."
EAE2011,Environmental problem solving and visualisation,Faculty of Sciences,"[[['Clayton'], ['First semester 2017 (Day)']]]",6,0.125,"One of ESC1011, ESC1022, ATS1301, EAE1011 or EAE1022",,2," Environmental problem solving and visualisation will provide thestudents with the ability to solve a wide-ranging set of commonproblems in environmental and climate science. Through practicalproblem solving it will introduce methods and techniques used inenvironmental and climate science to collect and analyse data, to buildquantitative models and to visualise key results. The unit will discuss anumber of environmental and climate science problem-based topicsinvolving observing and modelling the earth. Simple techniques andmethods from the fields of mathematics, physics and informationtechnology will be introduced successively in the context of real-worldproblems and will enable students to apply these necessary skills inthe higher level units in the Environmental Earth Sciences and ClimateScience majors."
EAE2111,Introduction to climate science,Faculty of Sciences,"[[['Clayton'], ['First semester 2017 (Day)']]]",6,0.125,"One of EAE1022, ESC1011, ESC1022, ATS1301",ATS2776 and ATS2779,2," From the humid tropics to the polar deserts, Earth's diversearray of climates are the result of complex physical, chemicaland biological processes and their interactions. This unitprovides an introduction to the Earth's climate system and itsoperation. Students will gain an appreciation of the climate ofthe Earth's surface, sub-surface and upper atmosphere, andhow these vary in space and time. Key processes that regulatethe climate on the global, regional and micro-scale will beintroduced. The natural operation of these processes, and theiroperation with human influence, will be examined. Students willbe exposed to the techniques and instrumentation used tomeasure and monitor the atmosphere and the real-worldapplications for climate monitoring will be described. Practicalexperience in meteorological measurement will be gainedthrough laboratory classes and a weekend field trip."
EAE2122,Introduction to atmospheric physics and dynamics,Faculty of Sciences,"[[['Clayton'], ['Second semester 2017 (Day)']]]",6,0.125,"One of EAE2011 or MTH1030, MTH1035 OR ENG1005",ATM2030,2," This unit examines atmospheric thermodynamics and dynamics,including cloud processes, the dynamics and prediction of severestorms (including tornadoes and tropical cyclones), the structure andevolution of extra-tropical cyclones and their associated fronts, and thetechniques used in forecasting the day-to-day weather."
EAE2322,Environmental earth science,Faculty of Sciences,"[[['Clayton'], ['Second semester 2017 (Day)']]]",6,0.125,"One of ATS1301, ESC1011 or EAE1022","ATS2774, ESC2122, GES2170",2," The lithosphere and biosphere are intimately related components of the natural environment which are critical to the development, maintenance and functioning of ecosystems. The unit will introduce students to concepts and processes in thebiotic and abiotic components of natural ecosystems and how humans influence these processes. This unit will provide students with an understanding how biotic and abiotic processes shape natural and managed ecosystems. The interaction between soils and vegetation, and their role in ecosystem functioning will be explored. The unit will also examine the broader-scale issues such as human and climatic influences on land and vegetation management and conservation, and interactions between the lithosphere and biosphere."
EAE2511,Deep earth processes,Faculty of Sciences,"[[['Clayton'], ['First semester 2017 (Day)']]]",6,0.125,"Students must have passed one of EAE1011, EAE1022, ESC1011, ESC1022 or ENG1002",ESC2122,2,"This unit provides an integrated understanding of processes that build and modify the Earth's crust. This unit uses the broad framework of plate tectonics to define the nature of all major geological environments and processes. The unit deals with where and how mountain belts form, how continents split apart, an introduction to describing structures and their significance, and the origin and evolution of magmatic and metamorphic rocks. These topics are essential for understanding geological processes and therefore the origin of continents and oceans and their hazards and resources."
EAE2522,Sediments and basins,Faculty of Sciences,"[[['Clayton'], ['Second semester 2017 (Day)']]]",6,0.125,"One of EAE1011, EAE1022, ESC1011, ESC1022 or ENG1002",ESC2111,2,"Geologists study our Earth by digging through millions (and even billions) of years into the 'deep time' past.  Older interpretations have been integrated with bold, new insights into a grand scenario of a dynamic planet 'on the move'.   Continents break apart and reassemble; ocean floors open up and deepen into grand basins; volcanoes blow their tops; and even huge mountains systems rise up from originally quiet seas, a seemingly perpetual pageant of dynamic geologic processes. By studying and surveying global basins and their diverse infill of sediments and associated fossils, we can piece together the grand geologic puzzle through the ages.  Fossil remains assist greatly in reconstructing ancient global continental connections, environments and climate, punctuated by global catastrophes to arrive at a picture of the evolution of life through time.  This 'big picture science' is accomplished by diverse disciplines, including tectonics, sedimentology, stratigraphy, paleontology, geophysics, and field work, the latter of which is a significant skills set for the geologist.   Ultimately, we endeavour to reconstruct our great earth jigsaw through the ages and in the modern age use the rock record of basins for global energy needs (i.e., water, oil, gas, and coal). In doing so, we enrich humanity by peering into unfamiliar and previously unknown ancient environments around the globe and by supplying important resources."
EAE3000,"Earth, atmosphere and environment research project",Faculty of Sciences,"[[['Clayton'], ['First semester 2017 (Day)', 'Second semester 2017 (Day)', 'Summer semester A (starts November) 2017 (Day)']]]",6,0.125,"A distinction (70%) average in 12 points of third year EAE, ESC, ATM or ATS units managed by the School of Earth, Environment and Atmosphere. Approval from the unit co-ordinator is also required.",,2,"This unit allows students to devote themselves to a major research project during third year. The project may involve field and/or laboratory work and will introduce the student to current research in Earth, Atmospheric, or Environmental Sciences. The project will develop independent study, problem solving, data generation, data analysis, and report writing. The experience gained in the unit will serves as training for postgraduate or professional research."
EAE3900,"Landscape, environment and sustainability in Italy",Faculty of Sciences,"[[[], ['Summer semester A (starts November) 2017 (', 'Off-campus Day', ')']]]",6,0.125, One 6 point unit with the prefix EAE2XXXOther students interested in studying this unit will need permission from the unit coordinator.,ATS3281,2,"This field-based unit is taught on location in the National Park/World Heritage Area of Cinque Terre on the Italian Riviera. Identified by UNESCO as an environment and cultural landscape worth preserving, the region is under immense pressure due to climate change, rural depopulation, abandonment of agricultural lands, landscape instability, and burgeoning tourism. Problems of integrating tourism and agricultural objectives, while minimising negative environmental and cultural impacts, will be explored and possible solutions for regional sustainability proposed. The unit provides unique opportunities for interaction with staff of the National Park and various local and national authorities."
EAE4100,"Earth, atmosphere and environment honours research project",Faculty of Sciences,"[[['Clayton'], ['Full year 2017 (Day)', 'Second semester 2017 to First semester 2018 (Day)']]]",24,0.500,"Completion of a major offered by the School of Earth, Atmosphere and Environment (EAE) with at least 70% average over four units offered in the School of EAE.","ATM4100, ATS4778, ATS4779, ESC4100, GPS4100",2,"The unit represents the Honours research program for the School of Earth, Atmosphere, and Environment and will consist of a research project combined with coursework taken in EAE4200. The research projects will span the discipline of Environmental, Atmospheric Sciences as well as Geology and Geophysics."
EAE4110,"Earth, atmosphere and environment honours research project part time 1",Faculty of Sciences,"[[['Clayton'], ['Full year 2017 (Day)', 'Second semester 2017 to First semester 2018 (Day)']]]",12,0.250,"Completion of a major offered by the School of Earth, Atmosphere and Environment (EAE) with at least 70% average over four units offered in the School of EAE.","ATM4100, ATS4778, ATS4779, ESC4100, GPS4100",2,"The unit represents the Honours research program for the School of Earth, Atmosphere, and Environment and will consist of a research project combined with coursework taken in EAE4200. The research projects will span the discipline of environmental, atmospheric sciences as well as geology and geophysics."
EAE4120,"Earth, atmosphere and environment honours research project part time 2",Faculty of Sciences,"[[['Clayton'], ['Full year 2017 (Day)', 'Second semester 2017 to First semester 2018 (Day)']]]",12,0.250,Completion of a major offered by the School of Earth Atmosphere and Environment with at least 70% average over four units offered in the School of Earth Atmosphere and Environment.,"ESC4100, GPS4100, ATM410, ATS4778, ATS4779",2,"The unit represents the Honours research program for the School of Earth, Atmosphere, and Environment and will consist of a research project combined with coursework taken in EAE4200. The research projects will span the discipline of Environmental, Atmospheric Sciences as well as Geology and Geophysics."
EAE4200,"Earth, atmosphere and environment honours coursework",Faculty of Sciences,"[[['Clayton'], ['Full year 2017 (Day)', 'Second semester 2017 to First semester 2018 (Day)']]]",24,0.500,"Completion of a major offered by the School of Earth, Atmosphere and Environment (EAE) with at least 70% average over four units offered in the School of EAE.","ATM4200, ATS4776, ATS4899, ESC4200, GPS4200",2,"The unit represents the Honours coursework program for the School of Earth, Atmosphere, and Environment and will consist of a series of short courses, a seminar and a theoretical literature review."
EAE4210,"Earth, atmosphere and environment honours coursework part time 1",Faculty of Sciences,"[[['Clayton'], ['Full year 2017 (Day)', 'Second semester 2017 to First semester 2018 (Day)']]]",12,0.250,"Completion of a major offered by the School of Earth, Atmosphere and Environment (EAE) with at least 70% average over four units offered in the School of EAE.","ATM4200, ATS4776, ATS4899, ESC4200, GPS4200",2,"The unit represents the Honours coursework program for the School of Earth, Atmosphere, and Environment and will consist of a series of short courses, a seminar and a theoretical literature review."
EAE4220,"Earth, atmosphere and environment honours coursework part time 2",Faculty of Sciences,"[[['Clayton'], ['Full year 2017 (Day)', 'Second semester 2017 to First semester 2018 (Day)']]]",12,0.250,"Completion of a major offered by the School of Earth, Atmosphere and Environment with at least 70% average over 4 units offered in the School of Earth, Atmosphere and Environment.","ATM4200, ATS4776, ATS4899, ESC4200, GPS4200",2,"The unit represents the Honours coursework program for the School of Earth, Atmosphere, and Environment and will consist of a series of short courses, a seminar and a theoretical literature review."
EAE5258,Geographical information systems (GIS) for environmental science,Faculty of Sciences,"[[['Clayton'], ['First semester 2017 (Day)']]]",6,0.125,,"ATS3259, APG4758",2,"The unit provides a practical introduction to the principles, techniques and applications in GIS for environmental problem solving and decision making. It covers a wide range of topics including general nature of spatial data, spatial data quality, georeferencing, raster and vector approaches, spatial data management, spatial analysis, spatial modelling, spatial visualisation, terrain analysis, and GIS applications in land use analysis, hydrology, ecology, geoscience, environmental policy and decision analysis."
ENS5010,Global challenges and sustainability,Faculty of Sciences,"[[['Clayton'], ['First semester 2017 (Day)', 'Second semester 2017 (Day)']]]",12,0.250,"Enrolment in the Master of Environment and Sustainability, Master of Environmental Management and Sustainability or Master of International Sustainable Tourism Management",,2," This unit, together with ENS5020, sets the context for considering the interactions and interdependence between nature and society and the basic principles of sustainability (social, economic and environmental), reflected in the Sustainable Development Goals.This unit (Global challenges and sustainability) provides the scientific basis for understanding contemporary global environmental change and its implications for society.Using the current global policy context in this area, it introduces the science of sustainability and the environment and its relevance to human well-being. It explores the key threats to sustainability, such as climate change, human migration, resource scarcity and emerging diseases. Core concepts covered in the unit include those of scale, systems and complexity.The unit teaches problem structuring methods, evidence-based approaches and methods of interpreting risk and uncertainty. Particular emphasis is placed on developing skills to integrate evidence into sustainability actions across multiple sectors, systems and scales. Theory will be complemented with group learning exercises, professional development activities and engagement with practitioners."
ENS5020,Perspectives on sustainability,Faculty of Sciences,"[[['Clayton'], ['First semester 2017 (Evening)', 'Second semester 2017 (Day)', 'Second semester 2017 (Evening)']]]",12,0.250,"Enrolment in the Master of Environment and Sustainability, Master of Environmental Management and Sustainability or Master of International Sustainable Tourism Management",,2,"This unit, together with ENS5010, sets the context for considering the interactions and interdependence between nature and society and the basic principles of sustainability (social, economic and environmental), as reflected in the Sustainable Development Goals.This unit explores the values and perspectives of stakeholders alongside existing social structures that inform and affect how global challenges (as taught in unit ENS5010) are perceived and acted upon.Within society there are varied understandings of the relationships between the social, environmental and economic dimensions of sustainability. How sustainability is viewed and addressed is shaped by a diversity of multi-stakeholder perspectives and value systems along with their capacity to influence economic, regulatory, and policy regimes.This unit develops student's capacity to map and critically analyse: multi-stakeholders and social structures affecting sustainability; different ideological, cultural, philosophical, psychological and disciplinary perspectives on sustainability; and, their implications for policymaking, development of business cases, disciplinary research, and action."
ENS5310,Securing biodiversity and ecosystems,Faculty of Sciences,"[[['Clayton'], ['First semester 2017 (Day)']]]",6,0.125,This is a specialist core unit for the Environmental Security specialisation. Non-cognate students in this specialisation must complete preparatory studies (Part B) prior to undertaking this specialist unit. Students undertaking this unit as an elective within other specialisations must consult with the unit coordinator about assumed foundational knowledge and preparatory material. Approval from the unit co-ordinator is required.,,2," This unit examines the ways in which multiple forms of global change interact to drive the loss of biodiversity and ecosystem services. Solutions for securing biodiversity and ecosystem services and ensuring the protection and sustainable use of renewable resources are discussed.The unit uses relevant policies and management approaches by which biodiversity and ecosystems are governed, to evaluate the scientific evidence base underpinning these, and to identify gaps and future solutions. Example topics covered include integrated land-use planning, area- and species-based conservation strategies, biosecurity, and the development of sustainable harvest systems.Students will develop their understanding of the concepts and the skills needed for translating and integrating scientific evidence into decision-making for the protection of biodiversity and ecosystems. To enhance this understanding students will collaborate with peers and experts to develop their capacity to use biological knowledge and evidence in professional planning, management and conservation."
ENS5320,"Climate change, energy and human security",Faculty of Sciences,"[[['Clayton'], ['Second semester 2017 (On-campus block of classes)', 'Second semester 2017 (Day)', 'Second semester 2017 (Evening)']]]",6,0.125,This is a specialist core unit for the Environmental Security specialisation. Non-cognate students in this specialisation must complete preparatory studies (Part B) prior to undertaking this specialist unit. Students undertaking this unit as an elective within other specialisations must consult with the unit coordinator about assumed foundational knowledge and preparatory material. Approval from the unit co-ordinator is required.,,2," This unit provides a fundamental understanding of the science, policy and regulatory frameworks relating to the nexus between climate change, renewable and non-renewable energy resources. The physical science, climate models, projections and impacts are discussed along with national and international climate change policy and regulatory aspects.The unit will develop skills and understandings to translate the best contemporary climate change science into appropriate decision-making to preserve the physical, biological and economic systems upon which human security depends. Students will also gain understanding of climate change scenario development, vulnerability assessment and mitigation and adaptation responses at organisational, community and national levels.The unit will involve site visits to both renewable (solar arrays and wind farms) and non-renewable energy generation facilities. To facilitate these understandings visits will also be made, for example, to local government authorities in Victoria dealing with climate change vulnerabilities and assessments. The critical links between climate change, climate change impacts and human security are emphasised throughout the unit."
ENS5330,Water security and environmental pollution,Faculty of Sciences,"[[['Clayton'], ['Second semester 2017 (Day)', 'Second semester 2017 (Evening)']]]",6,0.125,This is a specialist core unit for the Environmental Security specialisation. Non-cognate students in this specialisation must complete preparatory studies (Part B) prior to undertaking this specialist unit. Students undertaking this unit as an elective within other specialisations must consult with the unit coordinator about assumed foundational knowledge and preparatory material. Approval from the unit co-ordinator is required.,,2," This unit will give students the knowledge and perspectives to manage water resources for human consumption, recreation and ecological values. The unit will commence by covering the basics of the hydrological cycle necessary to understand the factors controlling groundwater and surface water availability.Fundamentals of water quality and pollutants and their behaviour including, metals, organic contaminants, nutrients and algal blooms, pathogens and acidification (within the context of acid sulfate soils, mine drainage and ocean acidification) will also be addressed. Application of this knowledge will then be undertaken with case studies of contaminated systems, their assessment and remediation approaches.Finally the unit will cover the policy approaches used to manage water resources around the world including local and international examples of the development of water quality guidelines and frameworks. Current approaches used to balance the needs of ecological values and human water needs, will also be discussed with global and local examples."
ENS5510,Processes to influence change,Faculty of Sciences,"[[['Clayton'], ['First semester 2017 (Evening)']]]",6,0.125,"This is a specialist core unit for the Leadership for sustainable development specialisation and an elective unit within the other specialisations. There are no prerequisite units, but non-cognate students must complete Part B studies prior to undertaking Part C specialist studies.",,1," Leadership for sustainable development requires the ability to influence societal change in a range of complex contexts at varying scales. Critical appreciation is needed of processes and mechanisms that affect and guide such change.The unit breaks down the complexity of change processes, examining the various components of societal change (rules, norms, values, knowledge), and the different dimensions of our social world (institutional, political, organisational, community), that either help or hinder sustainable development. The unit also explores a range of formal and informal processes of influence.Blending theoretical and practical insights, the unit will equip students with a suite of tools and mechanisms for influencing, supporting and facilitating change towards sustainable development at a variety of scales, drawing on science-policy partnerships, strategic planning, social and organisational learning and advocacy networks."
ENS5520,Understanding human behaviour to influence change,Faculty of Sciences,"[[['Clayton'], ['First semester 2017 (Evening)']]]",6,0.125,"This is a specialist core unit for the Leadership for Sustainable Development specialisation and an elective unit within the other specialisations. There are no prerequisite units, but non-cognate students must complete Part B studies prior to undertaking Part C specialist studies.",,1," Behavioural change approaches are an important, and often very cost effective, part of the mix of solutions to many sustainability and other public policy issues, such as water conservation, energy efficiency and immunisation. Considerable opportunities exist in this space, as comparatively little time and effort is usually invested in understanding the drivers of individual behaviour and designing solutions that target these drivers.With a mix of theoretical and practical work, this unit will enable students to understand individual behaviour in a way that identifies opportunities for change. It will take students through a process of unpacking public policy challenges and identifying real-life behavioural solutions. This involves prioritising behaviours and target audiences and understanding drivers of behaviour and potential solutions. Students will also learn to work collaboratively to design, test and evaluate behaviour change interventions."
ENS5530,Leading change for sustainable development,Faculty of Sciences,"[[['Clayton'], ['Second semester 2017 (Day)', 'Second semester 2017 (Evening)']]]",6,0.125,"This is a specialist core unit for the Leadership for Sustainable Development specialisation and an elective unit within the other specialisations. There are no prerequisite units, but non-cognate students must complete Part B studies prior to undertaking Part C specialist studies.",,3," Building the capacity for effective leadership for sustainable development, at an individual, team and organisational scale, is one critical factor in addressing contemporary sustainability challenges.This unit frames 'leadership' as a process of influence that delivers a shared vision, aligns resources towards that vision and generates commitment to collective success.  It recognises the importance of individual and group-based leadership to successful sustainable development outcomes, and focuses on those aspects of leadership that can be consciously developed, such as critical leadership skills and choosing appropriate strategies to match the context. The unit differs from traditional MBA-style leadership training in that it selects the theoretical frameworks/models, leadership roles, case studies and skill sets from the vast leadership literature that are most relevant to practitioners who seek to advance sustainable development.Starting with the concept of self-leadership, students will learn strategies and skills to develop their own leadership abilities as well as understand principles and practices for exerting influence and effecting change to support sustainable development.Students will also develop an individual leadership development plan, drawing on the concept of 'self-leadership', the principles and methods of leadership development and the types of knowledge, skills and networks typically needed for sustainable development leadership. This plan will set out developmental objectives and specific actions to improve leadership performance and capacity."
ENS5900,Research project in environment and sustainability,Faculty of Sciences,"[[['Caulfield'], ['First semester 2017 (Day)', 'Second semester 2017 (Day)']], [['Clayton'], ['First semester 2017 (Day)', 'Second semester 2017 (Day)']]]",24,0.500," An average grade of 75% across Master core units (ENS5010, ENS5020) and approval from the School/Department where the research will be undertaken.Preparatory students should complete Part B before taking the unit.","ENS5901, ENS5902, ENS5910, ENS5920, ENS5930 except by special approval from specialisation coordinator.",2,ENS5900 (24 credit points) provides an opportunity for students to pursue a major academically-oriented piece of research in their chosen discipline during the advanced practice component of the course. A research thesis enables students to consolidate the theoretical knowledge and analytical skills acquired during the Master course in a research context. It requires independent learning and research by the student on a chosen topic related to the core and elective units offered in the specialisation. The unit primarily comprises independent research but includes some scheduled activities to enhance and develop transferable skills for success in research. Students are assessed primarily on the thesis. Students also undertake a reflective task to help develop and present novel perspectives on their research within the broader field of environment and sustainability. This authentic research experience represents a pathway to a PhD.
ENS5901,Research project in environment and sustainability part A,Faculty of Sciences,"[[['Caulfield'], ['First semester 2017 (Day)', 'Second semester 2017 (Day)']], [['Clayton'], ['First semester 2017 (Day)', 'Second semester 2017 (Day)']]]",12,0.250,"An average grade of 75% across Master core units (ENS5010, ENS5020) and approval from the School/Department where the research will be undertaken.","ENS5900, ENS5910, ENS5920, ENS5930 except by special approval from the specialization coordinator.",2,"ENS5901 (12 credit points), in combination with ENS5902, enables students to undertake research over two semesters during the advanced practice component of the course. ENS5901 provides an opportunity for students to pursue a major academically-oriented piece of research in their chosen discipline. This advanced and authentic experience will develop transferable research skills for professional practice across sectors and provides a pathway to a PhD. Over the course of ENS5901 and ENS5902, students are assessed based on a research thesis (90%) and a conceptual development/reflection task (10%). The format and requirements of the research thesis will vary according to the requirements of the specialisation. In addition to independent research, the unit includes some scheduled activities to enhance and develop transferable research skills in study design, analysis and academic writing. Students from any specialisation can undertake the unit if they fulfil the academic requirements and gain approval from an appropriate supervisor. ENS5901 with ENS5902 provide the same experience as ENS5900, but enable students to undertake research over two semesters."
