UnitCode,UnitName,Faculty,LocationAndTime,CreditPoints,EFTSL,Preqs,Proh,SCABand,Sypnosis
MAP5101,Advanced critical care skills,"Faculty of Medicine, Nursing and Health Sciences",[],12,0.250,,,2,"This unit has been created in collaboration with the Alfred ICU for students seeking credit from studies in critical care in extracorporeal support, transthoracic echocardiography, transoesophageal echocardiography, critical care ultrasound and airway, bronchoscopy and ventilation."
MAP5104,Emergency medicine skills,"Faculty of Medicine, Nursing and Health Sciences",[],24,0.500,,,2,This unit has been created in collaboration with the Alfred Emergency and Trauma Centre for students seeking credit from studies in Emergency and Trauma Evidence Based Medicine; Emergency and Trauma Research Methods; Emergency and Trauma Clinical Leadership and Management and Emergency Medicine Theory and Practice.
MAP5105,Trauma skills,"Faculty of Medicine, Nursing and Health Sciences",[],24,0.500,,,2,This unit has been created in collaboration with the Alfred Emergency and Trauma Centre for students seeking credit from studies in Emergency and Trauma Evidence Based Medicine; Emergency and Trauma Research Methods; Emergency and Trauma Clinical Leadership and Management and Trauma Theory and Practice.
MCE5100,Introduction to mammalian embryology,"Faculty of Medicine, Nursing and Health Sciences","[[['Clayton'], ['First semester (extended) 2017 (Day)', 'First semester (extended) 2017 (Online)']]]",6,0.125,,,2,"This unit will provide students with an overview of the basic embryological knowledge that is essential for working in animal and human IVF laboratories. Theoretical information about hormonal control of reproduction, folliculogenesis, gametogenesis, fertilisation, implantation, early embryo development to gastrulation, germ and somatic cell lineages and also epigenetics from a cellular, genetic and molecular perspective will be presented and discussed in lectures and tutorials. Also an overview on potential stem cell therapies discussing the production and use of human embryonic stem cells, comparing with stem cells from adult and foetal origin will be given."
MCE5101,Infertility and treatment strategies,"Faculty of Medicine, Nursing and Health Sciences","[[['Clayton'], ['First semester (extended) 2017 (Day)', 'First semester (extended) 2017 (Online)']]]",12,0.250,,,2,"This unit will provide information about the infertile patient and the assisted reproduction technologies used to treat infertility. Students will identify the procedures performed in an IVF clinic and the roles of those involved. They will study the normal events of oocyte production in vivo and learn how these events are manipulated to increase the success of in vitro technologies. The unit also focuses on the outcomes of assisted reproductive technologies and its impact on the offspring generated. The theoretical basis of techniques such as oocyte collection and handling, oocyte maturation in vitro, preparation of oocytes for IVF, standard insemination, assessment of fertilization, and the handling, assessment, selection and transfer of embryos are presented and discussed in lectures, tutorials, and seminars. On-campus students will demonstrate knowledge of OHSE issues and aseptic techniques, and develop skills in laboratory maintenance, use of equipment, superovulation of mice and collection of embryos, embryo handling (mouse) and semen analysis (human)."
MCE5103,IVF processes: Embryo production and cryopreservation techniques (theory),"Faculty of Medicine, Nursing and Health Sciences","[[['Clayton'], ['First semester (extended) 2017 (Day)', 'First semester (extended) 2017 (Online)']]]",12,0.250,,,3,"This unit provides students with the skills and opportunity to design and optimise embryo culture systems to ensure the best pregnancy outcomes for couples undertaking infertility treatment. This is achieved through a detailed understanding of critical cellular processes, with an aim to maximize normal embryo growth potential while minimizing stress. Students will learn the methods needed to accurately evaluate embryo quality and develop the ability to micro-manage IVF processes. This unit also provides students with a detailed understanding of cryopreservation techniques and the ability to critically discuss and evaluate these techniques and cryo-banking systems for oocytes, sperm, ovarian and testicular tissue and embryos in human IVF programs. The physico-chemical properties of permeant and non permeant cryoprotectants will be discussed in context with the slow cooling and vitrification methods."
MCE5112,IVF processes: Embryo production and cryopreservation techniques (practical),"Faculty of Medicine, Nursing and Health Sciences","[[['Clayton'], ['First semester (extended) 2017 (Day)', 'First semester (extended) 2017 (Flexible)']]]",12,0.250,,,2,"The theoretical aspects of IVF, embryo production and cryopreservation will be covered in the previous unit reinforced by extensive practical training  The theoretical knowledge gained in slow cooling and vitrification techniques will also enhanced by practical training. Students will freeze, thaw and analyse sperm samples, oocytes and embryos Students will gain a better understanding of media components by making and designing their own media. This unit enables students to develop and enhance their embryo handling skills."
MCE5200,Total quality management in assisted reproductive technologies,"Faculty of Medicine, Nursing and Health Sciences","[[['Clayton'], ['Second semester (extended) 2017 (Day)', 'Second semester (extended) 2017 (Online)']]]",6,0.125,,,2,"This unit provides students with a detailed understanding of how to establish and equip an IVF laboratory and the quality control and quality assurance practises required to run an effective IVF service. New insights into the quality management framework for an embryology laboratory will allow students to understand and develop techniques for continuous quality improvement in their future workplaces, and to achieve ambitious goals. Knowledge gained in this unit is readily transferable into other areas of laboratory and research activities. Students will have the opportunity to visit IVF laboratories during a designated 'work experience' week and observe how they operate, what techniques are used and which services are offered. A report and an informal presentation (not assessed) on their site visit will enable students to share their experiences and compare the differences in techniques and practices between clinics."
MCE5201,ICSI and research methods,"Faculty of Medicine, Nursing and Health Sciences","[[['Clayton'], ['Second semester (extended) 2017 (Day)', 'Second semester (extended) 2017 (Flexible)']]]",12,0.250,,,3," Students will conduct the practical aspects of their minor research project in this unit. At the completion of the research, the students will compile and analyse their data using appropriate statistical methodology. The students will interpret their results and write up a research report. Students will also present their data in poster form. This unit will also provide students with  training in the preparation of sperm for intracytoplasmic sperm injection (ICSI), the identification of spermatids, spermatocytes and other cell types recovered from testicular biopsies, and the assessment of fertilization. They will also be given practical training in ICSI mouse gametes using a variety of micromanipulation tools and instrumentsOn completion, students will be familiar with research methods including project planning, conducting laboratory-based research, data collection, data analysis, using appropriate statistical methods, and preparation of a research report in the style of a journal article. They will also receive a sound training in ICSI."
MCE5212,Preimplantation genetic diagnosis,"Faculty of Medicine, Nursing and Health Sciences","[[['Clayton'], ['Second semester (extended) 2017 (Day)', 'Second semester (extended) 2017 (Online)']]]",6,0.125,,,3,"This unit will provide a detailed understanding of the molecular biology and genetic techniques essential in a clinical human IVF programs. Students will be taught the theoretical basis of current techniques in genetic diagnosis, polymerase chain  reaction (PCR), fluorescent in situ hybridisation (FISH) and micro-array analysis. This knowledge is enhanced with practical training in embryo biopsy and analysis of resultant blastomeres by FISH and PCR techniques. On completion, students will possess a sound theoretical knowledge and understanding of the molecular and genetic techniques used in a clinical human genetics laboratory, and also become familiar with the different practical applications of these techniques."
MCE5213,Regulation and ethics in assisted reproductive technologies,"Faculty of Medicine, Nursing and Health Sciences","[[['Clayton'], ['Second semester (extended) 2017 (Day)', 'Second semester (extended) 2017 (Online)']]]",6,0.125,,,3,"This unit examines the current legislation and regulations governing the clinical practice of Assisted Reproductive Technologies (ART) and related research, nationally and internationally. It describes the role of ethical frameworks and principles in health decision-making and analyses regulation in ART with respect to underlying moral and ethical principles. An introduction to ethical problem solving is presented. The major ethical issues raised by assisted reproductive technologies are examined and critically evaluated."
MCM5501,Depressive and anxiety disorders in general practice,"Faculty of Medicine, Nursing and Health Sciences","[[['Clayton'], ['First semester 2017 (Online)', 'Second semester 2017 (Online)']]]",6,0.125,,"CGP1002, CGP1003.",3," Mental illness is a common affliction world-wide and an important problem facing General Practice. Unit MCM5501 will focus on two high prevalence categories of mental ill-health i.e. depressive and anxiety disorders.Depressive and anxiety disorders are amongst the most common illnesses in the community and primary care. These conditions are mainly diagnosed and managed in this setting. As previous reports in the literature have expressed concern about the level of under-diagnosis and the 'low treated prevalence' of patients with mental disorders (which included depression and anxiety), the aim of this unit is to enable students to increase their skills assessing, identifying and managing patients with mental ill-health - specifically depressive and anxiety disorders.The acquisition of skills and confidence that students are expected to develop in this unit will then hopefully make a difference to clinical practice and patients, translating into better patient outcomes, both in terms of the quality of care provided and the number of affected patients that are provided with assistance."
MCM5504,Dermatology,"Faculty of Medicine, Nursing and Health Sciences","[[['Clayton'], ['First semester 2017 (Online)', 'Second semester 2017 (Online)']]]",6,0.125,,,3,"This elective unit introduces the students to a broad range of common dermatological problems encountered in the general practice setting, requiring them to engage with clinically relevant and up-to-date information on topics such as patterns and diagnosis of skin disease, erythematopapulosquamous diseases, dermal and subcutaneous problems, skin tumours and pigmented lesions and skin infections. Topics are written in conjunction with content specialists practising in these areas, and are customised specifically for the general practice setting."
MCM5507,Child health,"Faculty of Medicine, Nursing and Health Sciences",[],6,0.125,,MFM1007.,3," Primary care involves providing health care to patients across a variety of age groups. It is important to understand, however, that child health issues differ from the health issues of adults. The child health unit will focus on children aged 0-14 years. Health professionals working with children in this age group require knowledge and skills which are different to those skills utilised when managing adults. The child health unit recognises this need and aims to build on the existing knowledge of health professionals who work with children in the primary health care setting. It addresses aspects of child health commonly encountered in primary care and includes the initial management of common paediatric emergencies and developmental assessments. The child health unit focuses on a systematic and evidence-based approach to child health issues, comprehensive management plans that include carers of children and various health professionals, and the assessment and management of children in the context of their psychosocial and physical environment.The child health unit has been designed for general practitioners, family medicine specialists, nurses and allied health professionals who work with children in the primary health care setting. The child health unit runs over 12 sessions. It is run as an interactive case-based and clinically-focussed unit to ensure relevance to all students of varying health professional backgrounds and geographical location. By the completion of the child health unit, students should be well equipped with the knowledge and skills for the systematic assessment and initial management of common presentations within the student's own primary health care setting."
MCM5601,Women's sexual and reproductive health in general practice,"Faculty of Medicine, Nursing and Health Sciences",[],12,0.250,,,3,"This unit addresses aspects of women's sexual and reproductive health commonly encountered in the general practice setting. It will consider the particular way that women's sexual and reproductive health issues present in the general practice context, current controversies in women's sexual and reproductive health, current evidence and guidelines pertinent to investigation and management of womens sexual and reproductive health issues and consideration of the women's medical issues in a psychosocial context."
MCM5602,Mindfulness-based stress management,"Faculty of Medicine, Nursing and Health Sciences","[[['Clayton'], ['First semester 2017 (Online)', 'Second semester 2017 (Online)']]]",6,0.125,,DFM3002.,3,"In this unit students will examines the body of scientific evidence as the basis of mind-body medicine including linking stress with mental and physical illness and with a range of unhealthy lifestyle behaviours. Linking theory with practice, it uses a deep learning methodology by teaching practical skills in the form of mindfulness-based meditation and cognitive techniques which students first learn and practice themselves so that they are better placed to teach them to their patients to carry out in a variety of clinical settings. The unit identifies the circumstances and conditions in which these techniques are most useful. The links between scientific evidence, theory and practice are covered concurrently throughout the unit."
MCM5606,Issues in general practice prescribing,"Faculty of Medicine, Nursing and Health Sciences","[[['Clayton'], ['First semester 2017 (Online)', 'Second semester 2017 (Online)']]]",6,0.125,"Applicants must have a medical degree or other health practitioner degree and be currently registered with the Australian Health Practitioner Regulation Agency (AHPRA), or a similar local national registration body. Applicants who do not have a registrable degree with AHPRA or similar will be required to have the appropriate bachelors degree or equivalent. A minimum of 2 years vocational experience in a general practice setting is essential for both Australian and International applicants. Applicants will find the assessment tasks easier and more worthwhile if they are working in a primary health care setting at least two days per week.",,3,"In order to prescribe in the most appropriate manner, the prescriber needs a broad perspective. Rational prescribing needs an understanding of the pressures affecting a prescriber which may influence his or her prescribing patterns. As well, the prescriber must be aware of consumer and other factors which impinge upon optimal use of medication, and the subtle and not so subtle influences of manufacturers and government. This unit aims to have such a perspective, covering topics from the practical philosophy of rational prescribing, to the future of clinical pharmacology, to the planning for quality improvement within a primary care health setting."
MED1011,Medicine 1,"Faculty of Medicine, Nursing and Health Sciences","[[['Clayton'], ['First semester 2017 (Day)']], [['Malaysia'], ['First semester 2017 (Day)']]]",24,0.500,,,3," MED1011 will introduce students to the four themes (sub-units) upon which the five-year curriculum is based:THEME I: Personal and Professional Development: students will participate in a transition program, focusing on transition to university life, personal ethics, healthy lifestyle, group support and communication skills. This will be followed by a Health Enhancement program concentrating on self care (stress management, relaxation training, coping skills), other aspects of healthy lifestyle and group support, and introduction to the science of Mind-Body Medicine. Also included: an introduction to Ethics and Medical Law.THEME II: Population, Society, Health and Illness: Health, Knowledge and Society Teaching will provide a framework of inquiry allowing analysis of the social aspects of medicine.THEME III: Foundations of Medicine: The Fabric of Life provides students with foundation knowledge in genomics and cell biology in health and disease. An integral part of this theme will be the weekly problem based  learning activity(PBL). Each PBL integrates material presented to students in this and other themes throughout the week.THEME IV: Clinical Skills: introduces students to practical clinical skills including: handwashing, sharps disposal; subcutaneous and intramuscular injecting. Students will interact with health care professionals during medical contact visits, and will be introduced to the medical interview, taking a family history, ethical aspects of medical contact visits."
MED1022,Medicine 2,"Faculty of Medicine, Nursing and Health Sciences","[[['Clayton'], ['Second semester 2017 (Day)']], [['Malaysia'], ['Second semester 2017 (Day)']]]",24,0.500,,,3," THEME 1: 'Health Enhancement Program' develops strategies for personal health enhancement and ethical/legal issues relevant to professional responsibility, the doctor-patient relationship and public accountability.THEME 2: 'Population Health' develops an understanding of epidemiology, construction of epidemiological study design, function and interpretation of statistical  information and critical appraisal of research publications.THEME 3: The scientific basis of clinical practice of the musculo-skeletal, cardiovascular medicine and human life span.THEME 4: 'Clinical Skills' develops comprehensive medical history taking skills and examination of the musculoskeletal, cardiovascular and peripheral nervous system. Develop an awareness of key ethical issues involved in  communication with patients, family members, carers and health professionals. Rural attachment: a week based at a rural centre will focus on developing an understanding of the practice of medicine in a rural context."
MED2000,Year 1 and 2 final grade,"Faculty of Medicine, Nursing and Health Sciences","[[['Clayton'], ['Second semester 2017 (Day)']], [['Malaysia'], ['Second semester 2017 (Day)']]]",0,0.000,"MED1011, MED1022, MED2031.",,3,"MED2000 provides an overall result for Year 1 & 2 MBBS based upon achievement in MED1011, MED1022, MED2031, MED2042 and the first Integrated Vertical Assessment (VIA) examination. Students will need to successfully complete MED1011, MED1022, MED2031, MED2042 and the VIA examination. A grade will be awarded for MED2000 which is based on student achievement in MED1011, MED1022, MED2031 and MED2042 and the VIA examination."
MED2031,Medicine 3,"Faculty of Medicine, Nursing and Health Sciences","[[['Clayton'], ['First semester 2017 (Day)']], [['Malaysia'], ['First semester 2017 (Day)']]]",24,0.500,"MED1011, MED1022.",,3,"Through the theme based curriculum, this unit continues to provide integrated studies that build the foundations for commencing studies in clinical settings.  A deeper understanding of the socio-economic context of health and illness, awareness of the non-medical services which support the practice of medicine, and improved health outcomes is developed.  Ethical/legal issues relevant to professional responsibility, the doctor-patient relationship and public accountability link directly to future clinical practice. Students acquire skills in basic research, including data management and critical appraisal of evidence and knowledge which provide the basis for evidence based clinical decision-making.  Scientific basis of clinical practice aims to provide students with detailed knowledge of selected body systems in health and disease.  In the clinical skills component of the curriculum, students are expected to draw upon theoretic knowledge, and apply this during the development clinical reasoning, and the performance of key clinical skills tasks. An integral component of this unit is the weekly problem based learning activity (PBL). Each PBL integrates content presented to students across the four themes throughout the week."
MED2042,Medicine 4,"Faculty of Medicine, Nursing and Health Sciences","[[['Clayton'], ['Second semester 2017 (Day)']], [['Malaysia'], ['Second semester 2017 (Day)']]]",24,0.500,"MED1011, MED1022.",,3,"This unit builds upon studies completed in MED2031 with further integrated studies to provide the foundations for commencing studies in clinical settings.  Student continue to develop  deeper understanding of the socio-economic context of health and illness awareness of the non-medical services which support the practice of medicine, and improved health outcomes is developed.  Ethical/legal issues relevant to professional responsibility, the doctor-patient relationship, and public accountability link are key component of preparation for immersion in clinical contexts. Skills in basic research skills including data management and critical appraisal of evidence and knowledge which provide the basis for evidence based clinical decision-making are consolidated.  Scientific basis of clinical practice extends students with detailed knowledge of major body systems in health and disease.  In the clinical skills component of the curriculum, students are expected to draw upon theoretic knowledge, and apply this during the development clinical reasoning as well as consolidating proficiency in key clinical skills tasks. An integral component of this unit is the weekly problem based learning activity (PBL). Each PBL integrates content presented to students across the four themes throughout the week."
MED3051,Medicine and surgery 1,"Faculty of Medicine, Nursing and Health Sciences","[[['Clayton'], ['First semester (extended) 2017 (Day)']], [['Malaysia'], ['First semester (extended) 2017 (Day)']]]",12,0.250,"MED2031, MED2042 and MED2000 or GMA1010 and GMA2000.",,3,"MED3051 is an integrated medicine/surgery curriculum based on the four themes of the medical curriculum: Personal and professional development; population, society, health and illness; foundations of medicine; and clinical skills. Evidence-based educational approaches support students in acquiring appropriate knowledge, attitudes and skills in medicine, surgery, clinical skills, evidence-based clinical practice, occupational and environmental medicine, pathophysiology, pharmacology, ethics and law. Previous learning will be extended."
MED3062,Medicine and surgery 2,"Faculty of Medicine, Nursing and Health Sciences","[[['Clayton'], ['Second semester (extended) 2017 (Day)']], [['Malaysia'], ['Second semester (extended) 2017 (Day)']]]",12,0.250,Must have passed an (I/W) unit in {MED3051}.,,3,"MED3062 is an integrated medicine/surgery curriculum based on the four themes of the medical curriculum: personal and professional development; population, society, health and illness; foundations of medicine; and clinical skills. Evidence-based educational approaches support students in acquiring appropriate knowledge, attitudes and skills in medicine, surgery, clinical skills, evidence-based clinical practice, occupational and environmental medicine, patho-physiology, pharmacology, ethics and law. Previous learning will be extended. By the end of the semester students must be capable of undertaking history and clinical examinations of patients with straightforward conditions."
MED3200,Introductory clinical studies,"Faculty of Medicine, Nursing and Health Sciences","[[['Clayton'], ['Full year (extended) 2017 (Day)']], [['Malaysia'], ['Full year (extended) 2017 (Day)']]]",24,0.500,"Must have completed 2 of MED2031, MED2042, GMA1010, GMA2000.",,3,"Introductory Clinical Studies integrates the learning across MED3051 and MED3062. Learning activities specific to each specialty area will be linked to the specific clinical placement and may include lectures, tutorials, case-based learning,  bed- side tutorials, practical skills sessions, and specialty teaching clinics and  directed learning activities."
MED4000,Year 3B and 4C final grade,"Faculty of Medicine, Nursing and Health Sciences","[[['Clayton'], ['Second semester (extended) 2017 (Day)']], [['Malaysia'], ['Second semester (extended) 2017 (Day)']]]",0,0.000,"MED3051, MED3062 and MED3200 or GMB3031, GMB3042 and GMB3200.",,3," MED4000 provides an overall result for Year 3B and 4C MBBS based upon achievement in Year 3B and Year 4C. A grade will be awarded for MED4000 which is based on student achievement in MED3051, MED3062, MED3200, MED4091 and MED4200.A student must pass MED4200 and MED4190 before a grade in MED4000 will be awarded."
MED4190,Specialty clinical practices,"Faculty of Medicine, Nursing and Health Sciences","[[['Clayton'], ['Full year (extended) 2017 (Day)']], [['Malaysia'], ['Full year (extended) 2017 (Day)']]]",24,0.500,"MED3051, MED3062 and MED3200 or GMB3031, GMB3042 and GMB3200.",,3,"Specialty Clinical Practices provides clinical teaching in Children's Health, General Practice, Psychiatry and Women's Health. Students will undertake clinical placements in at least 2 specialty areas across the semester. Learning activities, tailored to the specific placement, may include lectures, tutorials, case-based learning, bedside tutorials, practical skills sessions, and specialty teaching clinics and directed learning activities. Students are expected to attend clinical settings, undertake independent learning activities and consolidate knowledge and skills from previous learning. EBCP and Health Economics components will be integrated with placement activities."
MED4200,Integrated clinical studies,"Faculty of Medicine, Nursing and Health Sciences","[[['Clayton'], ['Full year (extended) 2017 (Day)']], [['Malaysia'], ['Full year (extended) 2017 (Day)']]]",24,0.500,"MED3051, MED3062, MED3200 or GMB3031, GMB3042 and GMB3200.",,3,"Integrated Clinical Studies builds upon learning in the specialty clinical areas of Children's Health, General Practice, Psychiatry and Women's Health. Students will undertake clinical placements in each specialty clinical areas across the year. Learning activities specific to each specialty area will be linked to the specific clinical placement and may include lectures, tutorials, case-based learning, bedside tutorials, practical skills sessions, and specialty teaching clinics and directed learning activities. Students are expected to consolidate knowledge and skills through both experiential learning in clinical settings and self directed study."
MED4301,Medical science honours research skills,"Faculty of Medicine, Nursing and Health Sciences","[[['Clayton'], ['Full year (extended) 2017 (Day)', 'Second semester 2017 to First semester 2018 (Day)']], [['Malaysia'], ['Full year (extended) 2017 (Day)', 'Summer semester A (starts November) 2017 to First semester 2018 (Day)']]]",12,0.250,,,3,"This unit aims to develop the two most common skills that are required for the communication of medical research proposals and medical research findings. Students will develop their written communication skills by writing a review of the literature review developing a strong justification for their aim and hypothesis. Students will develop their oral communication skills by giving an oral presentation and answering questions on their research proposal, early in the Honours year."
MED4302,Medical science honours research project,"Faculty of Medicine, Nursing and Health Sciences","[[['Clayton'], ['Full year (extended) 2017 (Day)', 'Second semester 2017 to First semester 2018 (Day)']], [['Malaysia'], ['Full year (extended) 2017 (Day)', 'Summer semester A (starts November) 2017 to First semester 2018 (Day)']]]",36,0.750,,,3,This unit allows students to undertake a supervised research project aimed at identifying and addressing a gap in medical research knowledge. It is designed to give students a strong foundation in the principles and practice of research. It will also enable students to develop a wide variety of skills including data analysis and communication of medical and scientific ideas in oral presentations and a written thesis. Students will be able to select from a wide range of project proposals that will enable them to pursue a specific area of interest working with their chosen supervisor.
MED5091,Advanced clinical practice 1,"Faculty of Medicine, Nursing and Health Sciences","[[['Clayton'], ['First semester (extended) 2017 (Day)']], [['Malaysia'], ['First semester (extended) 2017 (Day)']]]",18,0.375,"MED4000, MED4190 and MED4200.",,3,"MED5091 is focused on facilitating the transition of students into the medical workplace as beginning interns. Students will participate in a range of learning experiences which are designed to substantially enhance their clinical reasoning, diagnostic and case management skills. Students will participate in supervised clinical practice and related learning activities (learning modules). Furthermore, students will have the opportunity to broaden their knowledge and skills in self selected areas of clinical practice which may include electing a remote community, health or medicine related field."
MED5092,Advanced clinical practice 2,"Faculty of Medicine, Nursing and Health Sciences","[[['Clayton'], ['First semester (extended) 2017 (Day)', 'Second semester (extended) 2017 (Day)']], [['Malaysia'], ['Second semester (extended) 2017 (Day)']]]",24,0.500," 2012 pre-reqs: MED4071, MED4082 and MED40002014 pre-reqs: MED5091 or GMD5071.",,3,"MED5092 is focused on facilitating the transition of students into the medical workplace as beginning interns. Students will participate in a range of learning experiences which are designed to substantially enhance their clinical reasoning, diagnostic and case management skills. Students will participate in supervised clinical practice and related learning activities (learning modules). Furthermore, students will have the opportunity to broaden their knowledge and skills in self selected areas of clinical practice which may include electing a remote community, health or medicine related field."
MED5100,Final MBBS grade,"Faculty of Medicine, Nursing and Health Sciences","[[['Clayton'], ['Full year (extended) 2017 (Day)']], [['Malaysia'], ['Full year (extended) 2017 (Day)']]]",0,0.000,"MED4171, MED4182, MED4200, MED4000 or GMC4151, GMC4162, GMC4200 and GMC4000.",,3,This unit indicates the honours grade obtained by a student on completion of the five years of the MBBS degree.  Students are not eligible for honours if they take more than five years (not including intermitted years) to complete the course. The grade is derived from a formula approved by faculty board as outlined below.
MED5102,Contemporary developments in clinical practice: Patient safety,"Faculty of Medicine, Nursing and Health Sciences","[[['Clayton'], ['Full year (extended) 2017 (Day)']], [['Malaysia'], ['Full year (extended) 2017 (Day)']]]",6,0.125," 2012 pre-reqs: MED4071, MED4082 and MED40002014 pre-reqs: MED4171, MED4182, MED4200 and MED4000 or GMC4151, GMC4162, GMC4200 and GMC4000.",,3,Medical practitioners are frequently required to respond to emerging and consolidating innovations and policies related to clinical practice. MED5102 further develops the concept of 'readiness to practice' and focuses upon the development of students' understanding of the principles of Patient Safety and the related clinical competencies. The unit will provide students with an understanding of the role of research in Patient Safety and the application of these principles and practices in diverse contexts. The unit will have the capacity to respond to other issues/innovations/policy changes as they arise in medical practice.
MEH5050,Emergency health project,"Faculty of Medicine, Nursing and Health Sciences","[[[], ['First semester 2017 (Online)', 'Second semester 2017 (Online)']]]",12,0.250,MPH5040 and MPH5041 or SRH5003.,,3,"This unit aims to facilitate the process of research in emergency health. Firstly, the unit will extend the knowledge and understanding of research methodology gained in the research methods unit; and additionally focus attention upon a range of practical, technical and management issues associated with the conduct of scientific research. The unit will facilitate student access to academics or clinicians offering projects, and who will support the student during all stages of the inquiry process."
MFM5000,Principles of general practice and primary care,"Faculty of Medicine, Nursing and Health Sciences","[[['Clayton'], ['First semester 2017 (Online)', 'Second semester 2017 (Online)']]]",12,0.250,,,3," This unit is a compulsory core unit for the Primary Care stream of the Master of Advanced Health Care Practice award.Within this unit, students will examine the philosophy of medicine, health and illness, sickness and disease, aetiology, diagnosis and prognosis and concepts of healing.Students will explore their role and that of other primary health care professionals, critically examine models of primary health care, and debate cost effectiveness.The underpinning principles of primary care will be examined, including discussion of how general practice and primary care forms the cornerstone of the current model of service.Students will demonstrate an ability to analyse theoretical principles and models of primary care to clinical consultations and evaluate their impact on consultation processes."
MFM5001,Masters thesis,"Faculty of Medicine, Nursing and Health Sciences","[[['Clayton'], ['First semester 2017 (Online)', 'Second semester 2017 (Online)', 'Full year 2017 (Online)', 'Second semester 2017 to First semester 2018 (Online)']]]",24,0.500,,,3,"This unit forms a core unit for the MFM (research stream) course and aims to provide students with the following: demonstrate a capacity for critical appraisal of published health literature and and an ability to write a literature review within the Masters thesis; carry out an independent research project in general practice at a level expected of a Masters graduate; demonstrate an understanding of the ethical requirements of the research project; consult appropriate experts in research methods and the subject area of the study; collect, analyse and interpret the research data which can be either qualitative or quantitative; and write up the research project as a minor thesis."
MFM5004,Chronic disease management,"Faculty of Medicine, Nursing and Health Sciences","[[[], ['First semester 2017 (Online)', 'Second semester 2017 (Online)']]]",6,0.125,"Students in non award programs (single unit / cross institutional enrolment): Applicants must have a medical degree or other health practitioner degree and be currently registered with the Australian Health Practitioner Regulation Agency (AHPRA), or a similar local national registration body. Applicants who do not have a registrable degree with AHPRA or similar will be required to have the appropriate bachelors degree or equivalent. A minimum of 2 years vocational experience in a general practice setting is essential for both Australian and International applicants. Applicants will find the assessment tasks easier and more worthwhile if they are working in a primary health care setting at least two days per week.",,3,"This unit aims to give students broad understanding of the current and future impacts of chronic disease management on primary care, together with knowledge of models and systems of response, and particular skills to use in their workplace."
MFM5008,Applied research in general practice,"Faculty of Medicine, Nursing and Health Sciences","[[['Clayton'], ['First semester 2017 (Online)', 'Second semester 2017 (Online)']]]",12,0.250,,,3,"This unit is a core unit for the MFM (research stream) and is designed to assist students in the development of their research project. It covers such issues as starting a project, measurement, project management, applying to an institutional ethics committee for approval to conduct a research project, funding a research project, statistical planning, data analysis, collaborative research, and research in general practice."
MFM5009,Prevention in general practice and primary care,"Faculty of Medicine, Nursing and Health Sciences","[[['Clayton'], ['First semester 2017 (Online)', 'Second semester 2017 (Online)']]]",6,0.125,,,3, In this unit students will gain an overview of the importance of prevention in the primary care setting and the critical role played by general practice and those working within the general practice team in the delivery of such care.They will gain an appreciation of patient perceptions of prevention in primary care and identify other barriers and facilitators to prevention in a practice population.Students will learn to utilise important tools and resources in their practice and apply evidence based strategies to overcoming barriers.Best practice approaches to identification of those at risk and the implementation of screening and early detection will be considered and evaluated.
MID1000,Introduction to Midwifery,"Faculty of Medicine, Nursing and Health Sciences","[[['Peninsula'], ['Second semester 2017 (Flexible)']]]",6,0.125,,,1," The focus of learning for this unit is the role of the midwife and their function within the contemporary maternity environments.Students will explore the philosophical foundations of midwifery practice and demonstrate an understanding of the basic premises ""being with woman"", ""woman centeredness"" and ""working in partnership"" in preparation for assuming the role of a midwife.Students will be introduced to the significance of health promotion in midwifery practice and gain a preliminary understanding of the importance of women's health assessments.This unit will also introduce students to specific cultural and ethical considerations that are important in the provision of maternity care for women from a variety of backgrounds."
MID1002,Making practice connections,"Faculty of Medicine, Nursing and Health Sciences","[[['Peninsula'], ['Second semester 2017 (Day)']]]",6,0.125,BMA1901 and NUR1101 or NUR1010.,,1,"Students learning will focus on well women's experiences of recognising pregnancy, their response to becoming pregnant, the changes encountered from early pregnancy through to the early weeks after birth, the midwife's roles relating to health assessment, health promotion, primary level health counselling, and working with well women during childbearing."
MID1003,The childbearing journey,"Faculty of Medicine, Nursing and Health Sciences","[[['Peninsula'], ['Second semester 2017 (Flexible)']]]",6,0.125,,,1,"This unit will provide the foundational knowledge required by midwifery students to effectively care for women during preconception through to early parenting. The focus will be on the knowledge required by midwives to be able to apply both the physiological and psychological adaptations of women during pregnancy, birth, and the first weeks after birth."
MID2000,Foundations for midwifery practice,"Faculty of Medicine, Nursing and Health Sciences","[[['Peninsula'], ['Second semester 2017 (Flexible)']]]",12,0.250,BMA1901 and NUR1010,"MID1002, MID1003",1," This unit introduces students to the foundational knowledge required by midwives to effectively care for women and their babies from preconception through to early parenting.Students will explore the philosophical basis of contemporary midwifery practice.Learning will also focus on the physiological and psychosocial adaptation of the healthy woman and child, and the application of this understanding, and the provision of woman centered midwifery care."
