UnitCode,UnitName,Faculty,LocationAndTime,CreditPoints,EFTSL,Preqs,Proh,SCABand,Sypnosis
LAW4177,Introduction to family law,Faculty of Law,[],6,0.125, For students who commenced their LLB (Hons) course in 2015 or later:LAW1111; LAW1114; LAW2101; LAW2112;LAW1112; LAW1113; LAW2102; LAW2111For students who commenced their LLB course prior to 2015:  LAW1100 OR LAW1101 and LAW1102 or LAW1104 AND LAW2101 and LAW2102 and LAW2201 and LAW2202,LAW4162; LAW4163,3,This unit gives students an understanding of the fundamental principles and concepts in Family Law. Topics include: the family - history and the concept of 'the family' practising family law - professional and ethical challenges and courts jurisdiction; marriage and divorce - obligations created by marriage dividing property under the Family Law Act - principles relating to property division between married couples and those living in a de facto relationship children's rights and parental responsibilities - the Family Law Act relating to parental responsibility and parenting orders family support spousal maintenance and child support.
LAW4178,Comparative civil procedure,Faculty of Law,[],6,0.125,LAW1100 or LAW1101 and LAW1102 OR LAW1104; LAW2100 or LAW2101 and LAW2102; LAW2200 or LAW2201 and LAW2202,,3,"This unit will compare the methods used to resolve disputes in the Common Law Legal Family and the Civil Law Legal Family.  Through the Comparative method students will ascertain the fundamental elements of each system.  The role of the judge at first instance will be critically analysed in both systems.   The principles of orality, contestation and adherence to party disposition will be explored.  The adversary system will be contrasted with the 'inquisitorial' adversary system.  The continuing importance of the common law jury will be tested.  Each step of litigation from the commencement through to the final disposition will be considered."
LAW4179,International commercial arbitration,Faculty of Law,"[[['Prato'], ['Term 2 2017 (Day)']]]",6,0.125, For students who commenced their LLB (Hons) course in 2015 or later:LAW1111; LAW1114; LAW1112; LAW1113; LAW2101; LAW2102; LAW2112 and LAW2111For students who commenced their LLB course prior to 2015:   LAW1100 OR LAW1101 and LAW1102 or LAW1104,,3,"This unit examines the principles and practices reflected in the rules of the major arbitration institutions, the national arbitration laws (with particular emphasis on Australia) and arbitral tribunal decisions. The topics to be considered in the unit include: the nature of international arbitration, the types of arbitration, the legal framework, the agreement to arbitrate, judicial enforcement of the agreement, the powers of the tribunal and the conduct of the arbitration, the arbitral award and challenge to the award."
LAW4180,International law of the sea I: Marine resource management,Faculty of Law,[],6,0.125, For students who commenced their LLB (Hons) course in 2015 or later:LAW1111; LAW1114; LAW1112; LAW1113; LAW2101; LAW2102; LAW2112; LAW2111For students who commenced their LLB course prior to 2015: LAW1100 OR LAW1101 and LAW1102 or LAW1104,,3,"This course provides a general introduction to the public international law of the sea with a focus on questions of maritime resource management. This includes living resources (principally fisheries) and non-living resources (such as oil and gas). The course will explore these issues in a manner which is historically informed and which focusses on topical case studies such as whaling in the Antarctic, the emergence of deep-sea mining technology or the the controversy between Australia and Timor Leste over the management of the oil and gas in the Timor Gap.Key topics covered will include: the negotiation of the UN Convention on the Law of the Sea (UNCLOS); the law of maritime boundaries and territorial demarcation; the legal regimes of the exclusive economic zone (EEZ) and continental shelf; living marine resource management including fisheries management and straddling stocks; non-living marine resource management (including oil and gas, off-shore drilling and marine spatial planning) and the law of artificial islands and installations; environmental protection (land-source pollution); the International Seabed Authority and the regime of deep seabed exploration and mining; and international dispute settlement and the International Tribunal for the Law of the Sea (ITLOS).As a major coastal State, the law of the sea touches on vital questions of Australia's national interests and resource security - many of which we will explore over the semester. This course may be undertaken completely independently of International Law of the Sea II, though the two are complementary.When possible, the course will be taught semi-intensively over nine weeks."
LAW4184,International criminal law,Faculty of Law,[],6,0.125, For students who commenced their LLB (Hons) course in 2015 or later:LAW1111; LAW1114; LAW1112; LAW1113; LAW2101; LAW2102; LAW2112; LAW2111For students who commenced their LLB course prior to 2015: LAW1100 OR LAW1101 and LAW1102 or LAW1104; LAW3301 and LAW3302,,3,"This unit will explore how the international community has responded to the most heinous international crimes, such as genocide, crimes against humanity, war crimes and aggression, through the prism of the international criminal trial. Students will be introduced to the major historical moments in the development of international criminal law as a discrete field of international law; the key principles, concepts and rules comprising this area of law; and the principal institutions that enforce it. There is a particular focus upon the International Criminal Court, as the first and only permanent international criminal justice institution in the world."
LAW4188,International banking law,Faculty of Law,[],6,0.125,LAW1100 or LAW1101 and LAW1102 or LAW1104; LAW2100 or LAW2101 and LAW2102,,3,"This unit examines international banking and securities transactions and their regulation. Major national markets will be considered along with important areas of international financial regulation and policy. An analysis of international financial instruments including international asset securitisation is followed by the regulatory regimes governing stock markets and derivatives. Emerging markets generate special issues for international finance. Three types of emerging markets finance will be looked at, as well as the impact of the 1997 Asian financial crisis. Finally is there a need for reform of the international financial system and the role of the IMF following September 11?"
LAW4189,Comparative criminal law,Faculty of Law,"[[['Prato'], ['Term 2 2017 (Day)']]]",6,0.125, For students who commenced their LLB (Hons) course in 2015 or later:LAW1111; LAW1114; LAW1112; LAW1113; LAW2101; LAW2102; LAW2112; LAW2111For students who commenced their LLB course prior to 2015: LAW1100 OR LAW1101 and LAW1102 or LAW1104,,3," The growth of international criminal jurisdiction and the continual improvement in opportunities for legal cultures to interact with one another have led to a much greater interest, both practical and theoretical, in comparative criminal law over the last decade or so.  Even within Australia, the creation of a federal Criminal Code has allowed for an even more extensive use of the possibilities inherent in federalism for comparative criminal law within the one country.The first topic to be examined is what use can be made of comparative criminal law and the pitfalls that may be encountered in doing so.Topics to be considered will then include:  whether the criminal law should be codified, and what codification means; the role of intention in the criminal law and the different definitions of intention in various legal systems; murder, manslaughter and sexual offences (both consensual and non-consensual); crimes of omission; the prohibition of retrospective criminal offences, the right to silence, trial by jury and topics in sentencing law (including plea bargaining).Throughout, there will be an emphasis on comparative analysis of the criminal law.  Jurisdictions to be selected for comparison include the common law of some Australian States and England; statutory modifications of the common law, such as the partial abolition of the right to silence in England; common-law jurisdictions which have adopted entire criminal codes such as Canada, Malaysia, three of the Australian States and the federal jurisdiction in Australia; and civil-law countries, principally Germany but also, as materials are available, others (such as Spain)."
LAW4190,Construction law: Principles and practice,Faculty of Law,"[[['Clayton'], ['Second semester 2017 (Day)']]]",6,0.125,LAW1100 or LAW1101 and LAW1102 or LAW1104,,3,"This unit will allow students to acquire knowledge and understanding of a specialist, and increasingly important, area of law. Construction Law: Principles and Practice examines the legal issues impacting on construction projects including the different types of contracts and project delivery methods. In this unit, students explore how construction contracts deal with a variety of issues that arise during the course of a construction project, including variations, latent conditions, delays and defective work, as well as related issues such as insurance and security. Students will examine the relevant legislations and learn to research and write on construction law issues."
LAW4193,Biotechnology and the law,Faculty of Law,[],6,0.125, For students who commenced their LLB (Hons) course in 2015 or later:LAW1111; LAW1114; LAW1112; LAW1113; LAW2101; LAW2102; LAW2112; LAW2111For students who commenced their LLB course prior to 2015: LAW1100 OR LAW1101 and LAW1102 or LAW1104,,3,"The Unit explores the intersection of biotechnology and law. Possible social, cultural, economic and political concerns about the application of biotechnology techniques and the use of their products in various sectors, medical, agricultural and industrial, and the consequential demands on the law will be central to the unit. The unit focuses on Australian law but where useful, the approach taken in overseas jurisdictions is included. Topics include consideration of the difficulties in regulating science generally; examination of national and state regulatory systems for research and development using controversial biotechnology techniques, including genetic modification and cloning; analysis of the more significant legal concerns regarding access to genetic resources; evaluation of approaches to the regulation of end products of biotechnology."
LAW4196,Consumer law,Faculty of Law,[],6,0.125,LAW1100 or LAW1101 and LAW1102 OR LAW1104; LAW2100 or  LAW2101 and LAW2102,,3,"This Unit examines the legal regulation of the marketplace for consumer goods and services in Australia.  The nature of the consumer marketplace is considered, and the ways in which Australian governments seek to protect the interests of consumers is examined.  The Unit critically examines the theoretical and evidence-based foundations for consumer protection laws. Particular attention is given to the operation of the Australian Consumer Law regarding unfair contract terms, consumer guarantees, and manufacturer's liabilities. Attention is also given to the regulation of buying consumer goods and services on the Internet, the operation of the National Consumer Credit Protection Act, the regulation of retail investment advice, industry codes of conduct and resolving consumer disputes."
LAW4197,"Current issues in Indigenous rights: International, comparative and regional perspectives",Faculty of Law,[],6,0.125,LAW1100 or LAW1101 and LAW1102 or LAW1104,,3," This unit examines current developments in international and regional instruments and institutions that promote and protect the human rights of indigenous peoples. Comparative perspectives on the rights of indigenous peoples in common law jurisdictions such as Australia, Canada and New Zealand will be studied. Areas of focus include the definitions of indigenous peoples, the concept self-determination, collective and individual rights, land and resource rights, civil and political participation, and economic and cultural rights.Please note that in 2009  this unit will involve the opportunity to participate in  international videoconferencing seminars with universities in North America and New Zealand."
LAW4198,Australian commercial law,Faculty of Law,"[[['Clayton'], ['First semester 2017 (Day)']]]",6,0.125,LAW1100 or LAW1101 and LAW1102 or LAW1104; LAW2100 or LAW2101 and LAW2102,,3,"Fundamentals of commercial law emphasising the Australian approach. The nature of commercial law from a functional perspective and need for reform of the law of sale in Australia. Overview of personal property and concepts of transfer of ownership and bailment. Major topics are law of agency (types of agents, their authority and power, agency and other legal relationships), transfer of property in goods (contract of sale, transfer and reservation of property, transfer of title and remedies for the sale of goods), law of partnership (nature and formation of partnerships, relationship of partners amongst themselves, liability of partners, dissolution of partnerships and limited partnerships)."
LAW4199,International laws of armed conflict,Faculty of Law,"[[['Clayton'], ['Second semester 2017 (Day)']]]",6,0.125, For students who commenced their LLB (Hons) course in 2015 or later:LAW1111; LAW1114; LAW1112; LAW1113; LAW2101; LAW2102; LAW2112; LAW2111For students who commenced their LLB course prior to 2015:  LAW1100 OR LAW1101 and LAW1102 or LAW1104,,3,"The unit teaches students about the international laws of armed conflict (LOAC), known also as International Humanitarian Law. It will cover the historical development and sources of LOAC, including the permissible methods and means of armed conflict; the protection regime under the Geneva Conventions, their Additional Protocols and the developing body of customary international law;  the distinction between combatants and civilians; and enforcement regimes such as that under the International Criminal Court. It will also cover the imbalance of protection between international and non-international armed conflict, and the law of jus ad bellum, that is when war is legal and when it is illegal."
LAW4214,Supervised research paper,Faculty of Law,"[[['Clayton'], ['First semester 2017 (Day)', 'Second semester 2017 (Day)', 'Full year 2017 (Day)', 'Summer semester A (starts November) 2017 (Day)', 'Summer semester B (starts January) 2017 (Day)']]]",12,0.250," LAW1100 OR LAW1101 AND LAW1102 OR LAW1104Please note that there is an application form for this unit, available at: http://www.law.monash.edu.au/current-students/resources/forms/index.html",,3,"This is a program of individual research and writing during two semesters on a legal topic or project which has been approved by the Chief Examiner after consultation with the proposed supervisor. It is expected that some of those topics or projects will be associated with opportunities for placements or internships in legal services in the private or government sectors, in Australia or overseas."
LAW4219,The law of financial transactions,Faculty of Law,[],6,0.125, For students who commenced their LLB (Hons) course in 2015 or later:LAW1111; LAW1114; LAW1112; LAW1113; LAW2101; LAW2102; LAW2112 and LAW2111For students who commenced their LLB course prior to 2015:   LAW1100 OR LAW1101 and LAW1102 or LAW1104; LAW2100 OR LAW2101 and LAW2102,,3,"This course introduces students to the legal and regulatory issues relating to transactions undertaken by companies and other institutions in order to borrow money or otherwise to raise funds. The course is in three parts.  In the first part, the basic building blocks of: the concepts of credit; how a company borrows money; and how it gives security to its lenders to secure payment, are all examined. The second part involves an examination of the various forms of borrowings, including syndicated financing and project finance. The third part deals with borrowing in the capital markets (that is, without involving a bank as a lender), both domestically in Australia and in other international markets. The course deals with Australian law and also English and European law and US tax and regulation in so far as they affect Australian companies accessing the international markets. An understanding of common law contract law is assumed and some understanding of company law would be of benefit but is not required."
LAW4225,Non-adversarial justice,Faculty of Law,"[[['Clayton'], ['Second semester 2017 (Day)']]]",6,0.125, For students who commenced their LLB (Hons) course in 2015 or later:LAW1111; LAW1114; LAW1112; LAW1113; LAW2101; LAW2102; LAW2112; LAW2111For students who commenced their LLB course prior to 2015: LAW1100 OR LAW1101 and LAW1102 or LAW1104,,3,"This unit focuses on forms of problem-solving, dispute prevention and dispute resolution outside the adversarial system. It examines ways of lawyering that employ non-adversarial, psychologically beneficial and humanistic methods of solving legal problems, resolving legal disputes and preventing legal difficulties. Students will learn about a range of non-adversarial processes in both the civil and criminal justice systems and the theories behind them. A focus of student learning will be upon understanding when the use of such processes may be appropriate or inappropriate. The aim of teaching students this is to help them to understand the role that lawyers can play in preventing conflict and in providing non-adversarial means of conflict management or resolution. Students will be asked to reflect upon the role that lawyers can and do play in non-adversarial processes and upon the ethics of legal practice in such circumstances."
LAW4227,Criminal investigation law and procedure,Faculty of Law,"[[['Clayton'], ['Second semester 2017 (Day)']]]",6,0.125, For students in the LLB course:LAW1101 Introduction to legal reasoningLAW1104 Research and writingFor students in the LLB Hons course:Prerequisites:Foundations of lawCriminal law 1Public law and statutory interpretationTortsContract AContract BProperty AConstitutional lawCo-requisites:EquityCorporations law,,3,"Criminal investigation and procedure involves an examination of the elaborate and sometimes complex set of arrangements which have evolved over many hundreds of years for dealing with the processing of criminal cases against alleged offenders.Criminal investigation and procedure involves not only a study of the process and the law relating to the various elements of that process but also a consideration of some fundamental issues of political and legal philosophy: in essence, what is the appropriate balance to be struck between the community interest in preventing and dealing with crime and the liberties and interests of the individuals who are caught up in the system?The Unit deals with the following topics and issues: The underlying purposes of the criminal investigative and procedural system The architecture of the criminal investigative process: police, prosecution, defence and the courts Criminal investigative arrangements: investigation, rights and responsibilities Commencing criminal proceedings Custodial investigation: questioning, identification, forensic and other procedures Bail Prosecution processes and principles Criminal trials Sentencing Appeals"
LAW4228,Problem based learning seminar,Faculty of Law,[],6,0.125,,,3," The unit is a problem based seminar where students simulate a team of lawyers acting on a complex project, requiring them to consider the interplay between legal systems and discrete areas of substantive and procedural law. The seminars involve discussion and simulations. The lecturer will provide background lecturing and information on key areas, but the essence of the unit is student centred learning. Students will be broken into groups to undertake the research, engage in discussions and report back to the seminar as they would in legal practice when assisting an employer in an activity such as this.The lecturer will provide feedback on presentations (which would provide ongoing and regular formative assessment), and direct the research and thinking for the next stage of the project.While the pedagogical approach to the unit will remain constant, the actual problem to be used will vary in each year. The problem may be primarily commercial or non-commercial although it could equally combine elements of each. Students will be advised of the content of the problem prior to enrolment."
LAW4229,Comparative tax policy,Faculty of Law,[],6,0.125,,,3,"The seminar touches on the most fundamental public policies issues that our society faces: economic growth and wealth distribution. Selected government responses will be analysed from nations chosen to represent varying solutions in the following areas: optimising income tax, income taxations vs consumption taxation, tax and economic growth - accelerated depreciation, international tax policy, and environmental taxation. The unit will both begin with and conclude with an overview of basic tax policy and tax policy and utilitarianism and concepts of progressive taxation."
LAW4230,Animal law,Faculty of Law,"[[['Clayton'], ['Second semester 2017 (Day)']]]",6,0.125, For students in the LLB Course:LAW1104 Research and Writing and LAW1101 Introduction to Legal ReasoningFor students in the LLB(Hons) course:Foundations of lawCriminal law 1Public law & statutory interpretationTortsContract AContract BProperty AConstitutional law,,3,"This unit examines the ways in which Australian law defines and regulates the relationship between human and non-human animals. It introduces students to the key legal and ethical principles and regulatory regimes that relate to our treatment of animals. The unit examines the historical status of animals in law and considers competing philosophical theories and stakeholder interests that motivate the evolution of law in respect of animals. Students will analyse a selection of regulatory regimes under Australian state and federal law that apply to our interactions with animals, which may include: animals in scientific experimentation, in sport and entertainment, and in agriculture; the live export industry; companion animals; and wild animals. Although the primary focus of the unit will be upon the law in Australia, where relevant this will be compared to overseas jurisdictions."
LAW4242,Introduction to transitional justice,Faculty of Law,[],6,0.125, For students who commenced their LLB (Hons) course in 2015 or later:LAW1111; LAW1114; LAW1112; LAW1113; LAW2101; LAW2102; LAW2112; LAW2111For students who commenced their LLB course prior to 2015:Pre-requisites: LAW1101 Introduction to legal reasoning and LAW1104 Research and Writing,None,3,"The term 'transitional justice' refers to the various judicial and non-judicial measures that may be implemented in order to redress a legacy of human rights abuse. Such measures include criminal prosecutions, truth commissions, reparations and different forms of institutional reform. This unit will begin by providing an overview of transitional justice; it will consider the meaning of the term ""transitional justice"" and provide a framework through which the concept may be understood. The unit will then engage in a more detailed discussion of the actual transitional justice mechanisms before moving on to consider a number of case studies in order to ground students' understanding of the subject matter in concrete examples. In addition to exploring the transitional justice programs implemented in different countries, the unit will also engage in a comparative analysis of the various case studies and will examine a number of cross-cutting themes, such as gender and transitional justice."
LAW4243,Tax policy,Faculty of Law,[],6,0.125, For students who commenced their LLB (Hons) course in 2015 or later:LAW1111; LAW1114; LAW1112; LAW1113; LAW2101; LAW2102; LAW2112; LAW2111For students who commenced their LLB course prior to 2015:   LAW1100 OR LAW1101 and LAW1102 or LAW1104,Nil,3,"The primary function of taxation - to raise revenue to finance the operation of the state - gives rise to many issues which lie at the heart of the relationship between the citizen and the state and speaks to the nature of our economic, social and political system. Key issues include: The role of taxation in a market economy; Who should bear the burden of taxation? What should be taxed - income, consumption, wealth/resources? The role of taxation in achieving outcomes beyond revenue raising including the role of taxation in the redistribution of resources, and the use of tax expenditures to achieve various social, economic and political outcomes; The link between the tax and transfer system or, more specifically, the link between taxation and the modern welfare state; The political influence of individuals and groups in shaping tax policy and legal outcomes.The subject introduces students to the various disciplines relevant to shaping and understanding taxation including economics, politics and law. It equips students with skills of policy analysis to enhance their understanding of tax law and policy in contemporary Australia."
LAW4244,Construction law (dispute resolution),Faculty of Law,[],6,0.125, For students who commenced their LLB (Hons) course in 2015 or later:LAW1111; LAW1114; LAW1112; LAW1113; LAW2101; LAW2102; LAW2112 and LAW2111For students who commenced their LLB course prior to 2015:  LAW1100 OR LAW1101 and LAW1102 or LAW1104; LAW2100 OR 2101 AND 2102,None,3,"This unit focuses on the avoidance, management and resolution of construction disputes. It critically analyses the causes of conflicts and disputes, and the role that the construction contract plays. Students explore various dispute avoidance processes (DAPs) that can prevent conflicts from escalating into disputes, and examine various 'real time' dispute resolution methods that can be used during the course of a construction project to manage and resolve disputes. Students also explore the processes that are available for resolving disputes that remain outstanding after a project has been completed, including ADR, arbitration and litigation. Students will engage in comparative analysis of construction dispute resolution processes used in other jurisdictions. Students will analyse traditional and alternative ways of resolving construction disputes and learn to research and write on construction dispute resolution issues."
LAW4247,Current issues in statutory interpretation,Faculty of Law,[],6,0.125,LAW1101 and LAW1104 (or equivalent from another institution),,3," The first half of the unit will consist of an in-depth consideration of the main theories of statutory interpretation:  intentionalism, textualism and purposivism.  With regard to intentionalism, the focus will not only be on the standard arguments for and against intentionalism, but also on the deeper theoretical commitments of intentionalism.  For example, intentionalism presupposes that there is a defensible notion of legislative intent.  Students will consider not only classic (aggregative) theories of legislative intent, and the criticisms of those theories, but also contemporary (largely non-aggregative) theories.  Students will also consider the current scepticism among judges on the High Court of Australia towards the concept of legislative intent.  Similarly, with regard to textualism, consideration will be given not only to the standard arguments for and against textualism, but also to different versions of textualism based on different accounts of the meaning of a legal text.  Consideration will also be given to Andrei Marmor's recent argument that, while textualism provides an accurate account of the meaning of statutory texts, few appellate court cases involving statutory interpretation turn on a correct understanding of the meaning of the relevant statutory text.The second half of the unit will turn from theory to practice, with an in-depth consideration of the High Court of Australia's current approach to statutory interpretation and some criticisms of that approach.  Students will consider the role that constitutional principles governing the distinction between judicial and legislative power affect the way in which judges interpret statutes, the general approach that judges take to statutory interpretation and the account of the linguistic content of statutes implicitly accepted by the High Court.  Consideration will also be given to the role that the principle of legality plays in the interpretation of statutes, and cases where the legal effect of a statute may differ from its linguistic content (where, for example, that linguistic content is ambiguous or where there is a need for equitable interpretation).  Critical attention will focus on the High Court's understanding of the difference between legislative and judicial power, and its understanding of the relationship between the linguistic content of a statute and the legal effect of that statute."
LAW4249,"Environmental activism, ecoterrorism and the law",Faculty of Law,[],6,0.125,LAW1101 and LAW1104 or other equivalent introduction to law courses offered at another University.,,3," This subject is designed to provide both a comprehensive and critical introduction to global ecoterrorism.  The subject introduces students to the broad political challenges raised by the global environmental crisis both in the developed and developing world. The general historical evolution of international environmental law and policy will also be analysed.  Attention will be given to the major environmental, economic and political tensions that have both shaped and constrained the evolution of 'ecoterrorist' groups.The subject will in particular focus on the key individuals and major 'ecoterrorist' groups that have grown up as disillusion with the pace of environmental change within global society has increased. The subject will critically analyse the key groups often categorised as ecoterrorist including Earth First!, the Earth Liberation Front, the Animal Liberation Front and the Sea Shepherd Conservation Society.  It will focus on their founders, historical development, key philosophical beliefs and practices.  Students will be encouraged to draw on theoretical debates to identify the ways in which modern ecoterrorism has tested and/or reinforced the traditional assumptions, ideologies, arguments and institutions of international environmental law and policy.Students will be challenged to develop and refine their ability to analyse critically the different ways in which environmental problems and risks are perceived, framed and managed by differently situated actors within an ecoterrorist context.  The subject  cover the international and domestic legal responses to ecoterrorism. The subject also contextualises the major legal developments by examining the key state and nonstate actors and institutions involved in the negotiation, settlement and enforcement of law relating to ecoterrorist activities.  Finally, the evolving nature of international ecoterrorism law and policy, including problems and prospects for the future, will be critically examined."
LAW4250,The global lawyer,Faculty of Law,[],6,0.125, For students who commenced their LLB course prior to 2015:LAW1101 Introduction to legal reasoningLAW1104 Research and writingFor students enrolled in the LLB (Honours) course from 2015:LAW1111 Foundations of lawLAW1112 Public law and statutory interpretationLAW1113 TortsLAW1114 Criminal law 1LAW2101 Contract ALAW2102 Contract BLAW2111 Constitutional lawLAW2112 Property AFor other students:Equivalent introductory units from another university,None,3," The Global Lawyer focuses on international and transnational practice. It takes students beyond the traditional Australian and common law concentration. Students will be introduced to legal systems from other countries, explore strategies for international research, and develop skills necessary to practice in different cultures and systems, and to interact with clients and lawyers from other jurisdictions.This unit aims to introduce students to the increasingly important implications of practicing global law, and understanding the impact of digital technologies in legal practice, and in the lawyer's own professional identity, including the impact of social media. It seeks to make students aware of the opportunities in international practice as the role of traditional lawyering is broadened, as well as the responsibilities of being a global, digital lawyer.Students will start by exploring the origin of transnational practice, highlighting the importance of today's lawyer engaging in global practice. Students will then be introduced to the ethical concerns and responsibilities involved in being an international lawyer, before moving onto an overview of the domestic legal systems of important players in the international legal arena. A discussion of the impact of global legal practice on minorities within the legal community will encourage students to think of the larger socio-economic implications of cross-border practice. International management and firm operation will be dealt with as students are challenged with the problem of how to maintain local identity while providing international service.Students who have engaged in global lawyering experiences as a part of Monash's extensive global internship opportunities will be encouraged to give short presentations on their experiences.Students will critically engage with Richard Susskind's technological vision of legal practice, and explore the role of digital tools in the practice of law. Issues such as the changing use of digital technology, modern understandings of privacy and control over information, copyright and ownership of data, and issues of data retention, data security, legal informatics and legal professional ethics will be considered."
LAW4251,Advanced copyright: Global law and policy,Faculty of Law,[],6,0.125, For students who commenced their LLB course prior to 2015:LAW1101 Introduction to legal reasoningLAW1104 Research and writingLAW4341: Copyright & DesignsFor students enrolled in the LLB (Honours) course from 2015:LAW1111 Foundations of lawLAW1112 Public law and statutory interpretationLAW1113 TortsLAW1114 Criminal law 1LAW2101 Contract ALAW2102 Contract BLAW2111 Constitutional lawLAW2112 Property ALAW4341: Copyright & DesignsFor other students:Equivalent introductory units from another university,LAW7489: Current Issues in Copyright (LLM),3,"Students in this unit are required to have completed Copyright & Designs as a pre-requisite in order to give them the foundations necessary to tackling the complex legal, theoretical, political and pragmatic considerations that influence global copyright law. The unit will commence with an introductory lecture drilling into the philosophy and theoretical justifications for copyright. The remainder of the classes will take the form of seminars, with each focusing on a specific copyright issue of global or national significance. Readings will present the often diametrically opposed views of the various stakeholders, and guest speakers will provide additional richness of viewpoint.The curriculum will change as new issues emerge, but topics may include: Large-scale copyright infringement. Why do people engage in copyright infringement? What is the real impact of infringement on rightholders? What are some of the possible regulatory and non-regulatory responses to the challenge posed by digital distribution technologies? Graduated Response. What is the case for requiring ISPs to act as copyright police over their users? When should they be held liable for their users' infringements? How effective are the schemes in operation to date? What are the Australian proposals for reform and who do they benefit? Copyright exceptions. How do Australia's exceptions stack up internationally? What should we be trying to achieve with them, and are we succeeding in doing so? Questions might include - should we introduce a remix/mashup/transformative work exception for creators? Should we have a broadcast timeshifting exception, and if so, what should it look like? What's the case for and against the adoption of 'fair use'? Orphan works. What is the orphan works problem? What causes it? How might the law be reformed to better promote the dissemination of knowledge? What are the international obstacles to reform? Regulation of online copyright infringement. Examine international agreements such as ACTA and the TPP, and domestic bills like SOPA/PIPA and consider a. the problems they were attempting to fix, b. the reasons why they failed, and c. other potential reforms that might achieve those aims. Recognising and rewarding authors. How good is copyright at making sure authors get paid? What are the particular challenges faced by authors and how are they evolving? Are there alternative ways of allocating rights and responsibilities that would achieve better outcomes for authors? Does the existing moral rights regime adequately protect creators' non-economic interests in their works? Anti-circumvention. Why do we have anti-circumvention laws, and what are their implications for the future? Are they appropriately tailored to the challenges posed by digital distribution? Should they permit activities such as the ""jailbreaking"" of consumer electronics devices? Protection of factual compilations and computer-generated works. What exactly is the current law in Australia, Europe and the US? What are the options for reform? How should the copyright law protect compilations of facts and computer-generated works, if at all? Rethinking copyright. If we were able to draft a copyright law from scratch, from the ground up, what might it look like? Which of these reforms would be permitted under our existing and proposed international obligations?"
LAW4252,Chinese legal institutions and laws,Faculty of Law,"[[['Clayton'], ['Second semester 2017 (Day)']]]",6,0.125,(a) For students who commenced their LLB course prior to 2015:+ LAW1101 Introduction to legal reasoning+ LAW1104 Research and writing(b) For students enrolled in the LLB (Honours) course from 2015:+ LAW1111 Foundations of law+ LAW1112 Public law and statutory interpretation+ LAW1113 Torts+ LAW1114 Criminal law 1+ LAW2101 Contract A+ LAW2102 Contract B+ LAW2111 Constitutional law+ LAW2112 Property A(c) For other students:+ Equivalent introductory units from another university,,3," This unit aims to provide students with a basic understanding of Chinese legal institutions. There will be focus not just on the law itself, but also on matters of legal culture, politics, economics, institutional design, and other matters that effect the development and operation of the law. In addition, by way of specific examples, the unit examines contract law and company law in China in some detail. This will be of particular interest for students who wish to understand Chinese law for the purposes of trade and cooperation with Chinese enterprises.A key element will be on examining the Chinese legal system as an example of one where all legal action is highly politicised and where this is considered proper.Classes will, where possible, use reports, journal articles or cases as a basis for analysis and discussion."
LAW4301,Advanced torts,Faculty of Law,[],6,0.125,For students who commenced their LLB(Hons) course in 2015 or later:+ Foundations of law+ Criminal law 1+ Public law and statutory interpretation+ Contract A+ Contract B+ Constitutional law+ TortsFor students who commenced their LLB course prior to 2015:LAW2201 Torts A,None,3,"This unit will build upon the study of Torts in the LLB Hons and explore a range of torts other than negligence and selected contemporary issues in relation to tortious liability. It will enhance students' understanding of the mechanisms through which torts law addresses civil wrongs. It will analyse the social, economic and political constraints in which torts law operates and how they find reflection in liability rules. Where appropriate, the unit will have regard to materials from other jurisdictions and adopt a comparative approach.The issues considered may vary, depending on topicality and lecturer/student interest in a given year. They are likely to include some or all of the following:Theoretical perspectives on the role of torts law and its relationship with other compensation systemsTorts to GoodsBreach of Statutory DutyEconomic TortsProtection of dignity and emotional well beingTorts remediesTorts law litigationTorts law reform."
LAW4302,The law of public listed companies,Faculty of Law,[],6,0.125,LAW1100 or LAW1101 and LAW1102 or LAW1104,,3,"Topics include: overview of the regulation of listed companies in Australia; legislative and listing rule requirements regulating fundraising, capital management, continuous disclosure and related party transactions; the aims and objectives of takeover legislation; the regulation of takeovers and other control transactions; the policies, practices and perspectives underlying these regimes."
LAW4303,Litigation and dispute resolution,Faculty of Law,"[[['Clayton'], ['First semester 2017 (Day)', 'Second semester 2017 (Day)', 'Summer semester B (starts January) 2017 (Day)']]]",6,0.125, For students who commenced their LLB (Hons) course in 2015 or later:LAW1111; LAW1114; LAW1112; LAW1113; LAW2101; LAW2102; LAW2112; LAW2111For students who commenced their LLB course prior to 2015:LAW1100 or LAW1101 and LAW1102 or LAW1104,,3,"The focus of the unit is the major steps in litigation. Using the Rules of the Supreme Court of Victoria, the chronology of a civil proceeding from the decision to sue until the matter is ready for trial is examined."
