UnitCode,UnitName,Faculty,LocationAndTime,CreditPoints,EFTSL,Preqs,Proh,SCABand,Sypnosis
FIT2105,"Creative computing: understanding art, science and technology",Faculty of Information Techonology,"[[['Prato'], ['Winter semester 2017 (Day)']]]",6,0.125,Students must have at least 18 credit points of 1st year units from any degree by the commencement of the program in the student's proposed year of participation AND be a fully enrolled Monash student at the time of the program.,,2,"This unit explores developments in art, science and technology, drawing on important periods in Italian history and culture as a background for understanding contemporary interdisciplinary practice. It will examine the nature and development of technology in science, engineering, the arts and architecture. Using the city of Prato and the museums, galleries, rural landscapes and built environments in the surrounding region, students will develop a team-based interdisciplinary project that draws on this rich historical, cultural and technological landscape."
FIT2107,Software quality and testing,Faculty of Information Techonology,"[[['Clayton'], ['Second semester 2017 (Day)']], [['Malaysia'], ['Second semester 2017 (Day)']]]",6,0.125,"(ENG1003 and ENG1060) or one of FIT1045, FIT1048 or FIT1051",FIT4004,2," This unit focuses on quality assurance issues and techniques in software development projects. It defines software quality and introduces a number of quality assurance measures, including human review and inspection of code and non-code artifacts, as well as execution-based testing.Students will apply systematic testing techniques in the context of individual modules and entire systems, using appropriate tools to automate the testing process where possible. Students will systematically document their testing plans and outcomes."
FIT2108,Industry based learning seminar,Faculty of Information Techonology,"[[['Clayton'], ['First semester 2017 (Day)']]]",0,0.000,,,2," This undergraduate seminar unit is compulsory for undergraduate students who have been selected for the Industry Based Learning Program in the Faculty of Information Technology. It is a non-weighted unit and is taken in addition to any prescribed coursework. Students will be assessed on the basis of attendance and be granted a ""Pass Grade Only (PGO)"".The seminars are presented by the industry partners of the IBL program and are intended to provide the students with useful knowledge of current industry practise in IT. This seminar series should be attended prior to the completion of an IBL placement."
FIT3002,Applications of data mining,Faculty of Information Techonology,"[[['South Africa'], ['First semester 2017 (Day)']]]",6,0.125,FIT1004 or FIT2010 or equivalent,"CSE3212, GCO3828",2,"In the modern corporate world, data is viewed not only as a necessity for day-to-day operation, it is seen as a critical asset for decision making. However, raw data is of low value. Succinct generalisations are required before data gains high value. Data mining produces knowledge from data, making feasible sophisticated data-driven decision making. This unit will provide students with an understanding of the major components of the data mining process, the various methods and operations for data mining, knowledge of the applications and technical aspects of data mining, and an understanding of the major research issues in this area."
FIT3003,Business intelligence and data warehousing,Faculty of Information Techonology,"[[['Clayton'], ['Second semester 2017 (Day)']], [['Malaysia'], ['Second semester 2017 (Day)']]]",6,0.125,One of FIT1004 or FIT2094,,2,"Automation and the use of technological tools have resulted in the accumulation of vast volumes of data by modern business organisations. Data warehouses have been set up as repositories to store this data and improved techniques now result in the speedy collection and integration of such data. OLAP technology has resulted in the faster generation of reports and more flexible analysis based on the data repositories. This unit will explore the concepts of data warehousing and OLAP, covering the data processing technological requirements for data warehousing and OLAP and will provide hands on experience on designing data warehousing and OLAP systems."
FIT3008,Advanced digital video,Faculty of Information Techonology,"[[['Caulfield'], ['Second semester 2017 (Day)']]]",6,0.125,FIT2026,,2,"The unit builds on the knowledge of basic concepts from FIT2026 Sound and video studio by further developing an understanding of the multimedia development process, tools and techniques as applied to advanced time based media manipulation in multimedia content production. It introduces students to a range of techniques by which video can be manipulated and enhanced after the original material has been recorded."
FIT3013,Formal specification for software engineering,Faculty of Information Techonology,"[[['Clayton'], ['Second semester 2017 (Day)']]]",6,0.125," FIT2004 and one of MAT1830, MTH1112 or MAT1077A knowledge of set theory, predicate logic, graph, automata and declarative programming is assumed, together with some experience in dealing with the first two.",CSE4213,2,"Review of set theory, the predicate calculus, relations, relational algebra and formal specification concepts; algebraic and model based specifications; the role of formal specifications in software engineering. The Event-B notation, the role of proof obligations and refinement, the LTL and CTL temporal logics, the model checking approach and techniques."
FIT3019,Information systems management,Faculty of Information Techonology,"[[['South Africa'], ['Second semester 2017 (Day)']]]",6,0.125,FIT2005 or FIT2027,"GCO3816, IMS3002",2,"This unit provides students with an understanding of the management issues surrounding Information Technology (IT), the knowledge of management functions and responsibilities necessary for IT managers, and the knowledge to apply IT management principles in an organisational environment. Main topics include: Information Systems, Management, Managing Essential Technologies, Managing Systems Development, Managing New Technologies, Acquisition of Hardware, Software, Networks, and Services People and Technology."
FIT3020,Information visualisation,Faculty of Information Techonology,"[[['Caulfield'], ['First semester 2017 (Day)']]]",6,0.125,Completion of 12 points at level 2 from FIT,FIT2079,2,"With the increasing amount of data available, it is important to be able to represent large collections from a wide range of domains in forms that more readily convey embedded information. The human sense of vision is a powerful tool for pattern recognition - this sense can be harnessed via multimedia interactive presentations. This unit will examine the fundamental principles of information visualisation and the range of tools and methods which are available to represent large data sets. These techniques can be applied across a wide range of fields including geographical, medical, statistical and scientific visualisation. The unit will examine in detail the visualisation of geospatial data in GIS (Geographic Information Systems)."
FIT3021,Infrastructure for e-commerce,Faculty of Information Techonology,"[[['South Africa'], ['First semester 2017 (Day)']]]",6,0.125,FIT2005 or GCO2852 or GCO9806 or BEG1601 or equivalent,GCO3601,2,"This unit aims to develop and extend students understanding and knowledge about the information technology infrastructure that supports and enables modern electronic commerce systems. This infrastructure includes communication networks (wireline and wireless), the Internet, payment mechanisms, and a range of enabling technologies, such as XML, server technologies, software agents, various emerging protocols and standards. Applications and recent developments in such enabling technologies including mobile commerce are explored. The unit approaches some infrastructure issues from the perspective of security in electronic commerce, focussing on real and potential security problems and the techniques for addressing them. Privacy and legal issues concerning electronic commerce are discussed."
FIT3027,Android and iOS development,Faculty of Information Techonology,"[[['Caulfield'], ['First semester 2017 (Day)']]]",6,0.125,"FIT1013 or FIT1002 or (FIT1040 AND a second level programming unit - one of FIT1008, FIT1035, FIT2029, FIT2034, FIT2071, FIT2076, FIT2081 or equivalent)",FIT4039,2,"This unit focuses on the design, construction and deployment of mobile applications, with particular focus on Android and iOS platforms. Areas such as mobile data management and networking, MVC design patterns, and mobile GUI design considerations will be explored. The unit will emphasise hands-on, practical experience with actual devices and emulators."
FIT3031,Information and network security,Faculty of Information Techonology,"[[['Caulfield'], ['First semester 2017 (Day)']], [['Clayton'], ['Summer semester B (starts January) 2017 (Day)']], [['Malaysia'], ['First semester 2017 (Day)']], [['South Africa'], ['First semester 2017 (Day)']]]",6,0.125,"One of FIT1047, FIT1031, FIT1019, FIT1005, FIT2008 or ECE2041","FIT2058, FIT3018, FIT4028",2,This unit will provide students with an understanding of: OSI security architecture; common information risks and requirements; operation of encryption techniques; digital signatures; public key infrastructure; authentication and non-repudiation; intrusion detection and response; firewall defence; privacy and ethics issues; security configurations to PC-based applications; and design of information systems with security compliance and security standards and protocols.
FIT3036,Computer science project,Faculty of Information Techonology,"[[['Clayton'], ['First semester 2017 (Day)', 'Second semester 2017 (Day)']], [['Malaysia'], ['First semester 2017 (Day)', 'Second semester 2017 (Day)']]]",6,0.125,FIT2004 or FIT3140,"CSE3301, FIT3144",2,"This unit is intended to provide practical experience in designing, developing and testing a non-trivial computer science project. Projects are generally software-based, although sometimes they may involve hardware development or investigation of theory. Projects cover the whole process of software (or hardware) development, from analysis through design to implementation and testing. Comprehensive written documentation on the project is required. Students are assigned in groups to a project supervisor. There are no lectures in this unit, although students will be expected to attend regular meetings with their project supervisor."
FIT3037,Software engineering,Faculty of Information Techonology,"[[['South Africa'], ['Second semester 2017 (Day)']]]",6,0.125,FIT2005,"CSE2201, CSE2401, FIT2024, GCO3811",2,"In this unit students will learn about many aspects of working with a large team on large projects to produce quality software products on time and within budget. The student will gain an appreciation of the tools and techniques used to develop software systems within a group context. Topics to be studied include: software development lifecycle models; sizing, estimation, planning and control of projects; functional specification and design of real-time systems; formal specification and design using Z; integration and testing strategies, configuration management; reuse and re-engineering."
FIT3039,Studio project 1,Faculty of Information Techonology,"[[['Caulfield'], ['First semester 2017 (Day)', 'Second semester 2017 (Day)']]]",6,0.125," For students in course 3334: ((FIT1040 or FIT1002) and FIT1004 and FIT1031 and FIT2001 and FIT2002 and (FIT1003 or FIT2003)) and ((FIT2026 and FIT2072) or FIT2049)For students in course 3806: FIT2017, FIT3003 and FIT3020For students in course 3750: FIT2026, FIT2072 and FIT3020For students commencing study in 2016: FIT2092 or (FIT2073 and FIT2096)","MMS3404, MMS3407",2,"The principal development process focus of the unit will be on the social, legal and business context in which multimedia and games development companies must operate. Students will work actively in teams on the development of a multimedia or games application or exhibit. Project teams will use project planning/management skills, and design and build a prototype of the project using appropriate software processes and methodologies. Students will integrate multimedia, programming and technical knowledge in the development process. Requirements are fulfilled by the team producing an identified set of deliverables. The team must ensure that each deliverable is completed on schedule."
FIT3040,Studio project 2,Faculty of Information Techonology,"[[['Caulfield'], ['First semester 2017 (Day)', 'Second semester 2017 (Day)']]]",6,0.125,FIT3039,MMS3408,2,"Students will work actively in teams on the development of a multimedia or games application or exhibit. Using project planning/management skills along with other development procedures, students must then deliver a functional multimedia system or game, along with all requisite documentation, which integrates multimedia, programming, and technical knowledge in the development process. Requirements are fulfilled by the team producing an identified set of deliverables, usually a progress report, full system documentation, and functional project. The team must ensure that each deliverable is completed on schedule, with each member of the team demonstrating a significant contribution to the overall effort."
FIT3042,System tools and programming languages,Faculty of Information Techonology,"[[['Clayton'], ['First semester 2017 (Day)']]]",6,0.125,"One of FIT1008, FIT1015, FIT2085, CSE1303","CSE2391, CSE3391",2,"This unit provides students with an introduction to UNIX tools for managing processes; searching, editing and modifying files and data streams; and command interpreters and shell scripts. In addition, students will learn about a typical system call interface and its use for systems programming in a language like C."
FIT3045,Industry-based learning,Faculty of Information Techonology,"[[['Clayton'], ['First semester 2017 (Day)', 'Second semester 2017 (Day)']], [['Malaysia'], ['First semester 2017 (Day)', 'Second semester 2017 (Day)']]]",18,0.375," Available to students accepted into the Bachelor of Business Information Systems industry based learning stream at Clayton campus and students in all undergraduate degrees of the Faculty of IT who have been accepted into the Industry-based learning Placement program with at least 72 credit points of study accumulated towards a Faculty of Information Technology undergraduate degree.Prerequisite units for BBIS students (FIT1040 or FIT1002) and FIT1013 and FIT2003. Prerequisite units for BSE, BCS and BITS students (FIT1040 or FIT1002) and FIT2003.For 2016 degrees: This unit is available to students accepted into the Bachelor Information Technology degree at Clayton campus and students in all undergraduate degrees of the Faculty of Information Technology who have been accepted into the Industry-based learning placement program with at least 72 credit points of study accumulated towards a Faculty of Information Technology undergraduate degree.Prerequisite units for BSE, BCS and BInfoTech students commencing in 2016: One of FIT1045, FIT1048, FIT1051 or ENG1003Prerequisite units for BCS and BInfoTech students: FIT1049 or equivalentFor BInfoTech students completing the Business Information Systems major: FIT1013",BUS3000,2,"Students on placement participate full time in a defined, graduate level role during a 22-week placement period at established partners of the Faculty of IT industry based learning program including major global companies, leading Australian companies and worldwide consultancies. The students on placement apply the knowledge, skills and practices of professional attitudes and behaviour developed in their academic units. They develop communication, time management, self-reflection and customer service skills in business situations, experience and participate professionally in the corporate environment and obtain feedback from experienced supervisors on their performance."
FIT3046,Operating environments,Faculty of Information Techonology,"[[['South Africa'], ['First semester 2017 (Day)']]]",6,0.125,FIT1031 or FIT1001,"FIT2022, FIT2070, GCO2814, GCO3818",2,"Processes and threads: interprocess communication, scheduling. Deadlock: detection, prevention, avoidance. Memory management: allocation, swapping, virtual memory. Input/output principles and examples: disks, graphical user interfaces, network terminals. File systems: files, directories, disk space management. Security: authentication, cryptography, common attacks, principles of secure system administration. Case studies: Characteristics of major PC operating systems such as Linux and Windows."
FIT3047,Industry experience studio project 1,Faculty of Information Techonology,"[[['Caulfield'], ['First semester 2017 (Day)', 'Second semester 2017 (Day)']], [['Malaysia'], ['First semester 2017 (Day)', 'Second semester 2017 (Day)']], [['South Africa'], ['First semester 2017 (Day)']]]",6,0.125," For students in the Bachelor of Information Technology (C2000) and BCIS (4307): (One of FIT1045, FIT1048 or FIT1051) and FIT1047 and FIT1049 and (one of FIT2001 or FIT2099) and FIT2002 and (one of FIT2094 or FIT3171) and (12 points of FIT units at level 1) and (12 points of FIT units at level 2 or 3) and must be core in the student's degree program and completion of a total of 84 points towards the degree.For students in the BITS, BBIS and BCIS (pre-2016): FIT Undergraduate Common Core units ((FIT1001 and FIT1005) or FIT1031) and ((FIT1040 and one of FIT1035, FIT1008, FIT2034, FIT2071, FIT2076, FIT2081) or FIT1002) and FIT1004 and FIT2001 and FIT2002 and (FIT1003 or FIT2003) and (2 x FIT units at any year level) and (Any 2 FIT 2nd or 3rd year units) and must be core in the student's degree program and completion of a total of 84 points towards the degree.FIT3047 is only available to students enrolled in the Bachelor of Information Technology and Systems, Bachelor of Business Information Systems, Bachelor of Computer and Information Sciences, Bachelor of Information Technology and related double degrees.","CPE3200, CPE3300, CSE3200, CSE3301, FIT2032, FIT3015, FIT3039, FIT3040, FIT3038, FIT3025, FIT3026, FIT3016, FIT3017, FIT3045, GCO3819, GCO3700, GCO3800, GCO3900, GCO3800A, IMS3000, IMS3501, IMS3502",2," In their final year of study, students are given the opportunity to develop new skills and apply the knowledge and skills they have gained, in the development of an IT application for a real world client. In teams, students design, develop and deliver an IT applications for a client, manage the project through all its development stages, communicate effectively with all project stakeholders and develop project documentation to a professional standard. Students also present their project work to academics and other groups, attend unit seminars, and contribute in a professional and committed manner to the work of their team.FIT3047 is the first of two industry experience units for most majors in the Bachelor of Information Technology and Systems and Bachelor of Information Technology, and in the Bachelor of Computer and Information Sciences and Bachelor of Business Information Systems. After successful completion of this unit, students must enrol in and pass FIT3048 to complete their industry experience project requirements."
FIT3048,Industry experience studio project 2,Faculty of Information Techonology,"[[['Clayton'], ['Second semester 2017 (Day)']], [['Malaysia'], ['Second semester 2017 (Day)']], [['South Africa'], ['Second semester 2017 (Day)']]]",6,0.125,FIT3047,"CPE3200, CPE3300, CSE3200, CSE3301, FIT2032, FIT3015, FIT3016, FIT3017, FIT3025, FIT3026, FIT3038, FIT3039, FIT3040, FIT3045, GCO3819, GCO3700, GCO3800, GCO3900, GCO3800A, IMS3000, IMS3501, IMS3502",2," In their final year of study, students are given the opportunity to develop new skills and apply the knowledge and skills they have gained, in the development of an IT application for a real world client. In teams, students design, develop and deliver an IT applications for a client, manage the project through all its development stages, communicate effectively with all project stakeholders and develop project documentation to a professional standard. Students also present their project work to academics and other groups, attend unit seminars, and contribute in a professional and committed manner to the work of their team.FIT3048 is the second of two industry experience units for most majors in the Bachelor of Information Technology and Systems, Bachelor of Computer and Information Sciences, Bachelor of Business Information Systems and Bachelor of Information Technology. Students must enrol in and pass FIT3048 after successful completion of FIT3047 to complete their industry experience project requirements."
FIT3063,Human-computer interaction,Faculty of Information Techonology,"[[['Clayton'], ['First semester 2017 (Day)']], [['Malaysia'], ['Second semester 2017 (Day)']], [['South Africa'], ['Second semester 2017 (Day)']]]",6,0.125,"One of FIT2001, FIT2027, IMS2805, CSE2200 or equivalent","CSE3030, FIT2016, FIT3033, GCO3814, IMS2403, IMS3470, MMS2403",2,"This unit provides a detailed understanding of the underpinning theories, principles and practices of interface design for computer-based systems. It examines issues in the design of system interfaces from a number of perspectives: user, programmer, designer. It explores the application of the relevant theories in practice. The unit will cover topics such as methods and tools for developing effective user interfaces, evaluation methods such as the conduct of usability and heuristic evaluations, design of appropriate interface elements including the design of menus and other interaction styles. The unit will also focus on designing for a diverse range of users and environments."
FIT3077,Software engineering: architecture and design,Faculty of Information Techonology,"[[['Clayton'], ['First semester 2017 (Day)']], [['Malaysia'], ['First semester 2017 (Day)']], [['South Africa'], ['First semester 2017 (Day)']]]",6,0.125,FIT2099 or (FIT2001 and (FIT2004 or FIT2024 or CSE2304)) or (FIT2001 and FIT2081),CSE3308,2,"This unit builds on introductory units to analysis and design. It provides the professional software engineer with advanced knowledge and skills in high-level architectural design, its theoretical foundations, industrial best practice, and relevant application context. In the software life-cycle, software architecture sits between analysis/specification and design/implementation. The field of software architecture has come of age with a thriving research community and numerous high-level models, methods, tools and practices widely used in industry."
FIT3080,Intelligent systems,Faculty of Information Techonology,"[[['Clayton'], ['Second semester 2017 (Day)']], [['Malaysia'], ['Second semester 2017 (Day)']]]",6,0.125,FIT2004 or CSE2304,"CSE2309, CSE3309, DGS3691",2,"This unit includes history of artificial intelligence; intelligent agents; problem solving and search (problem representation, heuristic search, iterative improvement, game playing); knowledge representation and reasoning (extension of material on propositional and first-order logic for artificial intelligence applications, planning, frames and semantic networks); reasoning under uncertainty (belief networks); machine learning (decision trees, Naive Bayes, neural nets and genetic algorithms); language technology."
FIT3081,Image processing,Faculty of Information Techonology,"[[['Malaysia'], ['First semester 2017 (Day)']]]",6,0.125,FIT2004 (or CSE2304) and FIT2014 (or CSE2303),CSE3314,2,"This unit covers fundamental techniques in image processing. Topics include image representation and enhancement, thresholding, image algebra, neighbourhood operations on images, Fourier methods, edge detection, feature extraction and representation, shape, texture, segmentation, classification, restoration, image compression, and colour and multiband image processing."
FIT3083,e-Business software technologies,Faculty of Information Techonology,"[[['Clayton'], ['Second semester 2017 (Day)']]]",6,0.125,FIT1002 or FIT2081 or equivalent,FIT2013,2,"The emphasis in this unit is on the software technologies and data formats used to implement e-Business Systems. Although this unit is entirely suitable for a future developer of e-Business Systems, it is optimally targeted at future managers of such development. Thus practical exercises will be illustrative rather than industrial strength and technology issues will be given equal coverage with technology details. The primary aim of the unit is to familiarise students with as many of the currently popular e-Business technologies as possible so that their design and implementation decisions in the future will be informed and therefore produce successful systems with a high degree of probability."
FIT3088,Computer graphics,Faculty of Information Techonology,"[[['Clayton'], ['Second semester 2017 (Day)']]]",6,0.125,FIT2004 or CSE2304,"CSE3313, DGS3622, FIT3005, GCO3817",2,"Computer graphics is concerned with the creation of synthetic images and virtual worlds. This unit introduces the essential algorithms, theory and programming concepts necessary to generate interactive 2D and 3D graphics. Students will gain practical experience using the industry standard OpenGL API to develop their own interactive graphics applications. The topics covered form the basis of core knowledge necessary for developing applications in scientific visualisation, virtual reality, visual special effects and computer games."
FIT3094,"Artificial life, artificial intelligence and virtual environments",Faculty of Information Techonology,"[[['Caulfield'], ['First semester 2017 (Day)']]]",6,0.125,FIT2049 or FIT2096,,2,"This unit introduces topics in Artificial Intelligence (AI) suited to real-time simulation and computer games development. Using a practice-based and programming-led approach, the unit explores a number of fundamental concepts, techniques and algorithms that can be used to build real-time, interactive games, virtual environments and simulations. Starting with basic concepts in 2D discrete simulation, the unit progresses to continuous, 3D models, agent simulation, bio-inspired intelligence models and search algorithms. Programs are developed using the Processing and Cinder environments in Java and C++."
FIT3098,Social informatics,Faculty of Information Techonology,"[[['Caulfield'], ['First semester 2017 (Day)']]]",6,0.125,Completion of 36 points of study,"FIT5090, IMS3010, IMS3810, IMS5023",1,"This unit introduces students to a critical understanding of the impact of information and communications technology (ICT) within contemporary social relations. In particular, the unit explores the ways in which the diffusion of ICT has reshaped thinking and practice within the workplace, communities, and society more broadly. Particular emphasis is placed upon the relationship between human activity and technology, the various ways in which the latter might replace or augment the former, and the consequences that might follow from such changes."
FIT3130,Computer network design and deployment,Faculty of Information Techonology,"[[['Caulfield'], ['Second semester 2017 (Day)']]]",6,0.125,"One of FIT1005, FIT2008, FIT2020, BUS2062, CPE1007, CSE2004, CSE2318, CSE3318 or GCO3812","CSE3821, CPE3004, CSE5807, FIT3030, FIT3024",2,"This unit aims to introduce the systematic top-down network design approach for designing enterprise computer networks. A top down process focuses on requirements analysis and architecture design, which should be completed before the selection of specific network components. The unit provides students with tested processes and tools to help them understand traffic flow, communication protocol behaviour, and internetworking technologies. On completion of the unit, students are equipped to design enterprise computer networks that meet an enterprise users requirements for functionality, capacity, performance, availability, scalability, affordability, security, and manageability."
FIT3134,IT-based entrepreneurship,Faculty of Information Techonology,"[[['Clayton'], ['First semester 2017 (Day)', 'Second semester 2017 (Day)']]]",6,0.125,Students must have completed at least 72 credit points in a degree or double degree at Monash and must have achieved at least a credit average.,,2,"This unit will give students insight into how to identify, create, and pursue opportunities for new products and services. These opportunities have been growing rapidly due to the steady increase in digital work flows and digital customers. Google, Facebook, YouTube, Twitter, and Flickr are well-known examples of digital entrepreneurship; there are many thousands of additional examples. Specifically, this unit includes the study of entrepreneurship, opportunity analysis, feasibility analysis, intellectual property, market research, accounting, financial management, sources of funding, business models, teamwork, and business planning. Understanding these topics will allow students to more readily identify, analyse, and develop opportunities for the creation of new products and services."
FIT3136,IT governance and strategy for business,Faculty of Information Techonology,"[[['Clayton'], ['Second semester 2017 (Day)']]]",6,0.125,Completion of 24 points of second year IT units,"FIT3066, FIT3019",2," This unit provides students with an understanding of how to manage and govern the IT function in business organisations. It builds on themes relating to managing IT as an organisational resource and discusses IT function from strategy and governance perspectives. The unit also emphasises the relationship between theoretical knowledge and its practical application using cases and real examples.Core concepts discussed in this unit include the strategic context of IT management, alignment between business strategy and IT strategy, IT governance processes, various types of IT processes, organising and managing the IT function (including the role of the CIO), legal and ethical concerns of IT, evaluating IT portfolio management, IT provisioning issues, including outsourcing."
FIT3138,Real time enterprise systems,Faculty of Information Techonology,"[[['Clayton'], ['Second semester 2017 (Day)']]]",6,0.125,"Completion of 12 points of level two units from Information Technology, Science or Engineering or equivalent.","FIT3012, FIT3133, FIT3068",2,"This unit provides both a theoretical and practical overview of real time enterprise systems. Real time enterprise systems are configurable information systems packages, implemented on-line that integrate people, technology and information processing. The three integrated processes within and across functional areas are seamlessly interconnected and almost time-lag free in an organisation. Topics include systems and technology background, ES evolution, ES lifecycle, implementation and configuration, ES and electronic commerce and ES success and failure factors. The theoretical component will be augmented by detailed case studies which focus on problems faced by real-life companies. For the practical component, laboratory exercises using a well-known enterprise system will be used to deepen student understanding."
FIT3139,Computational science,Faculty of Information Techonology,"[[['Clayton'], ['Second semester 2017 (Day)']]]",6,0.125,"One of MAT1841, MAT2003, ENG1091, MTH1030, MTH1035 or equivalent, plus any introductory programming unit (e.g. FIT1045, FIT1048, FIT1051, FIT1040, FIT1002, ECE2071, TRC2400, or equivalent)",,2," This unit provides an overview of computational science and an introduction to its central methods. It covers the role of computational tools and methods in 21st century science, emphasising modelling and simulation. It introduces a variety of models, providing contrasting studies on: continuous versus discrete models; analytical versus numerical models; deterministic versus stochastic models; and static versus dynamic models. Other topics include: Monte-Carlo methods; epistemology of simulations; visualisation; high-dimensional data analysis; optimisation; limitations of numerical methods; high-performance computing and data-intensive research.A general overview is provided for each main topic, followed by a detailed technical exploration of one or a few methods selected from the area. These are applied in tutorials and laboratories which also acquaint students with standard scientific computing software (e.g., Mathematica, Matlab, Maple, Sage). Applications are drawn from disciplines including Physics, Biology, Bioinformatics, Chemistry, Social Science."
FIT3140,Advanced programming,Faculty of Information Techonology,"[[['Clayton'], ['First semester 2017 (Day)', 'Second semester 2017 (Day)']], [['Malaysia'], ['First semester 2017 (Day)']]]",6,0.125,FIT1008 or FIT2085,,2," This unit develops the students' ability to design, implement and maintain moderately complex, realistically-sized programs using an Agile software development methodology. It builds upon the basic programming techniques introduced in introductory programming unit and offers the first introduction to the implementation of more complex real-world programs. Examples of such systems include compilers and interpreters, simulations, visualisation tools, drawing packages, database systems, graphical games. Such systems may be implemented in the context of non-traditional computing environments such as smartphone ""apps"". The unit may offer students the opportunity to get acquainted with a second programming language within the procedural-object oriented paradigm, such as C++, Python or one of their cousins, depending on the scope of the project chosen in a particular semester.The unit bridges between core programming knowledge and the large-scale software engineering context. It will emphasise the implementation and use of intermediate to advanced data structures (such as search trees, hash structures, graphs and graph algorithms etc.) and the embedding into an actual computing system (i.e. interacting with the O/S, networking components etc)."
FIT3142,Distributed computing,Faculty of Information Techonology,"[[['Clayton'], ['Second semester 2017 (Day)']]]",6,0.125,"(FIT2069, FIT2070 and one of FIT3141, ECE2041 or ECE3141) or (FIT1005/FIT2008 and FIT2022) or (FIT2100 and FIT3165)",,2,"Modern computer systems rely increasingly on distributed computing mechanisms, implemented often as clusters, web services, grids and clouds. Distributed computing systems can provide seamless (or web-like) access to a variety of networked resources, e.g. processing cores, large data stores and information repositories, expensive instruments, high-speed links, sensor networks, and multimedia services for a wide range of applications. This unit provides foundation knowledge and understanding of the basic mechanisms required to implement distributed computing systems, especially clouds, grids, web services and clusters. Topics covered include: Introduction to parallel and distributed computing mechanisms, concurrency and synchronisation, monitors, deadlocks, concurrent program analysis, computational and service-oriented grids, clusters and clouds. Distributed applications, and their performance and reliability in relation to processor and network performance constraints."
FIT3143,Parallel computing,Faculty of Information Techonology,"[[['Clayton'], ['First semester 2017 (Day)']], [['Malaysia'], ['First semester 2017 (Day)']]]",6,0.125, FIT2004C or C++ programming language,"FIT4001, CSE4333",2,"Modern computer systems contain parallelism in both hardware and software. This unit covers parallelism in both general purpose and application specific computer architectures and the programming paradigms that allow parallelism to be exploited in software. The unit examines shared memory and message passing paradigms in hardware and software; concurrency, multithreading and synchronicity; parallel, clustered and distributed supercomputing models, languages and software tools and development environments. Students will program in these paradigms."
FIT3144,Advanced computer science project,Faculty of Information Techonology,"[[['Clayton'], ['Second semester 2017 (Day)']]]",12,0.250,FIT2004 or FIT3140 plus completion of a named minor or of 24 points of units counting towards a named major.,"CSE3301, FIT3036",2,"This unit is intended to provide practical experience in designing, developing and testing a non-trivial computer science project. Projects are generally software-based, although sometimes they may involve hardware development or investigation of theory. Projects cover the whole process of software (or hardware) development, from analysis through design to implementation and testing. Comprehensive written documentation on the project is required. Students are assigned in groups to a project supervisor. There are no lectures in this unit, although students will be expected to attend regular meetings with their project supervisor. The application problem will normally be drawn from the student's field of specialisation."
FIT3145,Game design studio 2,Faculty of Information Techonology,"[[['Caulfield'], ['First semester 2017 (Day)']], [['Clayton'], ['Second semester 2017 (Day)']]]",6,0.125,(FIT2073 and FIT2096) or (FIT2049 and FIT2073),,2," This unit exposes students to a variety of industry standard games engine environments and development techniques. Students will develop an appreciation and basic working knowledge of a number of different platforms used in contemporary games development. The unit aims to provide students with a practical insight into contemporary, industry standard, games development process and games engines. The studio environment will facilitate considerable peer interaction, in particular in the critique of game engines and the development of game prototypes.The unit provides knowledge and skills, which students can apply within their game development projects in the third year studio project/s (FIT3039/FIT3040) and across all subsequent units."
FIT3146,Emergent technologies and interfaces,Faculty of Information Techonology,"[[['Caulfield'], ['Second semester 2017 (Day)']]]",6,0.125,Completion of 24 points of level 2 or 3 FIT units,,2,"This unit will focus on research into the latest developments in the field of information technology, including innovative technology developments involving human computer interaction, information visualisation of complex data and emerging interface techniques. Students will learn valuable research and communication skills as they investigate and share with their peers the impact of emergent technologies and interfaces on society. The content presented in the lectures will focus on grand challenges in the field of information technology and on emerging trends. Students will apply their theoretical understanding to a practical project negotiated with the lecturer using a learning contract."
FIT3152,Data analytics,Faculty of Information Techonology,"[[['Clayton'], ['Second semester 2017 (Day)']], [['Malaysia'], ['Second semester 2017 (Day)']]]",6,0.125,"FIT1006, ETC1000, FIT2086 or equivalent. (For example BUS1100, ETC1010, ETC2010, ETF2211, ETW1000, ETW1010, ETW1102, ETW2111, ETX1100, ETX2111, ETX2121, MAT1097, STA1010)",,2," In recent years the world has seen an explosion in the quantity and variety of data routinely recorded and analyzed by research and industry, prompting some social commentators to refer to this phenomenon as the rise of ""big data,"" and the analysts and practitioners who investigate the data as ""data scientists.""The data may come from a variety of sources, including scientific experiments and measurements, or may be recorded from human interactions such as browsing data or social networks on the Internet, mobile phone usage or financial transactions. Many companies too, are realising the value of their data for analysing customer behavior and preferences, recognising patterns of behaviour such as credit card usage or insurance claims to detect fraud, as well as more accurately evaluating risk and increasing profit.In order to obtain insights from big data new analytical techniques are required by practitioners. These include computationally intensive and interactive approaches such as visualisation, clustering and data mining. The management and processing of large data sets requires the development of enhanced computational resources and new algorithms to work across distributed computers.This unit will introduce students to the analysis and management of big data using current techniques and open source and proprietary software tools. Data and case studies will be drawn from diverse sources including health and informatics, life sciences, web traffic and social networking, business data including transactions, customer traffic, scientific research and experimental data. The general principles of analysis, investigation and reporting will be covered. Students will be encouraged to critically reflect on the data analysis process within their own domain of interest."
