UnitCode,UnitName,Faculty,LocationAndTime,CreditPoints,EFTSL,Preqs,Proh,SCABand,Sypnosis
CDS2531,Illustration for animation,"Faculty of Arts, Design and Architecture","[[['Caulfield'], ['First semester 2017 (Day)', 'Second semester 2017 (Day)']]]",6,0.125,"CDS1001, CDS1002 or by permission, OHS1000",VCO2205,1," Illustration for Animation explores the role of illustration and related image-making within the animation industry. Students will be exposed to the processes and techniques illustrators use in the production of animatics, the process of turning written narrative into a sequential visual format. Students will become competent in the creation of storyboards, and understand the principles of editing and composition in the construction of an animated narrative.In this unit students will become familiar with the union of image transition, dialogue, sound effects, music, dissolves, zooms, pans and other production processes used in the construction of animatics. They will also explore character design as a core component of animated story-telling, and how that character is adapted in order to create convincing action, dialogue and emotional expression.Students will be exposed to the work of leading exponents of the practice, both contemporary and historic, and be able to critically analyse the processes used this work."
CDS3001,Communication Design Studio 3A,"Faculty of Arts, Design and Architecture","[[['Caulfield'], ['First semester 2017 (Day)']]]",12,0.250,"CDS2001, OHS1000","VCO3005, MMD3305, MMD3307, VCO3006, MMD3306, MMD3308",1," Communication Design Studio 3A will advance to a high level the practical, technical and conceptual skills developed in preceding studios. Having been exposed to a broad range of creative communication processes in the prerequisite units, students will be required to identify an area of specialisation in which to participate in CDS3001. Specialisation areas will be identified upon enrolment into the unit and may include (but will not be limited to) publication design, typography, image, brand, animation, sound and motion, interactivity and others areas that develop as the communication design field continues to broaden.Within their area of specialisation students will explore the breadth of communication possibilities through a carefully composed program of studio-based projects relevant to their chosen area. These projects, though different in each specialisation, will be comparable in assessment tasks and learning outcomes. Within each studio, students will develop their skills in both the technology and conceptual thinking required of their specialisation to a high level of competency.Students will be encouraged to approach this unit with the utmost care in their selection of specialisation. General exposure to the areas of specialisation will have occurred throughout the preceding units, but counselling from the unit's chief examiner and the course coordinator will be made available to assist students' selection of their particular area of study.The projects undertaken in CDS3001 will contribute towards a body of work intended to demonstrate the student's refined level of competence within the communication design field, and assist them to either progress into further study or gain appropriate employment in the communication design arena."
CDS3002,Communication Design Studio 3B,"Faculty of Arts, Design and Architecture","[[['Caulfield'], ['Second semester 2017 (Day)']]]",12,0.250,"CDS2001 and successful completion of at least 84 credit points in the Bachelor of Communication Design, OHS1000","VCO3005, MMD3305, MMD3307, VCO3006, MMD3306, MMD3308",1," Communication Design Studio 3B will advance to a high level the practical, technical and conceptual skills developed in preceding studios. Having been exposed to a broad range of creative communication processes in the prerequisite units, students will be required to identify an area of specialisation in which to participate in CDS3002. Students may choose to continue the same area as that selected in CDS3001 to hone their specialist skills, or opt for a different area in order to broaden their expertise. Specialisation areas will be identified upon enrolment into the unit and may include (but will not be limited to) publication design, typography, image, brand, animation, sound and motion, interactivity and others areas that develop as the communication design field continues to broaden.Within their area of specialisation students will explore the breadth of communication possibilities through a carefully composed program of studio-based projects relevant to their chosen area. These projects, though different in each specialisation, will be comparable in assessment tasks and learning outcomes. Within each studio, students will develop their skills in both the technology and conceptual thinking required of their specialisation to high level of competency.Students will be encouraged to approach this unit with the utmost care in their selection of specialisation. General exposure to the areas of specialisation will have occurred throughout the preceding units, but counselling from the unit chief examiner and course coordinator will be made available to assist students' selection of their particular area of study.The projects undertaken in CDS3002 will contribute towards a body of work intended to demonstrate the student's refined level of competence within the communication design field, and assist them to either progress into further study or gain appropriate employment in the communication design arena."
CDS4001,Major project communication design part 1,"Faculty of Arts, Design and Architecture","[[['Caulfield'], ['First semester 2017 (Day)']]]",12,0.250,,VCO4107 or MMD4107,1," This unit is part one a major communication design project. It provides anopportunity to research issues, undertake conceptual design and developrefinements on the basis of the advanced attainment achieved at the end ofthe Bachelor of Communication Design course. In most instances theproject is proposed by the student at the beginning of the semester inconsultation with the lecturer, and approved by the lecturer and coursecoordinator. This allows the address of issues of capability or knowledge, orthe development of specialist understanding or skills to be built into thestudent's program."
CDS4002,Major project communication design part 2,"Faculty of Arts, Design and Architecture","[[['Caulfield'], ['Second semester 2017 (Day)']]]",18,0.375,Must be enrolled in: F3702 Bachelor of Communication Design (Honours),VCO4108 and MMD4108,1,"This unit is part two of the major project sequence for the honours course, and students are expected to continue with the research initiated in CDS4001, and develop a time frame which details the final visual presentation in consultation with a supervisor and the course coordinator. The project must have appropriate aspects to serve as a vehicle to demonstrate the student's professional understanding and capabilities, as well as appropriate complexity to enable the student to professionally undertake and present it within the time and resource limitations of the unit. All documentation must be completed to a professional standard."
CER1111,Ceramic practice and theory 1A,"Faculty of Arts, Design and Architecture",[],6,0.125,Admission to an Art & Design course or permission,"APA1101, or APA111, or APA1122, or APA1202, or APA1212, or APA1213",1,"This unit introduces students to the practice and theory of ceramics as a means of contemporary creative expression. It focuses on raising awareness of and providing the means to achieve an initial level of competence within the ceramics discipline, while imparting a sound conceptual and technical basis for continuing study in that discipline. The safe handling of materials and equipment is emphasized as an essential part of all studio practice."
CER1112,Ceramic practice and theory 2A,"Faculty of Arts, Design and Architecture",[],6,0.125,Admission to an Art & Design course or permission,"APA1102, or APA1112, or APA1214",1,"This unit gives students the opportunity to further develop the ideas concepts, materials and processes begun in the corresponding Ceramics 1A unit. Students will begin to establish an individual and self directed practice within the broad parameters of the ceramics discipline. Methods and materials specific to the ceramics studio discipline will be demonstrated and practiced. Students will be encouraged to develop appropriate links between these methods and other means of creative self-expression. Set projects will require students to develop technical skills hand in hand with their understanding of concepts of current relevance."
CER2113,Ceramic practice and theory 3A,"Faculty of Arts, Design and Architecture",[],6,0.125,Either CER1111 or CER1112 or VIS1101 or VIS1112 or APA1101 or APA1102 or APA1112 or APA1122 or APA1211 or APA1212 or APA1213,APA2103 or APA2211 or APA2202,1,"The Ceramics 3A unit provides a rigorous program to broaden students' awareness of concepts and techniques across a range of approaches, and encourages them to seek appropriate solutions. Continued research and investigation of materials and processes fosters the acquisition of technical language, and influences appropriate choices to realize concepts within the context of a developing personal visual language. Set projects still occur but the emphasis is on self-motivated approaches. Teaching methods therefore tend to concentrate on individual tuition and group critique. Emphasis is placed on students' continued capacity to critically assess their own work as well as that of their peers."
CER2114,Ceramic practice and theory 4A,"Faculty of Arts, Design and Architecture",[],6,0.125,Either CER1111 or CER1112 or VIS1111 or VIS1112 or APA1111 or APA1112,"APA2104,APA2212",1,"In each Ceramics 4A unit students become increasingly responsible for the delivery of their major study program, with emphasis placed on independent investigation, and the development of the creative and expressive potential inherent in students'  work. This, combined with staff consultation, starts to determine students' focuses for future ceramics studio work. The emphasis shifts away from set projects towards self-motivated practice and research through which students articulate their conceptual and expressive strengths. Studio practice is still exploratory but with better grasp of theoretical issues relevant to students' practices."
CER2123,Ceramic practice and theory 3B,"Faculty of Arts, Design and Architecture",[],6,0.125,OHS1000 and either CER1131 or CER1142 or VIS1112 or APA1112,APA2103,1,"This Ceramics 3B unit extends the rigorous program to broaden students' awareness of concepts and techniques across a range of approaches, and further encourage them to seek appropriate solutions. Continued research and investigation of materials and processes fosters the acquisition of technical language, and influences appropriate choices to realise concepts within the context of a developing personal visual language. The emphasis is more on self-motivated approaches than on set projects. Teaching methods therefore tend to concentrate on individual tuition and group critique. This unit continues to focus on the nexus between art making and the cultural and social contexts of art."
CER2124,Ceramic practice and theory 4B,"Faculty of Arts, Design and Architecture",[],6,0.125,OHS1000 and CER2123,APA2104,1,"In each Ceramics 4B unit students become more responsible for the delivery of their major study program, with emphasis placed on increasingly independent investigation, and the further development of the creative and expressive potential inherent in students' work.  This, combined with staff consultation, continues to determine students' focuses for future ceramics studio work. Self-motivated practice and research through which students articulate their conceptual and expressive strengths is increasingly utilised. Studio practice is less exploratory and with better grasp of theoretical issues relevant to students' practices."
CER3115,Ceramic practice and theory 5,"Faculty of Arts, Design and Architecture",[],12,0.250,Either CER2113 or CER2114 or APA2104,APA3105,1,"This level 3 ceramics unit finely hones the skills acquired over the previous two years. At this stage of the course, students should demonstrate a high level of technical competence, facilitating work in their chosen field. Imagination combined with advanced conceptual lucidity, a prowess and innovation in material manipulation should be manifest at this stage of students' practice. Students develop an individual program in conjunction with the lecturer that reflects their personal direction and evolving ceramics practice. The program focuses on clear articulation of concepts."
CER3116,Ceramic practice and theory 6,"Faculty of Arts, Design and Architecture",[],12,0.250,Either CER3115 or APA3105,APA3106,1,"This unit is the culmination of the ceramics undergraduate program, and provides a stimulating and supportive environment. Students continue to work autonomously within an individually approved program of study as lecturers encourage the self-motivation, self-appraisal and professional responsibility required of the practising artist. A coordinator supervises the program and gives guidance as it is required and at the request of the students. Students continue to critically appraise their work and consolidate all conceptual, aesthetic and technical issues that relate to the individual direction of their ceramics work."
DGN1001,Design studio 1,"Faculty of Arts, Design and Architecture",[],6,0.125,Admission to any Monash bachelors degree.,,1,"This unit explores the nature of design by introducing the characteristics of space, objects or images as appropriate, as part of a designer's repertoire of knowledge and understanding.  Basic design studies provide the framework for the development of a language of design. The understanding of the role of the designer for the enhancement of the human experience is developed by observation, critical enquiry, interpretation, communication and the creation of visual forms.  Design is presented as a creative, analytical and synthesising process with social, cultural and artistic implications."
DGN1104,Interdisciplinary design studio 2,"Faculty of Arts, Design and Architecture","[[['Caulfield'], ['Second semester 2017 (Day)']]]",6,0.125,DGN1001,,1,"This unit places the more abstract concepts and studies undertaken in Design Studio 1 in the context of design practice to meet human needs. The project work uses simplified professional projects to ensure students start to consider all aspects of design problems. The projects involve the use of brief, analysis of requirements, design problem solving methods, synthesis of design resolutions and communication of design solutions. The primary concern in the subject is for the student to be able to overcome the project constraints in order to integrate the range of requirements and issues, and achieve a holistic design that addresses human needs."
DGN2000,Interdisciplinary Design,"Faculty of Arts, Design and Architecture","[[['Prato'], ['Trimester 2 2017 (Day)', 'Trimester 3 2017 (Day)']]]",6,0.125,OHS1000,,1,"The interdisciplinary studio environment, provides through team-based project activities and problem-based learning, the application of knowledge and techniques from the students individual design disciplines, whilst solving a complex multi-faceted design problem. Offshore context requires students to respond in a conscious and critical manner to the local environment, and to exercise entrepreneurial skills to research."
DGN2003,Interdisciplinary design studio 3,"Faculty of Arts, Design and Architecture",[],6,0.125,DGN1104 or VIS1112,DGN2103,1,"This unit develops practical design research, investigation, conceptual development, communication, presentation and practice capabilities. The focus is on design research and design management of multi and inter disciplinary projects, in which a range of design factors are considered and methodologies employed to coordinate their analysis and to achieve a holistic design integration that addresses human needs. Projects will be set in a variety of contexts."
DGN2004,Interdisciplinary design studio 4,"Faculty of Arts, Design and Architecture",[],6,0.125,DGN2003,DGN2104,1,"This unit further develops design research, investigation, concept development, communication, presentation and practice capabilities achieved in DGN2003 Interdisciplinary design studio 3. It focuses on expanding the details of user, technical and construction requirements. In addition, the social context of design is extensively considered, including cultural and ethical expectations. Projects will be set in a variety of contexts. A critical view toward designing is fostered throughout."
DGN3105,Interdisciplinary design studio 5,"Faculty of Arts, Design and Architecture",[],12,0.250,DGN2004,,1,"Multi-faceted and multidisciplinary projects. Studies of the contemporary discourse in spaces, objects and images. Their embodiment as habitats, artefacts and communications. Related social theory. Students articulate and test their individual design philosophies in studio discussion."
DGN3106,Interdisciplinary design studio 6,"Faculty of Arts, Design and Architecture","[[['Caulfield'], ['Second semester 2017 (Day)']]]",12,0.250,DGN3105,,1,A major project selected by the student in consultation with the course coordinator. The topic will serve as a vehicle to demonstrate the student's understanding and capabilities. Project planning and research is an important aspect of the unit.
DGN4001,Major project (design) part 1,"Faculty of Arts, Design and Architecture",[],12,0.250,Admission to Bachelor of Design (Honours),,1,"This unit is the first part of a major design project. It provides an opportunity to research issues, undertake conceptual designs and develop refinements on the basis of the advanced attainment achieved at the end of the Bachelor of Design course.  In most instances the project is proposed by the student at the beginning of the semester in consultation with the lecturer, and approved by the lecturer and course coordinator."
DGN4002,Major project (design) part 2,"Faculty of Arts, Design and Architecture",[],18,0.375,DGN4001,,1,"This unit is the second part of the major project sequence for the honours course, where students are expected to continue with the research initiated in DGN4001, and develop a time frame which details the final visual presentation in consultation with a supervisor and the course coordinator."
DIS1103,Digital processes for art and design 1,"Faculty of Arts, Design and Architecture","[[['Caulfield'], ['First semester 2017 (Day)', 'Second semester 2017 (Day)']]]",6,0.125,Admission to a degree program of the Faculty of Art & Design. Non Art & Design students require prior permission from an Art & Design course coordinator to enrol in this unit.,DIS1101 or DIS1102 or PHO1204,1,"This unit encourages the creative, open and innovative use of computer-mediated art and design.  Students are introduced to the various software options (including drawing, painting, and image-editing software) and peripheral devices for digital acquisition, storage and output.  Demonstrations and lectures are given on the techniques and capabilities of vector and pixel-based applications for both print and screen-based outcomes."
DIS1704,Web design,"Faculty of Arts, Design and Architecture","[[['Caulfield'], ['Second semester 2017 (Day)']]]",6,0.125,,"MMS1402, FIT1012",1,"This unit introduces students to principles of web design. File formats, colour modes, image resolution and bit depth, and preparation of images for on-line delivery. The development, status and potential of delivering information and graphics over digital networks using computers. Variations on network types including Internet and Intranets. Protocols, set-up and file formats commonly used. Motion graphics and on-line delivery of multimedia documents are also covered."
DIS1911,3D design and visualisation,"Faculty of Arts, Design and Architecture","[[['Caulfield'], ['Second semester 2017 (Day)']]]",6,0.125,"CDS1001 or CDS1002, DIS1102 or DIS1103 or VCM1001","DIS2901, DIS2902",1,"This unit introduces students to the methods and processes involved in creating 3D elements, objects and spaces using a computer software.  The key areas of modelling, lighting and rendering will be examined, and various modes of output demonstrated.  Different applications of CGI (computer generated imagery), such as motion graphics, character animation and virtual environments are discussed.  3D models will be used to generate simple animation."
DIS1912,Virtual space A,"Faculty of Arts, Design and Architecture",[],6,0.125,DIS1103 or ARC1301,DIS2908,1,"On completion of this unit students should be able to: understand the principles and application of Computer Aided Design (CAD) and drafting for interior architecture; apply computing principles for space planning, technical documentation, information management, and construction-related research in relation to interior architectural design and technical problems; generate graphic communications and computer technical drawings detailing the construction of interior architecture; understand interactive visualisation methods for the representation of interior architecture; analyse a range of different types of digital architecture practice, and apply this knowledge to creative work."
DIS2105,Digital imaging,"Faculty of Arts, Design and Architecture","[[['Caulfield'], ['First semester 2017 (Day)', 'Second semester 2017 (Day)']]]",6,0.125,DIS1103 or ARC1301 or Successful completion of VCM1001 and MMS1402,,1,"This unit introduces students to digital imaging within art and design studio practices. It builds sequentially upon the skills and knowledge of digital processes by providing a focus upon creative image production for a range of digital media applications. Students explore the creation, manipulation, composition and output of digital images with increasing confidence and proficiency across a range of options and controls available through vector and pixel-based software applications and use of peripheral devices. Demonstrations and lectures are given on the creation of digital images with an increased conceptual understanding of representational issues, visual language and communication."
DIS2601,Digital audio/video,"Faculty of Arts, Design and Architecture","[[['Caulfield'], ['First semester 2017 (Day)', 'Second semester 2017 (Day)']]]",6,0.125,"ARC1301, or CDS1001, or CDS1002, or DIS1103, or PHO1204, and OHS1000",,1,"This unit introduces students to digital audio and video production. It develops sequentially upon the skills and knowledge of digital imaging by providing a focus on the principles of digital a/v design and industry-standard software applications. Students are introduced to scripting, storyboarding, film and narrative conventions common to cinema. In order to explore audio recording, video capture and nonlinear editing, students are introduced to the tools and features of video cameras and editing software. Demonstrations and lectures are given on planning and collaborative management, types of media sources and output considerations associated with digital audio/video production."
DIS2904,3D modeling,"Faculty of Arts, Design and Architecture","[[['Caulfield'], ['Second semester 2017 (Day)']]]",6,0.125,OHS1000,,1,"This unit introduces students to 3D modelling within art & design studio practices. It builds sequentially upon the skills and knowledge of 3D design and imaging by providing a focus upon the practice and potential of 3D computer-generated modelling for product design. Students explore the creation, manipulation, composition and output of digital 3-dimensional elements with increasing confidence and proficiency across a range of options and controls available through polygon and NURBS-based software applications and the understanding of production issues associated with their output (ie. rendering, rapid-prototyping, multimedia etc.)"
DIS2906,Design for multimedia,"Faculty of Arts, Design and Architecture",[],6,0.125,DIS1704 and OHS1000,,1,"This unit introduces students to design for 'New Media'. It  builds sequentially upon the skills and knowledge of multimedia imaging by providing a focus upon interactive multimedia and authoring. Students are introduced to a conceptual approach to interactivity, non-linear narrative, navigation, and graphical user interface controls. Technically, students will experiment with various software to develop content for multimedia applications. Students will develop skills in planning and organising content for multimedia publication."
DIS2907,3D animation,"Faculty of Arts, Design and Architecture",[],6,0.125,DIS1911 and OHS1000,,1,"This unit introduces students to time-based imaging for 3D design and imaging. It develops sequentially upon the skills and knowledge of 3D imaging by providing a focus upon advanced asset creation and animation. Students are introduced to the range of options and controls available through 3D imaging and modeling software applications, towards skillfully creating, manipulating and animating 3D objects, manipulating camera properties and viewer perspectives. Demonstrations and lectures are given on conceiving, designing and producing animation sequences for inclusion into multimedia presentations with consideration for delivery methods and the merits of different media types and formats."
DIS2909,Electronic design,"Faculty of Arts, Design and Architecture","[[['Caulfield'], ['First semester 2017 (Day)']]]",6,0.125,DIS1103 or ARC1301 or Successful completion of VCM1001 and MMS1402 or Successful completion of VCM1001 and FIT1012,,1,"This unit introduces students to electronic design for print outcomes. It develops sequentially upon the skills and knowledge of digital imaging by providing a focus upon the fundamental principles of graphic design and page layout. Students are introduced to the relationship of various software applications for electronic publishing to the design, efficient management of text, image assets and the preparation of files for presentation of digital artwork to a bureau required for the production of printed material. Demonstrations and lectures are given on visual communication and the graphic design of publication projects that emulate advertising industry standards."
DIS2910,Virtual space B,"Faculty of Arts, Design and Architecture",[],6,0.125,DIS1912 + Core for BIA and elective for other students,,1,"This unit provides students with basic 3D documentation and digital manipulation skills particular to applications in the built environment and develops students' understanding of computer-based design for virtual architecture. It builds sequentially upon the skills and knowledge of 2D digital architectural documentation processes by providing a focus upon spatial modeling and rendering principles and their applications. Emphasis is placed on developing students capabilities at generating virtual architectural representations, in static and animated form. This unit is undertaken as an area of specialisation within the interior architecture degree."
DIS3010,Digital Media Studio A,"Faculty of Arts, Design and Architecture",[],12,0.250,DIS2105 and DIS2601,,1,"This unit provides students with high-level studio practice in all aspects of digital arts, design and new media. It explores the possibilities of digital mediums as a fine art tool and as a vocational or design orientated tool. It focuses on creative image and media production for a range of art and design applications. Emphasis is placed on combining techniques in storyboarding, imaging, animation, interactivity, interface design, scripting and information architecture to develop creative and functional outcomes. Students develop smaller multimedia or static work projects that address all levels of the creative process and project management. A substantial journal is required."
DIS3020,Digital Media Studio B,"Faculty of Arts, Design and Architecture",[],12,0.250,DIS3010,,1,"Students create a substantial piece of work/works that explore ideas within a digital environment (interactive, moving or static) based on a preproduction document. This unit consolidates outcomes using specific software or technologies that explore the potential of digital mediums to express ideas with a broad understanding of the mediums' potential. It explores ideas, conceptual constructs, aesthetics and functionalities of new media and digital productions. The final project should communicate self generated ideas that address issues in imaging, animation, interactivity, interface design, scripting and information architecture. Students keep a journal in relation to the set project."
DIS3901,Interactive animation,"Faculty of Arts, Design and Architecture",[],6,0.125,Must have passed both in MMD1302 and  MMS1402 or both MMD1302 and FIT1012 or DIS1704 or  approval from Course Coordinator,,1,"This unit extends existing knowledge of digital imaging and multimedia design into the production of interactive animation.  Students will understand essential theory and concepts, the range of individual roles, technical skills and resources required for animation production.  Individual exercises lead to the development of projects that explore the representation of gameplay, generative systems and other interactive processes through animation"
DIS3902,3D imaging studio,"Faculty of Arts, Design and Architecture",[],6,0.125,"OHS1000 and one of DIS2907, DIS2908, or DIS2904 3D Modelling.",,1,"This unit is designed for students who wish to specialise their skills and knowledge in 3D computer graphics. It builds sequentially upon the skills and knowledge of 3D design and imaging by providing an opportunity to develop a more sophisticated understanding of the methods and theories of generating synthetic images. Emphasis is placed upon students developing their creative skills through a combination of directed and self-directed practice. The unit offers students the opportunity to investigate issues of modelling, space and animation, specific to their proposed projects."
DIS3903,Digital imaging - the moving image,"Faculty of Arts, Design and Architecture",[],6,0.125,OHS1000 and DIS2105 or DIS2601,,1,"This unit introduces students to the concepts and tools applicable to the moving image such as digital video and motion graphics. It offers students an opportunity to explore the potential of the moving image in a wide range of communications and multimedia applications. It extends the skills students have gained previously in working with digital images, both still and time based. The unit will enable students to bring their creative practice to a substantial level of competency with skills in both the technical and aesthetic aspects of the moving image, with emphasis on refining their personal visual language."
DIS3904,Digital imaging studio,"Faculty of Arts, Design and Architecture",[],6,0.125,OHS1000 and either DIS2105 or DIS2601,,1,This unit is designed for students who wish to specialise their skills and knowledge in digital imaging. It builds sequentially upon the skills and knowledge of digital imaging by providing an opportunity to develop a more sophisticated understanding of the methods and theories for generating digital images for static and/or dynamic applications. Emphasis is placed upon students developing their creative skills through a combination of directed and self-directed practice. The unit offers students the opportunity to investigate issues associated with a variety of imaging approaches and digital media specific to their proposed projects.
DIS3905,Digital audio video - advanced production,"Faculty of Arts, Design and Architecture",[],6,0.125,DIS2601 and OHS1000,,1,This unit extends student's knowledge of concepts and tools applicable to digital and audio production techniques. It builds sequentially upon the skills and knowledge of preceding units by providing a focus upon advanced principles of digital audio and video design and industry-standard software applications. With a greater focus on specialization the students will concentrate on utilizing the medium to a professional level. Emphasis is placed upon exploring the potential of digital video and audio as a medium for inclusion in a wide range of communications and multimedia applications and over various contexts. In this unit student's knowledge will also extend beyond video editing software to sound and DVD authoring applications. Emphasis is placed upon students developing their creative skills through a combination of directed and self-directed practice. On completion students will then be able to confidently return to their studios and utilize these skills artistically and/or commercially with a higher degree of professionalism and understanding of the medium.
DIS3906,Digital publication,"Faculty of Arts, Design and Architecture","[[['Caulfield'], ['First semester 2017 (Day)', 'Second semester 2017 (Day)']]]",6,0.125,48 Credit points and with permission by the Unit Coordinator,,1,"This unit introduces students to digital publishing within art and design studio practices. It builds sequentially upon the skills and knowledge of electronic design by providing a focus upon digital methods of publication. Students explore digital workflow through a variety of software applications and a range of delivery options for digital publishing with increasing confidence, proficiency and technical understanding of demands required across the development, creation and realisation of networked publishing outcomes."
DIS4201,3D animation and virtual space,"Faculty of Arts, Design and Architecture","[[['Caulfield'], ['First semester 2017 (Day)', 'Second semester 2017 (Day)']]]",6,0.125,VCM4101 or permission of the course coordinator,,1,"This unit introduces students to the methods and processes involved in creating 3D elements, objects and spaces using a computer and specialist software. The key areas of modelling, rendering and animation will be examined, and various methods of output demonstrated. Different applications of CGI (computer generated imagery), such as motion graphics, character animation and virtual environments are discussed. 3D models will be used to generate movement which involves understanding key sequences, framing and inbetweening."
DIS4604,Digital audio/video,"Faculty of Arts, Design and Architecture","[[['Caulfield'], ['First semester 2017 (Day)', 'Second semester 2017 (Day)']]]",6,0.125,VCM4101,,1,"This unit provides students exposure to the concepts and tools applicable to digital and audio production techniques. The unit offers students an opportunity to explore the potential of digital video and audio as a medium for inclusion in a wide range of communications and multimedia applications. Scripting, shooting video, sound recording and other production methods are demonstrated."
DIS5201,3D animation virtual space,"Faculty of Arts, Design and Architecture",[],6,0.125,"VCM4101, or DIS4101",DIS4201,1,"Introduces the methods and processes involved in creating 3D elements, objects and spaces using a computer and specialist software. The key areas of modelling, rendering and animation will be examined, and various modes of output demonstrated. Different applications of CGI (computer generated imagery), such as motion graphics, character animation and virtual environments are discussed. 3D models will be used to generate movement which involves understanding key sequences, framing and inbetweening."
DIS5604,Digital audio/video,"Faculty of Arts, Design and Architecture",[],6,0.125,VCM4101,DIS4604,1,"This unit provides students exposure to the concepts and tools applicable to digital and audio production techniques. The unit offers students an opportunity to explore the potential of digital video and audio as a medium for inclusion in a wide range of communications and multimedia applications. Scripting, shooting video, sound recording, sound and other production methods are demonstrated."
DRW1201,Drawing 1A,"Faculty of Arts, Design and Architecture",[],6,0.125,"Students must be enrolled in a course owned, or, granted permission by, the faculty of Art Design and Architecture.",DWG1201,1,"An intensive program facilitating the acquisition and development of practical and intellectual skills required by art, design and architecture students in the discipline of drawing. Observation, analysis, selection, interpretation and expression are studied through sequential projects. Manufactured and natural forms including the figure and other models are central to the investigation of proportion, structure, volume and space through line, tone, shape, movement and texture. A range of drawing materials and methods are explored."
DRW1202,Drawing 2A,"Faculty of Arts, Design and Architecture",[],6,0.125,"DWG1201, DRW1201",,1,"An intensive program which extends students' intellectual and practical skills in seeing, observation, analysis, selection and visual expression; sequential projects are set to facilitate these outcomes. Individual response and interpretation are encouraged to assist students to develop a personal visual language that underpins and aids their major study."
DWG1103,Visual thinking and communication,"Faculty of Arts, Design and Architecture",[],6,0.125,Admission to an Art & Design course or permission,,1,"Through a sequence of exercises that use the human figure and natural and made objects, skills in observation, representation, visualisation and basic design organisatonal, students acquire practical and intellectual skills. Individual interpretation and response is encouraged to facilitate the development of students' drawing skills and visual and aesthetic awareness."
DWG1201,Drawing 1,"Faculty of Arts, Design and Architecture","[[['Caulfield'], ['First semester 2017 (Day)']]]",6,0.125,"Students must be enrolled in a course owned, or, granted permission by, the faculty of Art Design and Architecture.",DRW1201,1,"An intensive program facilitating the acquisition and development of practical and intellectual skills required by art, design and architecture students in the discipline of drawing. Observation, analysis, selection, interpretation and expression are studied through sequential projects. Manufactured and natural forms including the figure and other models are central to the investigation of proportion, structure, volume and space through line, tone, shape, movement and texture. A range of drawing materials and methods are explored."
DWG1202,Drawing 2B (fine art/visual arts),"Faculty of Arts, Design and Architecture",[],6,0.125,DWG1201,,1,"An intensive program which extends students' intellectual and practical skills in seeing, observation, analysis, selection and visual expression; sequential projects are set to facilitate these outcomes. Individual response and interpretation are encouraged to assist students to develop a personal visual language that underpins and aids their major study."
DWG1301,Drawing 1C,"Faculty of Arts, Design and Architecture",[],6,0.125,Admission to an Art & Design course or permission,,1,"Practical and intellectual skills required by students of design in drawing. Through a sequence of topics that make use of the human figure and both natural and made objects, the skills in observation, representation, visualisation and organisation are promoted. Individual interpretation and response is encouraged to assist students' development of visual and aesthetic awareness necessary to the major study."
DWG2501,"Drawing: Landscape, space and environment","Faculty of Arts, Design and Architecture","[[['Caulfield'], ['First semester 2017 (Day)']]]",6,0.125,"OHS1000, DWG1201 or DWG1301 or DWG1103",,1,"Landscape, Space and Environment provides students with a specific drawing based subject, addressing landscape as a genre of cultural production, and investigate the philosophical and political questions around space and the environment. Much of this unit will be presented as fieldwork outside of the studio context followed by a studio engagement, allowing for a more robust creative outcome."
DWG2504,Drawing: Advanced studies 1,"Faculty of Arts, Design and Architecture","[[['Caulfield'], ['First semester 2017 (Day)']]]",6,0.125,"Any of DWG1102, DWG1202, DWG1301, DWG1401, DWG1201, DWG1103, or permission from Studio Coordinator.",,1,"This unit provides students with the opportunity to relate to a more expansive definition of drawing and encourages students, through bold graphic experimentation, to maximise their capacity for individual invention and expression in responding to a variety of perceptive and conceptual processe This unit is an advancement on their year 1 foundation drawing."
DWG2506,Drawing: Social based strategies,"Faculty of Arts, Design and Architecture","[[['Caulfield'], ['Second semester 2017 (Day)']]]",6,0.125,"OHS1000, DWG1201 or DWG1301 or DWG1103",,1,"Social based strategies is a studio based drawing unit. Students will be presented with projects introducing themes of the city, architecture, mass media and politics as an investigative drawing practice.The unit provides students with the means to achieve a level of technical competence in these processes, and a consideration of their works in the context of historical, philosophical and contemporary practices."
DWG2507,Drawing Conceptual studies 1,"Faculty of Arts, Design and Architecture","[[['Caulfield'], ['Second semester 2017 (Day)']]]",6,0.125,"Any of DWG1102, DWG1202, DWG1301, DWG1401, DWG1201, DWG1103, or permission from Studio Coordinator.",,1,"This unit provides students with an opportunity to relate the broadest possible definition of drawing to current art practices, methods and materials. Through a series of set projects, students will be encouraged, through the use of  materials and formats, to explore ideas and develop concepts in ways that may assist their major studies. The study is designed to assist students to develop notational skills, to investigate advanced concepts and to become aware of strategies for successfully articulating visual research."
DWG2508,Drawing Conceptual studies 2,"Faculty of Arts, Design and Architecture","[[['Caulfield'], ['Second semester 2017 (Day)']]]",6,0.125,DWG2507,,1,A further advancement for students in the study of drawing activities as they relate to the broad field of current art practice. A series of projects offer opportunities for students to advance their capacities in arriving at individual interpretations and solutions. Group discussions and activities are aimed at encouraging the further development of drawing as significant medium of visual research.
