UnitCode,UnitName,Faculty,LocationAndTime,CreditPoints,EFTSL,Preqs,Proh,SCABand,Sypnosis
ACS1002,Introduction to financial accounting,Faculty of Business and Economics,"[[['South Africa'], ['First semester 2017 (Day)', 'Second semester 2017 (Day)', 'Summer semester B (starts January) 2017 (Day)']]]",6,0.125,"Students must have passed one of the following: AFG1000, ACG1000, AFS1000, AFW1000, ACW1000 or AFW1001 (pre 2009) before undertaking this unit.","AFC1030, ACC1030, AFF1121, ACF1121, ACB1002, AFG1002, ACG1002, ACW1002, AFW1002.",3,"This unit will cover various aspects of financial accounting and builds on the principles introduced in AFS1000/AFW1000/ACW1000. Aspects associated with transaction reporting and the preparation of financial statements investigated include: the recording of inventory in a retail context, the use of control accounts, the role of specialised journals, a range of balance day-adjustments, reversing entries and account reconstruction. The unit also focuses on internal control procedures. The definition, recognition and disclosure criteria of financial statement elements are explored, as well as the cost and fair value measurement of various financial statement elements."
ACS2700,Ethics and business,Faculty of Business and Economics,"[[['South Africa'], ['First semester 2017 (Day)', 'Second semester 2017 (Day)']]]",6,0.125,"ACS1000, ACB1000, ACC1000, ACF1000, ACG1000, ACP1000, ACW1000, AFC1000, AFC1021, AFC1022, AFF1000, AFF1110, AFG1000, AFP1000, AFW1000, AFW1001",AFW2700,3,"This unit provides an introduction to ethical issues in business, with a specific focus on the accounting profession. The unit addresses four areas of ethics and business: an introduction to ethical theories and applied ethics, including the nature of ethics and ethical decision-making; an overview of business ethics and its relationship with corporate governance and social responsibility; an understanding of how ethics affects businesses, organisations and professions; The Code of Professional Conduct in the accountancy profession."
ACS2730,Financial accounting A,Faculty of Business and Economics,"[[['South Africa'], ['First semester 2017 (Day)', 'Second semester 2017 (Day)', 'Summer semester A (starts November) 2017 (On-campus block of classes)']]]",6,0.125,"Students must have passed AFG1002, ACG1002, ACW1002 or AFW1002 before undertaking this unit.","AFW2710, ACW2710, AFS2730",3,"This unit covers various aspects of financial accounting and builds on the principles introduced in AFW1002/ACW1002. The unit reviews and further analyses the Conceptual Framework and Preparation and Presentation of Financial Statements, with a focus on its application to specific IFRS. This unit introduces IFRS topics, such as revenue recognition; provisions and contingent liabilities/assets; events after the reporting period; accounting policies, estimates and errors; and borrowing costs. The unit further explores the recognition, measurement and disclosure requirements for various categories of assets including accounting for: inventories; property, plant and equipment; impairment of assets; intangible assets; investment property; and non-current assets held for sale and discontinued operations."
ACS2740,Financial accounting B,Faculty of Business and Economics,"[[['South Africa'], ['Second semester 2017 (Day)', 'Summer semester B (starts January) 2017 (On-campus block of classes)']]]",6,0.125,"Students must have passed one of the following before undertaking this unit: AFS2730, ACS2730, ACW2710 or AFW2710.","AFW2042, AFW2720, AFW3004, AFS2740",3,"The unit covers various aspects of financial accounting and builds on the principles introduced in prior financial accounting units. It provides a detailed examination of applying IFRS with the focus on accounting for income taxes, earnings per share and the preparation and presentation of the statement of cash flows. The unit also introduces accounting principles governing group accounts and the preparation of group statements. Students are also exposed to using commercial accounting software to prepare accounting records in accordance with the IFRS covered in this and prior units."
ACS2760,Auditing A,Faculty of Business and Economics,"[[['South Africa'], ['Second semester 2017 (Day)']]]",6,0.125,"Students must have passed ACS1000, ACS1002 and ACS2700 or equivalent before undertaking this unit.",,3,"This unit introduces auditing covering the responsibilities, functions and qualities of the auditor. The unit reviews the audit process from planning to the completion of the audit and includes the going concern concept; fraud and error; audit evidence; engagement and planning; internal controls and substantive procedures; completion of the audit and special audit investigations. The tests of control and substantive tests performed on the following business cycles are also included: revenue and receipts; acquisitions and payments; inventory and production; payroll and personnel."
ACS2770,Cost and management accounting A,Faculty of Business and Economics,"[[['South Africa'], ['First semester 2017 (Day)', 'Summer semester A (starts November) 2017 (On-campus block of classes)']]]",6,0.125,AFW1000 or ACW1000,"AFW2020, ACW2020 or AFS2770",3,"This unit is an introduction to cost and management accounting. Topics include basic terms and concepts, classification and behaviour of costs, recording product cost transactions for manufacturing firms, process costing, overhead costs, cost-volume-profit analysis, standard costing, spoilage and waste, apportioning joint costs for multiple products, activity-based costing, pricing and product mix decisions, risk and uncertainty and information for management decisions."
ACS3730,Financial accounting C,Faculty of Business and Economics,"[[['South Africa'], ['First semester 2017 (Day)']]]",6,0.125,"Students must have passed AFS2740, ACS2740, or AFW2720 before undertaking this unit.","AFW2042, AFW3004, AFW3730,  AFS3730",3,"The unit covers various aspects of financial accounting and builds on the principles introduced in prior financial accounting units. It provides a detailed examination and/or more detailed exploration (than AFS2730/ACS2730 or AFS2740/ACS2740) of applying reporting standards (IFRS) in a financial reporting environment, with the focus on conceptual framework; preparation and presentation of financial statements; provisions, contingent liabilities and contingent assets; revenue recognition; income taxes (including deferred tax); leases, non-current assets held for sale and discontinued operations; the effects of changes in foreign exchange rates and hedging; employee benefits; share-based payments; financial instruments; and earnings per share."
ACS3740,Financial accounting D,Faculty of Business and Economics,"[[['South Africa'], ['Second semester 2017 (Day)', 'Summer semester B (starts January) 2017 (On-campus block of classes)']]]",6,0.125,"Students must have passed AFS3730, ACS3730, ACW3730 or AFW3730 before undertaking this unit.","AFW3740, AFS3740, AFW3006",3,"The unit focuses on the preparation and presentation of group financial statements in accordance with the requirements of IFRS and the regulatory environment. In doing so, it builds on the principles of group accounting introduced in AFS2740/ACS2740. The unit explores: factors to be considered when assessing control of one entity by another; accounting for business combinations, acquisition of equity interests in another entity, wholly or partly, at acquisition and subsequent to acquisition; accounting for intragroup transactions and dividends, at-acquisition fair value adjustments, preference shares and impairment of goodwill. Consolidation is also applied to accounting for complex groups and interim acquisitions. The unit also covers the application of IFRS to accounting for associates and joint arrangements. In preparation of group accounts, the unit requires the appropriate application of IFRS topics (as covered in AFS3730/ACS3730) in the group financial statements."
ACS3750,Cost and management accounting B,Faculty of Business and Economics,"[[['South Africa'], ['Second semester 2017 (Day)', 'Summer semester B (starts January) 2017 (On-campus block of classes)']]]",6,0.125,"Students must have passed one of the following before undertaking this unit: AFG2020, ACG2020, AFW2020, ACW2020, ACS2770 or AFS2770.","AFW3750, AFS3750, AFW3007",3,"This unit builds upon the understanding, knowledge and skills developed in AFS2770/ACS2770 (Cost and management accounting A). The unit covers the theory, background and application of managerial decision making in respect of the following different types of decision making techniques: advanced cost-volume-profit analysis and sensitivity analysis, measuring relevant cost and revenues for decision making, complex activity based costing and management, advanced pricing decisions and profitability analysis, budgeting, advanced standard costing variance calculations, analysis and interpretation, performance management, cost estimation and cost behaviour and scarce resources."
ACS3765,Auditing C,Faculty of Business and Economics,"[[['South Africa'], ['First semester 2017 (Day)', 'Second semester 2017 (Day)']]]",6,0.125,"Students must have passed ACS2700, ACS2760, ACS3770, BTW2201 AND FIT1003 before undertaking this unit.",,3,"This unit focuses on computer information systems (CIS) and business cycles. The unit introduces the management of computer information systems (CIS) with a particular focus on the internal controls that should be present in a CIS environment and would be of interest to the external auditor. The important concepts and procedures to use and audit financial databases and CIS are addressed. The download of financial data and its manipulation in order to verify and audit it, as well as the performance of computer assisted auditing techniques (CAATs) on this data are examined in this unit. The influence of the internet and e-commerce on the business and auditing environments, as well as applicable legislation are also covered. In addition, this unit contains demonstrations of using spreadsheets and selected audit software often used by accountants and auditors in practice. The unit further covers business activities namely revenue and receipts, bank and cash, purchases and payments, inventory and production, payroll and personnel, and finance and investment. The unit concludes by addressing going concern, and reliance on other parties."
ACS3770,Auditing B,Faculty of Business and Economics,"[[['South Africa'], ['First semester 2017 (Day)']]]",6,0.125,"Students must have passed ACS2760, ACS2700 and BTW2201 or BTS2201 before undertaking this unit.",,3,"The application of South African regulations on the audit profession and the external auditor, including corporate governance, is dealt with extensively in this unit. In addition to exploring the regulations applicable to external auditors the unit also covers professional conduct in terms of the SAICA Code of Professional Conduct. The unit addresses the audit process (preliminary engagement activities, planning, responding to assessed risk and reporting).  The International Standards on Auditing (ISAs) are also covered."
ACW1100,Introduction to financial accounting,Faculty of Business and Economics,"[[['Malaysia'], ['First semester 2017 (Day)', 'Second semester 2017 (Day)']]]",6,0.125,,"ACF1000, ACB1002, AFG1002, ACG1002, ACW1002, AFW1002, AFC1030, ACC1100, ACP1100, ACF1121, AFF1121",3,"This unit provides students with an introduction to financial accounting guided by the Conceptual Framework and Accounting Standards. Emphasis is placed on accounting processes, practices and policies that enable the financial statements to be prepared. Students will integrate theoretical and technical knowledge learned and exercise judgement to explore accounting issues."
ACW1200,Accounting for managers,Faculty of Business and Economics,"[[['Malaysia'], ['First semester 2017 (Day)', 'Second semester 2017 (Day)']]]",6,0.125,,"ACB1000, ACC1000, ACF1000, ACG1000, ACP1000, ACW1000, ACC1200, ACF1200, ACP1200",3,"This unit introduces basic accounting concepts to non-accountants. The information requirements of two main groups of information users are examined. External users such as current and potential investors and internal users such as managers. This unit provides an introduction to the structure, meaning, analysis and interpretation of financial statements, in addition to exploring financial issues confronting managers, such as cost and performance measurement and budgeting."
ACW2020,Cost information for decision making,Faculty of Business and Economics,[],6,0.125,"Students must have passed one of the following units: ACW1100, ACW1002 or AFW1002 before undertaking this unit.","ACC2131, AFC2131,  ACF2391, AFF2391, ACB2020,  ACG2020, AFG2020, AFW2020, AFS2770, ACC2200, ACF2200",3,"Introduction to management accounting. Topics include: basic terms and concepts, classification and behaviour of costs, recording product cost transactions for manufacturing firms, joint and by-product spoilage and waste, apportioning joint costs for multiple products, activity-based costing and information for management decisions."
ACW2491,Financial accounting,Faculty of Business and Economics,"[[['Malaysia'], ['First semester 2017 (Day)', 'Second semester 2017 (Day)']]]",6,0.125,"Students must have passed one of the following units: ACW1100, ACW1002 or AFW1002 before undertaking this unit.","ACC2120, AFC2120, ACF2491, AFF2491, AFG2491, ACG2491, AFW2491, ACC2100, ACF2100",3,"The current Australian reporting and regulatory framework applicable to reporting entities including an analysis of significant accounting standards, professional reporting requirements and legal and stock exchange requirements. Accounting for corporate groups and issues in financial reporting are also explored."
ACW2522,Accounting for Islamic financial institutions,Faculty of Business and Economics,[],6,0.125,Students must have completed:  ACW1000 or AFW1000 or ACW1100 or ACW1200 AND AFW1310 or BFW1310,,3,"This unit provides an introduction to the accounting framework, practices and standards of Islamic banks and Islamic financial institutions. The accounting treatment, measurement and disclosures of various financing transactions are explained. Related areas such as Zakat for Islamic banks will also be discussed. The unit will make references to Accounting and Auditing Organization of Islamic Financial Institutions (AAOIFI) standards and to Malaysian Accounting Standards Board (MASB) standards for Islamic financial institutions."
ACW2851,Accounting information systems and financial modelling,Faculty of Business and Economics,"[[['Malaysia'], ['First semester 2017 (Day)', 'Second semester 2017 (Day)']]]",6,0.125,"Students must have passed one of the following units: AFF1000, ACF1000, AFP1000, ACB1000, ACP1000, ACC1000, AFC1000, ACF1100, ACC1100, ACP1100, ACC1200, ACP1200, ACF1200, ACW1100, ACW1200, ACW1000 or AFW1000 before undertaking this unit.","AFC2160, AFF2051, AFW2051, AFC2851, ACC2851, AFF2851, ACF2851, AFG2851, ACG2851, AFP2851, ACP2851, AFW2851, ACC2400, ACF2400, BUS1060, BUS3030",2,"The objective of this unit is two-fold. First, the unit provides students with a broad introduction to accounting information systems and the role technology plays in accounting. The focus will be on an introduction to: enterprise systems; database management; documentation methods; internal controls; and the core business processes found in organisations. Second, the unit focuses on corporate modelling theory; models as decision support tools; types and uses of models; benefits and limitations of models; effective spreadsheet design; auditing spreadsheet models and development of various models using an industry standard spreadsheet."
ACW3021,Performance measurement and control,Faculty of Business and Economics,[],6,0.125,Students must have passed one of the following units: ACW2020 or AFW2020 before undertaking this unit.,"ACC3131, AFC3131, ACF3431, AFF3431, ACB3021, AFG3021, ACG3021, AFW3021, ACC3200, ACF3200",3,"Topics include the budget planning process including master budget preparation, budgeting standard costs and variance analysis, responsibility accounting, management by objectives and non-financial performance measurement, divisional performance, transfer pricing issues, program budgeting and other approaches, capital budgeting, strategic planning and control."
ACW3040,Accounting theory,Faculty of Business and Economics,[],6,0.125,"Students must have passed AFG2491, ACG2491, ACW2491, or AFW2491 before undertaking this unit.","AFC3120, ACC3120, AFF3491, ACF3491, AFG3040, ACG3040, AFW3040",3,Topics include the nature of theory and scientific method by considering two basic methods of enquiry: induction and deduction; the emergence of general descriptive and prescriptive accounting theories; the application of measurement theories; the regulation of financial accounting and the development of international accounting as they relate to the conceptual framework; and summarising and identifying the assumptions underlying accounting concepts by critiquing the financial statements.
ACW3041,Auditing and assurance,Faculty of Business and Economics,"[[['Malaysia'], ['Second semester 2017 (Day)']]]",6,0.125,Students must have passed either ACW2491 or AFW2491 before undertaking this unit.,"AFC3160, ACC3160, AFF3631, ACF3631, ACB3041, AFG3041, ACG3041, AFW3041, ACC3600, ACF3600",3,"Overview of auditing, the auditor's legal liabilities, audit process and evidence, the concepts of materiality and risks, study and evaluation of internal control, EDP auditing, audit sampling techniques, the test of transactions cycles and the verification of account balances, auditors reports, and internal and operational auditing."
ACW3050,Advanced financial accounting theory and issues,Faculty of Business and Economics,[],6,0.125,Students must have passed either ACW2491 or AFW2491 before undertaking this unit.,"AFC3120, ACC3120, AFF3491, ACF3491, AFG3050, ACG3050, AFW3050, ACB3050, ACC3100, ACF3100",3,"Topics covered by this unit include: Australian accounting environment, theories of financial accounting, accounting for leases; accounting for employee benefits; accounting for financial instruments; cash flow reporting; public sector and agriculture accounting, segment reporting; accounting for EPS; accounting for extractive industries; foreign currency translation; and social and environmental reporting."
ACX2900,Accounting for sustainability,Faculty of Business and Economics,"[[['Clayton'], ['Second semester 2017 (Day)']]]",6,0.125,"Students must have passed one of the following units: ACC1000, ACF1000, ACP1000, ACW1000, ACC1100, ACF1100, ACP1100, ACW1100, ACC1200, ACF1200, ACP1200, ACW1200",,3,"Business is facing increased scrutiny with respect to the sustainability implications of it's operations. Against this setting, companies are exploring ways in which enhancing sustainability performance creates organisational value. This unit focuses on the ways in which sustainability impacts on the core functions performed by professionals in accounting and business. It considers both external and internal reporting aspects of corporate social and environmental sustainability, and the ways in which such information can be incorporated into decisions made within the entity. The implications of such information for the assurance function are also explored."
ACX3150,Financial analysis and valuation,Faculty of Business and Economics,"[[['Caulfield'], ['Second semester 2017 (Day)']], [['Clayton'], ['First semester 2017 (Day)']]]",6,0.125,"Students must have passed one of the following units: BFC1001, BFF1001, AFC2140, BFC2140, BFF2140 PLUS one of the following units: AFF1121, ACC1030, ACF1100, ACC1100, ACF2100, ACC2100","AFC3230, AFC3234, ACC3230.",3,"This unit explores a range of techniques used to analyse corporate financial performance and valuation of entities. These include: application and use of financial ratios and forecasting techniques, accounting-based and cash flow-based share valuation, credit analysis and financial distress prediction, equity security analysis, and analysis relating to mergers and takeovers. Both Australian and international case studies are used to provide a real-world context."
ACX3250,Advanced management accounting,Faculty of Business and Economics,"[[['Caulfield'], ['First semester 2017 (Day)']]]",6,0.125,"Students must have passed one of the following units: AFF2391, ACF2391, AFC2131, ACC2131, ACC3200, ACF3200","ACF3511, AFF3511, ACC3141, AFC3141.",3,"The unit aims to provide an advanced understanding of how management accounting supports organisational strategy. It extends prior management accounting knowledge, provides overarching frameworks for understanding performance management and covers topics relating to a variety of organisational settings."
ACX3500,International study program in accounting,Faculty of Business and Economics,"[[['Caulfield'], ['Summer semester A (starts November) 2017 (On-campus block of classes)']]]",6,0.125,"Students must have passed one of the following: AFC2120, ACC2120, ACB2491, AFF2491, ACF2491, AFG2491, ACG2491, ACW2491 or AFW2491, ACC2100, ACF2100 or be granted permission by the chief examiner before undertaking this unit.","AFX3871, BFX3871, AFX3551, ACX3551.",3,This unit centres on both a conceptual and practical approach to international accounting issues with emphasis on international standard setting and compliance as viewed by regulatory and private sector preparers of accounts. Students gain a practical understanding of these issues in an international context through the overseas visitation program which forms an integral part of this unit.
ACX4000,Research methods,Faculty of Business and Economics,"[[['Caulfield'], ['First semester 2017 (Day)']]]",6,0.125,,AFX4000,3,"Introduction to a broad range of research methodology and testing procedures used in accounting. The primary focus is on the undertaking of research. This unit comprises an analysis of the science of research, an examination of the key elements of research in accounting, data issues, ethical issues, hypothesis development, causal models, the use of parametric and non-parametric statistical tests, survey-based research and general research methodology. The unit also entails preparation of a research proposal in an area of accounting."
ACX4018,Honours research thesis,Faculty of Business and Economics,"[[['Caulfield'], ['Second semester 2017 (Day)']]]",24,0.500,AFX4000 or ACX4000,AFX4018,3,"Students conduct a critical review of the literature relevant to their study; derive appropriate hypotheses for testing; devise an empirical test of the hypotheses showing regard to practical problems of conducting research, ethical considerations, and principles of scientific method; conduct a planned study and manage any problems arising in the data collection; select and conduct an appropriate analysis of the data; and write a report on the project, showing due regard to relevant stylistic conventions."
ACX4040,Issues in accounting information systems,Faculty of Business and Economics,"[[['Caulfield'], ['First semester 2017 (Day)']]]",6,0.125,,AFX4040,3,"The objective of this unit is to provide students with a broad introduction to the contemporary themes in research into Accounting Information Systems. The unit covers issues of research and practice in the following areas: frameworks and ontologies in information systems; decision making; process modelling; behavioural aspects concerned with the design and implementation of systems; and data management issues. Upon completion of this unit, students are expected to be able to evaluate critically the design and conduct of research, and to design their own research into issues of relevance to the accounting information systems field."
ACX4050,Issues in auditing and assurance,Faculty of Business and Economics,"[[['Caulfield'], ['First semester 2017 (Day)']]]",6,0.125,,AFX4050,3,"This unit considers both theoretical and professional issues relevant to the various participants to the audit process. The unit provides students with an overview of the nature of assurance and regulation of the audit profession, the economics of auditing, and the behavioural dimensions of auditing. Topics also include future directions for assurance services, fraud, internal control and corporate governance issues."
ACX4070,Issues in financial accounting,Faculty of Business and Economics,"[[['Caulfield'], ['First semester 2017 (Day)']]]",6,0.125,,AFX4070,3,"This unit examines a wide range of contemporary issues in financial accounting research, including development of financial accounting theory, contracting theory and accounting policy choice (e.g., debt contracts and management compensation), corporate governance, earnings quality, information content of earnings and its components, post-earnings announcement drift and other accounting anomalies, and market reaction to accounting regulation."
ACX4090,Issues in management accounting,Faculty of Business and Economics,"[[['Caulfield'], ['First semester 2017 (Day)']]]",6,0.125,,AFX4090,3,"The major theoretical foundations of the management accounting discipline including the economics (agency), psychology (behavioural, etc.) and organisational (contingency) approaches are introduced. The unit shows how these disciplines have influenced the view of managers. Management accounting is presented as a professional discipline primarily concerned with influencing and facilitating decisions, and several accounting technologies are critically assessed. This unit focuses on technologies which are useful in the short and medium term including budgeting and incentive plans as well as those that take a long-term or strategic viewpoint."
ACX4150,Empirical research in analysis of financial statements,Faculty of Business and Economics,[],6,0.125,,AFX4150,3,"This unit examines the association between financial reporting information and capital markets. Specific areas of focus include accounting-based valuation models, discussions of pricing of information risk in the context of the capital asset pricing models, expected cost of equity capital, implied cost of equity capital, cost of debt, and application of cost of capital to auditing."
ACX4190,Behavioural research in accounting,Faculty of Business and Economics,[],6,0.125,,AFX4190,3,"This unit considers both theoretical and professional issues relevant to the various subdisciplines of accounting. The unit provides students with an overview of behavioural research in each of the following areas: management accounting and accounting information systems, financial accounting and auditing. Students are also provided with an appreciation of some of the issues involved in the most commonly applied research methods in behavioural accounting research."
ACX5951,International study program in accounting,Faculty of Business and Economics,"[[['Caulfield'], ['Summer semester A (starts November) 2017 (On-campus block of classes)']]]",6,0.125,Students must be granted permission by the unit coordinator before undertaking this unit.,AFF9551,3,This unit centres on both a conceptual and practical approach to International Accounting Issues with emphasis on international standard setting and compliance as viewed by regulators and private sector preparers of accounts. Students gain a practical understanding of these issues in an international context through the overseas visitation program which forms an integral part of this unit.
BEG3150,Industry based learning program,Faculty of Business and Economics,"[[['Gippsland'], ['First semester 2017 (Day)', 'Second semester 2017 (Day)']]]",12,0.250,Enrolment in this unit is not available via WES. Course Director approval is required prior to enrolment and approval will be dependent upon completion of 96 credit points (including appropriate units for the area of work placement) with an overall average of 65% for all units undertaken.,BEW3150,3,"This unit provides students with an opportunity to undertake work in an organisational environment broadly related to their field of academic study.  Students will undertake approved projects for an employer, which will contribute to the overall goals of the organisation.  The unit will require students to apply theoretical and conceptual knowledge to practical workplace situations as well as develop self-awareness, personal and professional competencies necessary for a high level of employability."
BES3120,Perspectives on global business issues,Faculty of Business and Economics,"[[['South Africa'], ['Second semester 2017 (Day)']]]",6,0.125,"Students must have completed the six compulsory core units (or equivalent), four 2nd level units and two 3rd level units.",BEX3120,3,"In an increasingly globalised world the ability to recognise and reflect on how various global issues affect businesses is of considerable importance. Similarly, cooperation and teamwork skills that involve people from different locations and backgrounds are of particular use to many organisations. This unit focuses on developing these abilities and skills, addressing various global issues and how they affect business, as well as aspects of global citizenship, cultural sensitivity and effective teamwork. The unit includes extensive supervised teamwork in which students complete tasks by working in teams across Monash campuses."
BES4000,Research methodology 1,Faculty of Business and Economics,"[[['South Africa'], ['First semester 2017 (Day)', 'Second semester 2017 (Day)']]]",6,0.125,,BEW4000,3,"This unit aims to develop students' understanding of qualitative research, with specific focus on qualitative research philosophy,qualitative research design and qualitative research methods. This unit explores topics such as: paradigmatic approaches to research; research design; negotiation of access to research sites/participants; researcher ethics; methods of qualitative data collection such as observation, interviews, focus groups and non-intrusive data collection; methods of data analysis; issues of qualitative research validity; and qualitative writing."
BES4010,Research methodology 2,Faculty of Business and Economics,"[[['South Africa'], ['First semester 2017 (Day)', 'Second semester 2017 (Day)']]]",6,0.125,,"ETW2111, ETX2111, ETX2121, BEW4010",3,An in-depth introduction to quantitative research methods. This subject is one of two that together supply the research methodology skills and knowledge necessary for students to complete an independent research project at the honours level. It provides a comprehensive coverage of quantitative research methodologies. Topics include: survey studies/correlational field studies; forms of regression; analysis of variances; discriminant analysis; factor analysis; non-parametric statistics.
BES4020,Directed studies 1,Faculty of Business and Economics,"[[['South Africa'], ['First semester 2017 (Day)', 'Second semester 2017 (Day)']]]",6,0.125,,BEW4020,3,"Under the guidance of an academic supervisor, this subject allows a student to independently gain in-depth discipline knowledge in a selected area of business and commerce as a foundation to the completion of an honours project. The student will complete a prescribed list of readings, undertake further independent literature studies and complete other learning activities and assessments considered appropriate for the selected field of study."
BES4030,Directed studies 2,Faculty of Business and Economics,"[[['South Africa'], ['First semester 2017 (Day)', 'Second semester 2017 (Day)']]]",6,0.125,,BEW4030,3,"Under the guidance of an academic supervisor, this subject allows a student to independently gain in-depth discipline knowledge in a selected area of business and commerce, as a foundation for the completion of an honours research project. The student will complete a prescribed list of readings, undertake further independent literature studies and complete other learning activities and assessments considered appropriate for the selected field of study."
BES4100,Research project and report,Faculty of Business and Economics,"[[['South Africa'], ['First semester 2017 (Day)', 'Second semester 2017 (Day)']]]",24,0.500,"BEW4000, BES4000.",BEW4100,3,"Students work under the guidance of a supervisor to plan, carry out and report on an original research project that addresses significant issues in business. This research project is likely to have substantial practical outcomes or implications, and it is therefore hoped that students and supervisors will publish the work in an appropriate journal."
BEW3100,Work placement program,Faculty of Business and Economics,"[[['Malaysia'], ['First semester 2017 (Day)', 'Second semester 2017 (Day)', 'Summer semester B (starts January) 2017 (Day)']]]",12,0.250,Enrolment in this unit is not available via WES. Course director approval is required prior to enrolment and approval will be dependent upon completion of 96 credit points (including appropriate units for the area of work placement) with an overall average of 65% for all units undertaken.,,3,"Students will undertake approved projects for an employer, which will contribute to the organisation and facilitate the development of work place skills and application of knowledge to a practical situation."
BEW4000,Research methodology 1,Faculty of Business and Economics,"[[['Malaysia'], ['First semester 2017 (Day)', 'Second semester 2017 (Day)']]]",6,0.125,,,3,"This unit aims to develop students' understanding of qualitative research, with specific focus on qualitative research philosophy, qualitative research design and qualitative research methods. This unit explores topics such as: paradigmatic approaches to research; research design; negotiation of access to research sites/participants; researcher ethics; methods of qualitative data collection such as observation, interviews, focus groups and non-intrusive data collection; methods of data analysis; issues of qualitative research validity; and qualitative writing."
BEW4010,Research methodology 2,Faculty of Business and Economics,"[[['Malaysia'], ['First semester 2017 (Day)', 'Second semester 2017 (Day)']]]",6,0.125,,"ETW2111, ETX2111, ETX2121",3,An in-depth introduction to quantitative research methods. This subject is one of two that together supply the research methodology skills and knowledge necessary for students to complete an independent research project at the honours level. It provides a comprehensive coverage of quantitative research methodologies. Topics include: survey studies/correlational field studies; forms of regression; analysis of variances; discriminant analysis; factor analysis; non-parametric statistics.
BEW4020,Directed studies 1,Faculty of Business and Economics,"[[['Malaysia'], ['First semester 2017 (Day)', 'Second semester 2017 (Day)']]]",6,0.125,,,3,"Under the guidance of an academic supervisor, this subject allows a student to independently gain in-depth discipline knowledge in a selected area of business and commerce as a foundation to the completion of an honours project. The student will complete a prescribed list of readings, undertake further independent literature studies, and complete other learning activities and assessments considered appropriate for the selected field of study."
BEW4030,Directed studies 2,Faculty of Business and Economics,"[[['Malaysia'], ['First semester 2017 (Day)', 'Second semester 2017 (Day)']]]",6,0.125,,,3,"Under the guidance of an academic supervisor, this subject allows a student to independently gain in-depth discipline knowledge in a selected area of business and commerce as a foundation to the completion of an honours research project. The student will complete a prescribed list of readings, undertake further independent literature studies, and complete other learning activities and assessments considered appropriate for the selected field of study."
BEW4100,Research project and report,Faculty of Business and Economics,"[[['Malaysia'], ['First semester 2017 (Day)', 'Second semester 2017 (Day)']]]",24,0.500,BEW4000,,3,"Students work under the guidance of a supervisor to plan, carry out, and report on an original research project that addresses a significant issues in business; this research project is likely to have substantial practical outcomes or implications; as well, it is hoped that students and supervisors will publish the work in an appropriate journal."
BEX2001,"You, money and life",Faculty of Business and Economics,"[[['Berwick'], ['Second semester 2017 (Online)']], [['Caulfield'], ['Second semester 2017 (Online)']], [['Clayton'], ['Second semester 2017 (Online)']], [['Peninsula'], ['Second semester 2017 (Online)']], [['Prato'], ['Summer semester B (starts January) 2017 (On-campus block of classes)']]]",6,0.125,,,3," This unit provides students with basic financial literacy and money and life skills to assist in their transition into the workforce and adult life.Topics covered can include selections from the following:  personal budgeting;  financial goal setting; the financial environment; money maths; understanding risk; taxation basics; money and contracts; identifying and using support resources, and consumer rights and protections.This subject seeks to improve students ability to make informed judgements and effective decisions about the use and management of money."
BEX2010,Intermediate macroeconomics,Faculty of Business and Economics,"[[['Clayton'], ['First semester 2017 (Day)', 'Second semester 2017 (Day)']]]",0,0.000,,,3,
BEX2410,Introductory econometrics,Faculty of Business and Economics,"[[['Clayton'], ['First semester 2017 (Day)', 'Second semester 2017 (Day)']]]",0,0.000,,,3,
BEX2440,Mathematics for economics and business,Faculty of Business and Economics,"[[['Clayton'], ['First semester 2017 (Day)']]]",0,0.000,,,3,
BEX2520,Probability and statistical inference for economics and business,Faculty of Business and Economics,"[[['Clayton'], ['Second semester 2017 (Day)']]]",0,0.000,,,3,
BEX3000,Current issues in business,Faculty of Business and Economics,"[[['Caulfield'], ['Second semester 2017 (Day)']], [[], ['Trimester A 2017 (Day)', 'Trimester B 2017 (Day)', 'Trimester C 2017 (Day)']]]",6,0.125,Students must have completed 96 credit points.,,3,"This unit is the capstone unit for the Bachelor of Business and as such draws together the learning and experiences gained from previous business units. The unit provides students the opportunity to demonstrate being critical and creative scholars and responsible and effective global citizens, and gain an understanding of multi-disciplinary decision-making in organisations. The opportunity is via a complex project-based programme in which cultural and ethical perspectives are also assessed. Students will develop and demonstrate their career-readiness in this unit."
BEX3001,Industry and community placement,Faculty of Business and Economics,[],0,0.000,Students must be granted permission by the Course Director before undertaking this unit.,,3,This unit comprises work place experience in a relevant organisation. Students will gain skills relevant to their area of business and an increased insight into the business professions.
