UnitCode,UnitName,Faculty,LocationAndTime,CreditPoints,EFTSL,Preqs,Proh,SCABand,Sypnosis
EDF3030,Diversity in child development,Faculty of Education,"[[['Clayton'], ['First semester 2017 (Day)']], [['Peninsula'], ['First semester 2017 (Day)']], [[], ['Term 1 2017 (On-campus block of classes)']], [[], ['Term 1 2017 (', 'Off-campus block of classes', ')']]]",6,0.125,,,1,"This unit develops students' understanding of the factors involved in diverse learners' experiences in childhood development. It focuses on individuals with physical, cognitive or emotional differences and abilities, as well as differences created by social structures such as family, class, gender, and culture. Approaches to designing learning for children with delayed development, exceptional ability, emotional or behavioural problems are provided for critical reflection and discussion to develop students' ability to respond to varied children's needs. Major theoretical perspectives and current debates related to development are explored and students learn how to interpret and implement curriculum and legislative requirements that impact on professional practice and planning to meet diverse learner needs."
EDF3031,Local and global perspectives in education policy,Faculty of Education,"[[['Clayton'], ['First semester 2017 (Day)']], [['Peninsula'], ['First semester 2017 (Day)']], [[], ['Term 2 2017 (On-campus block of classes)']], [[], ['Term 2 2017 (', 'Off-campus block of classes', ')']]]",6,0.125,,,1,"This unit critically examines trends in education policy across local, regional, national and global scales. Students engage with concepts of neoliberalism and globalisation in education policy and investigate how policy influences early years education through a range of perspectives. Students develop an understanding of national and regional policy relevant to early years education and research the implications of global and national policy for their work as professional educators and leaders in their field."
EDF3032,"Children's literature, storytelling and the arts",Faculty of Education,"[[['Clayton'], ['First semester 2017 (Day)']], [['Peninsula'], ['First semester 2017 (Day)']], [[], ['Term 1 2017 (On-campus block of classes)']], [[], ['Term 1 2017 (', 'Off-campus block of classes', ')']]]",6,0.125,,,1,"This unit uses creative approaches to develop students' knowledge and understanding of English discipline specific content. Students learn how to develop personal literacy through integrated approaches and an explicit focus on reading recovery and language development across reading, writing, speaking and listening. Students explore a wide range of literature suitable for children and engage with various approaches to storytelling and language arts, including digital and cross-arts storytelling. Students develop their skills in English and literacy including how to critically analyse texts, how to select and present literature for children and methods of integrating language arts across the curriculum. By developing their own English communication skills as story makers and tellers, students gain the ability to design pedagogies for engaging children in literature and developing literacies through storytelling and to develop literacy leadership."
EDF3033,Change and transition in children's education,Faculty of Education,"[[['Clayton'], ['Second semester 2017 (Day)']], [['Peninsula'], ['Second semester 2017 (Day)']], [[], ['Term 3 2017 (On-campus block of classes)']], [[], ['Term 3 2017 (', 'Off-campus block of classes', ')']]]",6,0.125,,,1,"This unit further develops students' understanding of supporting children through periods of change and transition in their lives so they can be confident, creative and involved learners. Students research and critically analyse a variety of theoretical perspectives around social, cultural, emotional and language development, and other factors that mediate and influence the child's ability to participate and contribute in diverse contexts. The focus of this unit is on the development of skills that facilitate processes of researching and critically analysing, theoretically informed pedagogical strategies to support children through change and transition. By researching the traditions, routines and practices of children's life worlds, students are given the opportunity to develop a deep understanding of children's learning and development in diverse and complex contexts. Students explore possibilities for ethical, innovative and collaborative work with families and other professionals to enable children's mobility and agency across experiences of change and transition."
EDF3034,Children's literacy development,Faculty of Education,"[[['Clayton'], ['Second semester 2017 (Day)']], [['Peninsula'], ['Second semester 2017 (Day)']], [[], ['Term 3 2017 (On-campus block of classes)']], [[], ['Term 3 2017 (', 'Off-campus block of classes', ')']]]",6,0.125,,,1,"This unit is an advanced study of students' understandings and pedagogical knowledge of children's literacy learning within the home, community, early childhood and school contexts. It builds on knowledge from earlier units and learning from professional experience across a range of early years educational settings. Exploration of current research literature illuminates the various ways diverse learners can fully and effectively participate within multiple contexts in a contemporary literate society. Emphasis is given to developing further understanding of language pedagogies, theories and strategies related to children's literacy learning including, for example, coding competence, semantic practices, pragmatic competence and critical thinking practices. Students develop the skills and confidence to plan, implement, evaluate and lead literacy initiatives intended to improve children's literacy outcomes across contexts and cultures."
EDF3035,"Investigating our world: Science, technology and the environment",Faculty of Education,"[[['Clayton'], ['Second semester 2017 (Day)']], [['Peninsula'], ['Second semester 2017 (Day)']], [[], ['Term 4 2017 (On-campus block of classes)']], [[], ['Term 4 2017 (', 'Off-campus block of classes', ')']]]",6,0.125,,,1,"This unit focuses on how young children develop understandings in science, technology and environmental education in a variety of cultural contexts. Students research everyday environments at home and in the community to determine science and technology affordances and apply well-developed judgements for turning everyday concepts into scientific concepts. The teaching of these areas is examined from a range of theoretical perspectives and in relation to relevant regional/national curricula. Attention is paid to learning across the institutional contexts of home, early childhood setting and classrooms and students are expected to research and conceptualise both pedagogies and programs in ways that promote and meaningfully engage young children's learning of science, technology and environment."
EDF3036,Professional studies,Faculty of Education,"[[['Clayton'], ['First semester 2017 (Day)']], [['Peninsula'], ['First semester 2017 (Day)']], [[], ['Term 1 2017 (On-campus block of classes)']]]",6,0.125,,,1,"In this unit students critically reflect on their emerging understanding of the range and depth of educators' work and their professional identity as teachers. They build their capacity to capture, articulate and demonstrate their developing practice in a professional portfolio of evidence of their learning across the dimensions of the Australian Professional Standards for Teachers. This includes the three domains of teaching: professional knowledge, professional practice and professional engagement. Drawing on their learning in university coursework and through professional experience in varied education settings, students explore what it means to be engaged in the education profession through consideration of the nature of teachers' and educators' work and of leadership in education. They explore policy and practice involved in the ethical, professional, industrial, legal, emotional, intellectual and physical dimensions of the work of teachers and educators in multiple contexts."
EDF3038,"Professionalism, ethics and interdisciplinary work in education",Faculty of Education,"[[['Clayton'], ['First semester 2017 (Day)']], [['Peninsula'], ['First semester 2017 (Day)']], [[], ['Term 2 2017 (On-campus block of classes)']], [[], ['Term 2 2017 (', 'Off-campus block of classes', ')']]]",6,0.125,,,1,"In this unit students develop understanding of the professional and ethical standards expected of educators working with children in the early years, in policy and practice. Students explore possibilities for interdisciplinary work with professionals in related fields to support children and their families in diverse contexts. They develop knowledge of reports and policies, including a review of legislative requirements informing educators' work and understanding of how to implement strategies to support the safe, responsible and ethical use of information and communication technologies (ICTs) in learning and teaching. They learn from professionals including social workers, health professionals and others to understand the day to day issues educators deal with in their work, and the importance of networking with, and leading interdisciplinary teams. Students develop communication skills that enable them to become future leaders who work professionally and ethically with a variety of professionals in early years and primary settings."
EDF3039,Leadership and management in education contexts,Faculty of Education,"[[['Clayton'], ['Second semester 2017 (Day)']], [['Peninsula'], ['Second semester 2017 (Day)']], [[], ['Term 4 2017 (On-campus block of classes)']], [[], ['Term 4 2017 (', 'Off-campus block of classes', ')']]]",6,0.125,,,1,"This unit develops students' understanding of the requirements placed upon education services and early years professionals working in a range of settings to meet legislative and policy requirements in their field. The unit develops students' knowledge of pedagogical practice and pedagogical leadership, administration, management and general leadership skills. During students involvement in a learning community they engage in a small research inquiry to examine the pedagogical practices within it. They develop understanding of how effective pedagogical and administrative leadership provides the intellectual tools to support the development of inclusive, culturally safe and secure places for all learners and professionals who participate in educational services."
EDF3050,Early years professional experience 3A,Faculty of Education,"[[['Peninsula'], ['First semester 2017 (Day)']], [[], ['Term 2 2017 (On-campus block of classes)']]]",0,0.000,EDF2052,,1,"This unit monitors early years professional experience in the Bachelor of Education (Honours). Students complete the required number of days and the activities specified in the unit guide. Students' learning is supported by relevant academic staff in the Faculty of Education, and by teacher mentors in the education setting in which they are placed."
EDF3051,Early years professional experience 3A,Faculty of Education,"[[[], ['Term 1 2017 (On-campus block of classes)']], [[], ['Term 1 2017 (', 'Off-campus block of classes', ')']]]",0,0.000,EDF2052,,1,"This unit monitors early years professional experience in the Bachelor of Education in Early Childhood. Students complete the required number of days and the activities specified in the unit guide. Students' learning is supported by relevant academic staff in the Faculty of Education, and by teacher mentors in the education setting in which they are placed."
EDF3052,Early years professional experience 3B,Faculty of Education,"[[['Clayton'], ['First semester 2017 (Day)']], [['Peninsula'], ['First semester 2017 (Day)']], [[], ['Term 3 2017 (', 'Off-campus block of classes', ')']]]",0,0.000, For Bachelor of Education in Early Childhood: EDF3051For BEd(Hons) in Early Years and Primary Education: EDF2051,,1,"This unit monitors early years professional experience in the Bachelor of Education in Early Childhood and Bachelor of Education (Honours). Students complete the required number of days and the activities specified in the unit guide. Students' learning is supported by relevant academic staff in the Faculty of Education, and by teacher mentors in the education setting in which they are placed."
EDF3053,Primary professional experience 3A,Faculty of Education,"[[['Clayton'], ['First semester 2017 (Day)']], [['Peninsula'], ['First semester 2017 (Day)']]]",0,0.000,EDF2054,,1,"This unit monitors primary professional experience in the Bachelor of Education (Honours). Students complete the required number of days and the activities specified in the unit guide. Students' learning is supported by relevant academic staff in the Faculty of Education, and by teacher mentors in the education setting in which they are placed."
EDF3054,Primary professional experience 3B,Faculty of Education,"[[['Clayton'], ['Second semester 2017 (Day)']], [['Peninsula'], ['Second semester 2017 (Day)']], [[], ['Term 4 2017 (On-campus block of classes)']]]",0,0.000, For Early Years Education: EDF3050For Early Years and Primary Education: EDF3052For Primary Education (single and double degrees): EDF3053For Primary and Secondary Health and Physical Education: EDF3057,,1,"This unit monitors primary professional experience in the Bachelor of Education (Honours). Students complete the required number of days and the activities specified in the unit guide. Students' learning is supported by relevant academic staff in the Faculty of Education, and by teacher mentors in the education setting in which they are placed."
EDF3055,Secondary professional experience 3A,Faculty of Education,"[[['Clayton'], ['First semester 2017 (Day)']], [['Peninsula'], ['First semester 2017 (Day)']]]",0,0.000,EDF2056,,1,"This unit monitors secondary professional experience in the Bachelor of Education (Honours). Students complete the required number of days and the activities specified in the unit guide. Students' learning is supported by relevant academic staff in the Faculty of Education, and by teacher mentors in the education setting in which they are placed."
EDF3056,Secondary professional experience 3B,Faculty of Education,"[[['Clayton'], ['Second semester 2017 (Day)']], [['Peninsula'], ['Second semester 2017 (Day)']]]",0,0.000,EDF3055,,1,"This unit monitors secondary professional experience in the Bachelor of Education (Honours). Students complete the required number of days and the activities specified in the unit guide. Students' learning is supported by relevant academic staff in the Faculty of Education, and by teacher mentors in the education setting in which they are placed."
EDF3057,Secondary professional experience 3C,Faculty of Education,"[[['Peninsula'], ['First semester 2017 (Day)']]]",0,0.000,EDF2054,,1,"This unit monitors secondary professional experience in the Bachelor of Education (Honours). Students complete the required number of days and the activities specified in the unit guide. Students' learning is supported by relevant academic staff in the Faculty of Education, and by teacher mentors in the education setting in which they are placed."
EDF3071,Community development and partnerships,Faculty of Education,"[[['Peninsula'], ['First semester 2017 (Day)']]]",6,0.125,,,1,"This unit develops students' understanding of how community partnerships can assist teachers to examine a range of health information, products, services and policies, and evaluate their impact on individual and community health, wellbeing, safety and physical activity within their local and wider communities. In this context, developing understandings of how curriculum can be collaborative between school and those with a stake in the provision of health, sporting and movement outcomes, will support learners and educators to locate and navigate local, regional and global resources to enhance physical activity and health management. The unit draws upon theoretical understandings of the terms community and partnerships to prepare educators as knowledge brokers, capable of negotiating community resources and learning collaborations, including for example with local government, sporting organisations and digital communities of practice. In addition, the unit introduces innovative teaching and learning approaches that adopt partnership models within health and physical education. Planning for quality community partnerships enables students to continue to develop their professional practice and identity as teachers, and make connections between curriculum, teaching, learning and communities."
EDF3072,"Leadership, policy and pedagogies in health and physical education",Faculty of Education,"[[['Peninsula'], ['First semester 2017 (Day)']]]",6,0.125,,,1,"This unit encourages students to explore their own capacity as leaders who can respond to education priorities whilst effectively negotiating competing interests and agendas associated with health and physical education (HPE). Students are challenged to consider their role as ethical leaders and change makers, and plan what resources, support, networks and ongoing professional learning they may need to progress performance. The unit engages students in critical reflection to explore current dominant policies and pedagogies within HPE and how these may shape and influence their practice. It prepares students to engage professionally with colleagues, parents/carers and the community with an understanding of the overarching legislative, administrative and organisational policies and processes. In doing so, it supports students to better understand the processes of changing practice within HPE at a policy, school and individual level. Case study and workshop activities examine relations that exist within the education context. Barriers and opportunities to initiating and sustaining change are critiqued and unpacked using various theoretical lenses."
EDF3073,"Health, sustainability and wellbeing",Faculty of Education,"[[['Peninsula'], ['Second semester 2017 (Day)']]]",6,0.125,EDF2173,,2,"This unit builds upon knowledge gained in EDF2173 (Perspectives on health) to extend students' understanding of the complex nature of health and wellbeing by examining a number of contemporary and emerging local and international health challenges. The unit provides an opportunity to explore how social justice, equity and ethics influence health locally and globally. These considerations are situated within a variety of theoretical and practical contexts such as ethical and social theories, harm minimisation, citizenship, globalisation, critical media literacy and health literacy. Contemporary content covered within an Australian context includes topics such as poverty, mental health, drug use, communicable disease, conflict and climate change with a focus on sustainability and health equality. The unit seeks to challenge students to move beyond borders in order to think creatively about twenty-first century health challenges and to become compassionate, empathetic and critically responsive health professionals equipped with a global outlook on the complex factors that contribute to a sustainable future for all."
EDF3101,Professional experience 3A,Faculty of Education,"[[['Clayton'], ['First semester 2017 (Day)']]]",0,0.000,EDF2102,,1,"This unit monitors primary and secondary professional experience in the Bachelor of Education (Honours). Students complete the required number of days and the activities specified in the unit guide. Students' learning is supported by relevant academic staff in the Faculty of Education, and by teacher mentors in the education setting in which they are placed."
EDF3102,Professional experience 3B,Faculty of Education,"[[['Clayton'], ['Second semester 2017 (Day)']]]",0,0.000,EDF3101,,1,"This unit monitors primary and secondary professional experience in the Bachelor of Education (Honours) course. Students complete the required number of days and the activities specified in the unit guide. Students' learning is supported by relevant academic staff in the Faculty of Education, and by teacher mentors in the education setting in which they are placed."
EDF3103,Fieldwork experience in outdoor education and environmental studies 3,Faculty of Education,"[[['Peninsula'], ['Second semester 2017 (Day)']]]",0,0.000,,,2,"This unit monitors fieldwork taken concurrently with EDF3175 (Outdoor environments, education and sustainability). Students develop their experiential knowledge and skills in outdoor environments and educational contexts and develop techniques for planning, managing and evaluating learning programs and the ability to apply, question, test and consolidate theories and concepts explored in EDF3175."
EDF3151,"Literacy theory, policy and practice",Faculty of Education,"[[['Peninsula'], ['First semester 2017 (Day)']]]",6,0.125,,,1,"This unit focuses on historical perspectives and theories in literacy, debates on best practices, and emerging theories of literacy to account for the shift towards a rapidly changing technological and culturally diverse world. It explores different theoretical ways to explain how we develop reading, writing, oral and visual literacies. National and international literacy policy is examined alongside these ideas in order to understand how policy environments influence the ways in which these theoretical perspectives are taken up and positioned in curriculum and schools."
EDF3152,Leading English and literacy,Faculty of Education,"[[['Peninsula'], ['Second semester 2017 (Day)']]]",6,0.125,,,1,"This unit focuses on understanding the importance of leadership in relation to literacy. Students explore a range of ways in which they might develop their own leadership skills. In particular, the unit focuses on peer mentoring and coaching as effective methods to lead as literacy experts. It examines and critiques a range of initiatives and programs aimed at improving literacy. Finally, students explore how data can be used effectively to lead and inform the planning and implementation of new literacy initiatives."
EDF3161,Subject knowledge for teaching: Statistics and probability,Faculty of Education,"[[['Peninsula'], ['First semester 2017 (Day)']]]",6,0.125,,,2,"This unit is framed around the importance of teachers having a rich, connected understanding of fundamental mathematics, particularly as it relates to statistics and probability. The core of the unit involves students working in groups on carefully selected mathematics problems that focus on the relationship between statistics and probability, and their practical relevance. Carefully chosen problems, together with whole-class discussion emerging from students' work on the problems, challenge students to develop a capacity to critically evaluate chance and data concepts, as well as statistical information, and be fluent in certain content and proficiency skills, definitions and vocabulary. Importantly, students are encouraged to view learning as supported by dialogue and to develop their own understandings through working with others' thinking on a topic. Students learn to communicate mathematical ideas effectively, using a range of media including information and communication technologies (ICTs)."
EDF3162,Leading mathematics and numeracy,Faculty of Education,"[[['Peninsula'], ['Second semester 2017 (Day)']]]",6,0.125,,,2,"This unit further builds students' capacity for leadership in mathematics and numeracy learning, through development of their discipline-based learning in mathematics and numeracy at primary levels. Students engage in learning about mathematics content in curriculum at local, national and international levels. In addition, students are involved in personal skill building for leading teams and understanding theoretical perspectives of leadership of educational change."
EDF3171,Applied movement contexts in health and physical education 2,Faculty of Education,"[[['Peninsula'], ['First semester 2017 (Day)']]]",6,0.125,,,1,"This unit builds upon EDF2172 (Applied movement contexts in health and physical education 1) and is the second unit in a sequence of studies that seek to develop students' theoretical knowledge within practical contexts. Students explore and develop a range of pedagogical practices across a range of learning contexts utilising evidenced-based practice (e.g., Sport Education, Teaching Personal and Social Responsibility). In addition, traditional and contemporary practices that underpin sport, physical activity and health and physical education are critically evaluated. Students apply appropriate concepts and knowledge to a variety of practical settings."
EDF3172,Inclusion and diversity in movement contexts,Faculty of Education,"[[['Peninsula'], ['Second semester 2017 (Day)']]]",6,0.125,,,1,"The core question considered in this unit is how to ensure all young people, regardless of ability, ethnicity, gender, social class or sexuality, are able to enjoy and participate fully in a range of movement contexts. At a theoretical level, the unit introduces students to the concepts of social inclusion/exclusion and inclusive practice within sport and physical activity settings. This enables students to develop a sophisticated understanding of the issues associated with diversity and inclusion. In practical sessions, the unit develops students' knowledge on differentiating their delivery to meet the learning needs of diverse participants, including those from Aboriginal and Torres Strait Islander heritage, and people with disabilities. Students develop understanding of how inclusive delivery of sport and physical activity can contribute to a more equitable and sustainable world. The practical sessions develop strategies to support students to deliver sport and physical activity in ways that are ethical, foster participation and are challenging for all. They encourage students to reflect on their practice, developing skills to become advocates for inclusive delivery in their future work."
EDF3173,"Food, health and wellbeing",Faculty of Education,"[[['Clayton'], ['Second semester 2017 (Day)']]]",6,0.125,,,2,"This unit introduces students to the interdisciplinary study of food and its relationship to health and wellbeing. The unit forms part of a sequence of health discipline studies that develops students' disciplinary knowledge required to teach health education. The unit addresses three interrelated interdisciplinary food themes including food production and sustainability; food politics and cultures; and nutrition for health and wellbeing. Throughout the unit, students consider how communities, families and individual food choices are shaped by a myriad of factors including geography, culture, politics, economics, gender, environment, nutrition and taste. Drawing on literature and research studies in this field, students are involved in critical explorations into how public health authorities and policies attempt to govern and regulate food choice and food practices in order to influence health and wellbeing. Students review, analyse, consolidate and synthesise this knowledge to advance their knowledge in this field."
EDF3174,Experiencing outdoor environments,Faculty of Education,"[[['Peninsula'], ['First semester 2017 (Day)']]]",6,0.125,,,2,"This unit addresses a central question in outdoor education and environmental studies: how to understand and appreciate the relationship between nature and culture. It explores why some regard the dominant values and practices associated with culture as conflicting with those of nature; the aspects of nature and culture that are most closely interconnected, where, with whom and when people experience and understand connections that are intimate, intense, attaching or their converses. The unit focuses on the role and status of particular values and worldviews in shaping human interactions with diverse Australian outdoor environments (including alpine, marine, coastal, wetlands, grassland, forest and arid). Students critique a range of socio-cultural considerations in experiences of outdoor environments, including metaphors and exemplars that illustrate a range of culture-nature relationships in Victoria, Australia, and elsewhere (e.g. as playground, gymnasium, adversary, testing ground, museum, cathedral, machine, storehouse, sacred site). Students develop critical understandings of how relationships with Australian outdoor environments are expressed by specific Indigenous communities before and after European colonisation and how outdoor environments have been, and are, culturally, politically, economically and socially constructed, preserved, conserved and managed."
EDF3175,"Outdoor environments, education and sustainability",Faculty of Education,"[[['Peninsula'], ['Second semester 2017 (Day)']]]",6,0.125,,,2,"This unit develops critical understandings of key concepts and issues in sustainability, education for sustainability, and sustainable development. It adopts a place-responsive approach to developing understandings of sustainability and sustainable practices, including management strategies for specific outdoor environments that variously attempt to conserve, preserve, prevent, change or balance particular interactions and uses. The unit draws on the lenses of outdoor education, experiential education and environmental education, and considers their contributions to 'eco pedagogy'. Topics draw on investigations of creative and critical teaching and learning about culture--nature concepts and relationships, complemented by local field and professional examples to develop practices and capabilities for designing and assessing a range of 'eco pedagogies'."
EDF3181,"Art, environment and community",Faculty of Education,"[[['Clayton'], ['Second semester 2017 (Day)']], [['Peninsula'], ['Second semester 2017 (Day)']], [[], ['Term 2 2017 (On-campus block of classes)']], [[], ['Term 2 2017 (', 'Off-campus block of classes', ')']]]",6,0.125,,,1,"This unit explores the intersections of art, environment and sustainability education and implementation by utilising the local campus environs and surrounds for creative expression. Students engage with culturally diverse ways of knowing by creating a range of place-related artworks that critically inform notions of art, place, identity and sustainability. Students' own art experiences, e.g. drawing studies, site specific installations, nature prints, castings and photo-media works, serve as a catalyst for the planning and implementation of an art, environment and sustainability project for a local community, e.g. kindergarten or early childcare setting, school, community or outdoor activities."
EDF3210,Education policy and practice,Faculty of Education,"[[['Clayton'], ['First semester 2017 (Day)']], [['Peninsula'], ['First semester 2017 (Day)']]]",6,0.125,,,1,"This unit involves students in investigations of the educational policy and practice interface, through critical analyses of Victorian, national and international educational policy discourses around a range of issues and their impact on teachers' and school practices. Students develop understanding of what legislative requirements must be met, e.g. ensuring students' wellbeing and safety, anti-discrimination and equity laws. They explore how policies can impact on meeting diverse learners' needs and how they can be supported to ensure social justice, inclusion and equity for students from varied linguistic, cultural, religious and socio-economic backgrounds. Students examine the Melbourne Declaration on the Educational Goals for Young Australians and other federal and state policies that aim to develop curriculum and practice emphases in line with key priorities for education in Australia. Students also examine how a range of policies (including the cross-curriculum priority areas: developing understanding of and respect for Aboriginal and Torres Strait Islander peoples, histories, cultures and learner needs, developing education for sustainability, studies of Asia and the ethical use of information and communication technologies) are enacted at the school and classroom levels."
EDF3211,Inclusive education: Teaching diverse learners,Faculty of Education,"[[['Clayton'], ['Second semester 2017 (Day)']], [['Peninsula'], ['Second semester 2017 (Day)']]]",6,0.125,,,1,"This unit develops students' understanding of how they can respond to increasing diversity in classrooms based on a range of characteristics and factors including students' physical, social and intellectual characteristics, as well as linguistic, cultural, language, religious and socio-economic factors, students with English as an additional language and differentiate their teaching to meet the needs of student with a range of ability needs including gifted, talented and special needs. Students learn why and how inclusive classroom communities can be created. Students are supported to develop an inclusive disposition to student differences. They develop  knowledge and understanding of repertoire of inclusive strategies for differentiating teaching in order to meet the specific learning needs of students across the full range of abilities and to ensure they can maximise  the learning outcomes and full participation of all students. They also develop and demonstrate broad knowledge and understanding of legislative requirements and teaching strategies that support participation and learning of students with disability."
EDF3212,Mathematics education 2,Faculty of Education,"[[['Clayton'], ['First semester 2017 (Day)']], [['Peninsula'], ['First semester 2017 (Day)']]]",6,0.125,EDF1206, EDF3301EDF4104,1,"This unit further develops students' knowledge, skills and attitudes for becoming effective teachers of primary school mathematics. There is a focus on content in the measurement and geometry strand from Foundation to Year 8 of the Victorian Curriculum F-10 and the Australian Curriculum. Students engage with and critically reflect upon activities and approaches for developing understanding, fluency, problem solving and reasoning capacities associated with shape, using units of measurement, location and transformation, and geometric reasoning. Students engage with research on how children learn measurement and geometric principles, design a unit of work that addresses common misconceptions, and develop appropriate formative and summative assessments for this unit of work."
EDF3213,Creative arts education,Faculty of Education,"[[['Clayton'], ['Second semester 2017 (Day)']], [['Peninsula'], ['Second semester 2017 (Day)']]]",6,0.125,,,1,"This unit introduces students to pedagogical and curriculum-related issues in arts education, from Foundation to Year 8, but with particular focus on teaching in, about and through the arts in primary schools. It provides students with an overview of different approaches to theories and practices of arts education. It prepares students for the tasks of selecting content and designing units of work in the arts. Students explore discipline-based arts (music, dance, drama, visual arts and media arts), as well as cross-curricula and integrative approaches to the arts."
EDF3216,Humanities and social sciences education in the primary and secondary years,Faculty of Education,"[[['Clayton'], ['Second semester 2017 (Day)']], [['Peninsula'], ['Second semester 2017 (Day)']]]",6,0.125,,,1,"This unit examines how school students can learn to understand the world through the humanities and social sciences (geography, history, economics, and civics and citizenship education), using single-disciplinary, multi-disciplinary and integrated lenses. Students explore how the humanities and social sciences are represented in national and local curriculum and how the learning area is taught in various ways throughout primary and secondary years. They engage with theoretical, philosophical, pedagogical viewpoints and assessment strategies that address issues deriving from the relevant curriculum frameworks, including the cross-curriculum priorities. Students also learn and develop the skills of lesson planning and implementation of curriculum in the learning area through single-disciplinary and/or integrated studies, using inquiry methodology."
EDF3217,"Digital technologies: Teaching, learning and the curriculum",Faculty of Education,[],6,0.125,,,1,"This unit supports students to explore how digital technologies can be effectively and creatively used to improve teaching, learning and assessment in schools. It provides opportunities for students to develop knowledge and skills relevant to the critical evaluation, appropriate selection and creative use of digital technologies for teaching and learning. This includes understanding and interpreting state and national curricula, as well as teaching standards. Students are encouraged to develop critical perspectives on policy, research and broader influences such as the media. They engage with significant contemporary issues and debates regarding digital technologies, such as equity of access, digital citizenship, cybersafety, ethics, design thinking, and computational thinking. Importantly, students are encouraged to practise a critical approach while designing the integration of digital technologies into their teaching, including new and emerging approaches such as 'making', programming, game-based learning and flipped classrooms. While the unit requires students to learn how to use digital technologies, it has been designed to maximise learning for all students, regardless of their familiarity with digital technologies."
EDF3218,"Curriculum, assessment and evaluation",Faculty of Education,[],6,0.125,,,1,"This unit further develops students' understanding of the key concepts and practical applications of curriculum, curriculum theory, assessment and evaluation in their planning for learning and their practice. Students build their capacity to apply their knowledge of assessment strategies including informal and formal, diagnostic (including the use of and analysis of multiple forms data), formative and summative approaches, and assessment moderation and its application to assessing and improving student learning in varied contexts. They learn how to provide feedback and report to students and parents using accurate and reliable records of student achievement."
EDF3219,English education 2,Faculty of Education,[],6,0.125,,,1,"This unit focuses on developing students' understanding of English and literacy teaching and learning in the early and middle years of primary education. Students engage critically with current research, practice and policy in literature in multiple contexts. The unit builds on the broader theoretical perspectives introduced in EDF1205 (English education 1). In particular, it addresses the importance of early literacy acquisition for future learning success and focuses on teaching approaches that build the competencies required to engage with and produce a range of texts of increased complexity. Students refine their understanding of local and national English and literacy curriculum, assessment and reporting for schools, and develop effective literacy pedagogy that will enable them to maximise the learning of diverse young literacy learners."
EDF3220,Health and physical education,Faculty of Education,[],6,0.125,,,1,"This unit explores current Victorian and Australian curriculum as well as international trends in the teaching and learning of health and physical education (HPE). The unit enables students to build knowledge and gain experience in the unique teaching and learning environment of HPE. It develops students' understanding of historical, philosophical and pedagogical foundations of HPE, enabling students to develop confidence and competence in teaching HPE to students in the primary years."
EDF3269,Secondary pedagogy A,Faculty of Education,"[[['Clayton'], ['First semester 2017 (Day)']]]",6,0.125,,,1,"This unit requires students to critically engage with theories and practices associated with pedagogies used in secondary schooling in Years 7 to 12 and how these may differ from the primary setting. Students are supported in the development of their understandings of the pedagogical content knowledge and curriculum requirements associated with their chosen disciplinary field(s), and how these vary across year levels within their area(s) in a secondary school setting. In addition, the unit enables students to develop an understanding of how authentic learning experiences, in conjunction with the use of problem-solving strategies, can be employed to enhance student learning in Years 7 to 12. Students are required to draw upon both their classroom experiences and the research literature as they actively participate in their critical construction of relevant pedagogical content knowledge at these levels of secondary school."
EDF3303,Integrating the curriculum 1: Creative exchange,Faculty of Education,"[[['Gippsland'], ['First semester 2017 (Day)']]]",6,0.125,,,1,"In this unit students construct, implement and evaluate learning experiences through engaging with and exchanging different forms of knowledge, including the arts, language and numeracy. Students participate in research that involves critical engagements with a range of sign systems. Commonalities between the arts and numeracy are established including colour, shape, line, form, tone, space, rhythm, time, texture, tactility, motion and various approaches to problem solving. Students examine, critique and design interdisciplinary and integrated curriculum."
EDF3304,Integrating the curriculum 2: Different places,Faculty of Education,"[[['Gippsland'], ['Second semester 2017 (Day)']]]",6,0.125,EDF3303,,1,"In this unit students construct, implement and evaluate integrated learning experiences through engaging with different forms of knowledge including science, technology and studies of society and environment. The unit considers the ways in which scientific, technological, social, cultural, historical, environmental, and political meanings are constructed and transmitted within our society and the ways in which these key areas can be integrated and implemented in diverse educational settings and places. Students continue to examine, critique and design interdisciplinary and integrated curriculum."
EDF3306,Literacy,Faculty of Education,"[[['Gippsland'], ['Second semester 2017 (Day)']]]",6,0.125,, EDF4102EDF1203,1,"This unit explores a range of theoretical perspectives on the learning and teaching of literacy. It encourages students to research changing literacy practices, critically reflect on their own beliefs and teaching practices and develop a robust theoretical perspective on the learning and teaching of literacy to a diverse range of learners. Students critically examine current literacy practices, including assessment and reporting of literacy learning, in order to develop effective methods of literacy pedagogy in their own teaching. Students' pedagogical practices take into account the changing social futures and needs of primary school students."
EDF3551,Curriculum in inclusive education,Faculty of Education,"[[['Clayton'], ['First semester 2017 (Day)']]]",6,0.125,,,1,"This unit prepares students to teach successfully in inclusive classrooms by learning about various ways the curriculum can be adapted to meet the learning and teaching needs of learners with diverse needs. Students learn about various teaching practices that could reduce the ability of learners with diverse needs to access the taught curriculum. They also learn about the key principles of adapting curriculum generally, but also at key transition periods, including when students move into primary school, from primary to secondary settings and from secondary settings to work. They gain skills in adapting text books, units of work and various learning tasks so that all learners can fully participate and benefit from school curriculum."
