UnitCode,UnitName,Faculty,LocationAndTime,CreditPoints,EFTSL,Preqs,Proh,SCABand,Sypnosis
PGC5113,Dermatology,Faculty of Pharmacy and Pharmaceutical Sciences,"[[['Parkville'], ['Second semester 2017 (', 'Off-campus', ')']]]",6,0.125,,PGP5013,2, Students completing this unit will develop an in depth knowledge of the identification and management of common dermatological problems. The focus of the unit is to provide care based on the principles of quality use of medicines to patients in both hospital and community settings.Prescribed Text:Skin Disease- Diagnosis and Treatment by Thomas P Habif3ednISBN 978-0-323-07700-2
PGC5115,Geriatric pharmacy practice,Faculty of Pharmacy and Pharmaceutical Sciences,"[[['Parkville'], ['First semester 2017 (', 'Off-campus', ')']]]",6,0.125,,PGP5015,2,"Geriatric pharmacy practice is an elective unit in the Masters and Graduate Certificate in Pharmacy Practice. The unit will help students develop specialist knowledge and skills in geriatric pharmacy practice and medication management reviews. The unit explores medication management for elderly patients in community, residential aged care and hospitals settings, through readings, case studies, online small group discussions and fieldwork as outlined below."
PGC5116,Geriatric disease state management,Faculty of Pharmacy and Pharmaceutical Sciences,"[[['Parkville'], ['Second semester 2017 (', 'Off-campus', ')']]]",6,0.125,,PGP5016,2,"Students completing this unit will develop specialist knowledge and skills in the management of common medical syndromes affecting older people. The unit will focus on pharmacotherapeutics, medication-related problems and the role of pharmacists in the management of older patients with common geriatric syndromes. This unit assumes that students have a pre-existing understanding of the basic principles of medication management and pharmacy practice for older people. For students who have not completed PGC5115 Geriatric Pharmacy Practice, some pre-reading will be provided by the unit coordinator."
PGC5117,Mental health,Faculty of Pharmacy and Pharmaceutical Sciences,"[[['Parkville'], ['Second semester 2017 (', 'Off-campus', ')']]]",6,0.125,,PGP5017,2,"The Mental Health unit covers the aetiology, pathophysiology, diagnosis, pharmacological and non -pharmacological treatment of common mental health conditions including: anxiety & obsessional disorders depression, postpartum depression & psychosis schizophrenia bipolar disorders Attention Deficit Hyperactivity Disorder (ADHD)and the services available within the Australian mental healthcare system to assist in their management.This unit encompasses the pharmacist's role in the management of medication related problems and the required clinical monitoring associated with the care of patients, with these mental health conditions."
PGC5118,Palliative care,Faculty of Pharmacy and Pharmaceutical Sciences,"[[['Parkville'], ['First semester 2017 (', 'Off-campus', ')']]]",6,0.125,,PGP5018,2,"The unit will cover the clinical and non-clinical topics listed below, enabling appropriate management of palliative care patients.Clinical topics: management of pain management of symptoms other than pain palliative care in malignant and non-malignant disease prescribing and de-prescribing in palliative careNon-clinical topics: palliative care principles ethical issues access to palliative care medications delivery of palliative care in AustraliaStudents completing this unit will acquire knowledge about current therapies used in symptom management with the aim of achieving the best possible quality of life for palliative care patients and their families."
PGC5119,Advanced practice portfolio,Faculty of Pharmacy and Pharmaceutical Sciences,"[[['Parkville'], ['First semester 2017 (', 'Off-campus', ')', 'Second semester 2017 (', 'Off-campus', ')']]]",6,0.125,+ Master of Clinical Pharmacy students must have completed 60 credit points.+ Master of Pharmacy Practice students must have completed 36 credit points.,PGP5019,2,"This capstone unit will be one of the final units completed in the Masters program. It will build on learnings from all units undertaken in the Masters program, in particular the ability to reflect on practice, formulate questions identifying knowledge gaps, analyse available evidence. It will require the student to utilise the Australian Advanced Pharmacy Practice Framework (APPF) to reflect on their level of performance and identify means to further advance their practice."
PGP5011,Applied pharmacy practice 1,Faculty of Pharmacy and Pharmaceutical Sciences,"[[['Parkville'], ['First semester (extended) 2017 (', 'Off-campus', ')']]]",6,0.125,,PGP9011 (VCP5011),2,"Further development of the technical, clinical, personal and professional skills acquired as a pharmacy graduate that form the basis of future practice. The unit explores the day-to-day practice of pharmacy including systematic problem solving, therapeutics, evidence based practice, patient monitoring and outcomes, symptomology,  improving adherence, multiple medication management, pharmaceutical care, standards and competencies for pharmacy practice, ethics, legal aspects, multidisciplinary approaches to health care, primary care, over the counter medicines, communication and counselling, public health, pharmaceutical calculations, risk management and dealing with difficult clients."
PGP5012,Applied pharmacy practice 2,Faculty of Pharmacy and Pharmaceutical Sciences,"[[['Parkville'], ['Term 3 2017 (', 'Off-campus', ')']]]",6,0.125,,PGP9012 (VCG5012),2,"Further development of the technical, clinical, personal and professional skills acquired as a pharmacy graduate that form the basis of future practice. The unit explores the day-to-day practice of pharmacy including systematic problem solving, therapeutics, evidence based practice, patient monitoring and outcomes, symptomology,  improving adherence, multiple medication management, pharmaceutical care, standards and competencies for pharmacy practice, ethics, legal aspects, multidisciplinary approaches to health care, primary care, over the counter medicines, communication and counselling, public health, pharmaceutical calculations, risk management and dealing with difficult clients."
PGP5014,Clinical educator preparation,Faculty of Pharmacy and Pharmaceutical Sciences,"[[['Parkville'], ['Second semester 2017 (', 'Off-campus', ')']]]",3,0.0625,,,2,"The overall aim of this unit is to  provide a theoretical framework and support for practitioners willing to take on the important role of clinical educator (preceptor) for health care discipline undergraduates and graduates. It covers a variety of topics relating to clinical education exploring the importance clinical education has in developing professional competence in beginning health science practitioners. It considers the various roles you fulfil as a health science professional.  Learning in clinical settings explores how students and new graduates learn as well as what they learn, including cognitive and organisational psychology, higher education and professional education.  The relationship between clinical educators and learners during clinical placements and issues around learning in the workplace are covered, including legal and ethical issues related to learners' participation in clinical settings. The differences between the clinical educator role and mentoring role are explored with both formal and informal mentoring relationships and their benefits and potential pitfalls."
PGP5021,Foundation practice 1,Faculty of Pharmacy and Pharmaceutical Sciences,"[[['Parkville'], ['First semester 2017 (', 'Off-campus', ')']]]",6,0.125,The student must be working under the supervision of a Monash Credentialed Pharmacy Clinical Educator at a Monash Credentialed Workplace.,,2,"Foundation Practice 1 is undertaken during a period of supervised practice in the pharmacy internship year. The internship year is designed to provide intern pharmacists the opportunity to develop their competence to practice as independent pharmacists. As part of this unit, the intern will work in a Monash Credentialed Workplace, be supervised by a Monash Credentialed Pharmacy Clinical Educator and work through Monash Credentialed Workplace Learning. A Workplace Learning Plan, developed by the intern's clinical educator with guidance and input from the unit coordinator, will be used to guide and assess workplace activities undertaken during supervised practice. Liaison visits by University staff to meet with the intern and clinical educator will provide opportunities to review progress towards meeting learning outcomes, and to facilitate the integration of theory and practice."
PGP5022,Foundation practice 2,Faculty of Pharmacy and Pharmaceutical Sciences,"[[['Parkville'], ['Second semester 2017 (', 'Off-campus', ')']]]",6,0.125,The student must be working under the supervision of a Monash Credentialed Pharmacy Clinical Educator at a Monash Credentialed Workplace.,,2,"Foundation Practice 2 is undertaken during a period of supervised practice in the pharmacy internship year. The internship year is designed to provide intern pharmacists the opportunity to develop their competence to practice as independent pharmacists. As part of this unit, the intern will work in a Monash Credentialed Workplace, be supervised by a Monash Credentialed Pharmacy Clinical Educator and work through Monash Credentialed Workplace Learning. A Workplace Learning Plan, developed by the intern's clinical educator with guidance and input from the unit coordinator, will be used to guide and assess workplace activities undertaken during supervised practice. Interns will also be given the opportunity to complete the ""Provide First Aid"" and ""Cardiopulmonary Resuscitation"" (CPR) certificates as part of this unit. Liaison visits by University staff to meet with the intern and clinical educator will provide opportunities to review progress towards meeting learning outcomes, and to facilitate the integration of theory and practice."
PGW5101,Biology of wound healing,Faculty of Pharmacy and Pharmaceutical Sciences,"[[['Parkville'], ['First semester 2017 (', 'Off-campus', ')']]]",3,0.0625,,PGW1101 (VCW1101),2,"This unit will describe the anatomy and physiology of normal tissue structure and outline the physiology, process and types of wound healing. It will explore the general principles necessary to achieve better wound healing as well as the intrinsic and extrinsic factors that affect wound healing."
PGW5103,Wound dressings,Faculty of Pharmacy and Pharmaceutical Sciences,"[[['Parkville'], ['Term 2 2017 (', 'Off-campus', ')', 'Trimester 3 2017 (', 'Off-campus', ')']]]",3,0.0625,,PGW5103 (VCW1103),2,"A wound dressing is a therapeutic agent and the choice of dressing will aid in optimising wound healing. Unfortunately, there is no such thing as a universal dressing. Each wound is unique. This unit will provide students with an increased understanding of the history and advances of wound dressings and include the classification, properties and application of modern wound dressing."
PGW5104,Management of acute wounds,Faculty of Pharmacy and Pharmaceutical Sciences,"[[['Parkville'], ['First semester 2017 (', 'Off-campus', ')', 'Term 3 2017 (', 'Off-campus', ')']]]",3,0.0625,,PGW1104 (VCW1104),2,"This unit provides students with a greater understanding and skills to effectively manage acute wounds such as surgical wounds, thermal injuries and traumatic wounds. Students will gain a broader understanding of techniques used to assess acute wounds, the role of infection, exudate production, and how to achieve better health outcomes, preventing complications, limiting scarring and restoring normal activities."
PGW5105,Management of chronic wounds,Faculty of Pharmacy and Pharmaceutical Sciences,"[[['Parkville'], ['Term 2 2017 (', 'Off-campus', ')', 'Trimester 3 2017 (', 'Off-campus', ')']]]",3,0.0625,,PGW1105 (VCW1105),2,"This unit is designed to provide students with knowledge and skills to recognise and effectively manage chronic wounds. Students will consider chronic wounds such as pressure ulcers, diabetic foot and leg ulcers and investigate these in relation to their incidence in the community, causes and predisposing risk factors, strategies to reduce or eliminate causes, short and long term management."
PGW5106,Systemic medication and wound healing,Faculty of Pharmacy and Pharmaceutical Sciences,"[[['Parkville'], ['First semester 2017 (', 'Off-campus', ')']]]",3,0.0625,"PGW5101 (PGW1101, VCW1101), PGW5102 (PGW1102, VCW1102), PGW5103 (PGW1103, VCW1103), PGW5104 (PGW1104, VCW1104), PGW5105 (PGW1105, VCW1105) Pharmacy practice students taking this unit as an elective, will not be required to be enrolled or have completed the co-requisite units.",VCW1106,2,"The unit will examine the effect of systemic medication on wound healing. A number of specific drug classes will be described and discussed in relation to wound healing looking especially at current evidence to support theoretical knowledge. Furthermore, medications used to treat wound complications such as infection and pain will be explored."
PGW5108,Nutrition in wound healing,Faculty of Pharmacy and Pharmaceutical Sciences,"[[['Parkville'], ['Term 2 2017 (', 'Off-campus', ')']]]",3,0.0625,"PGW5101 (PGW1101, VCW1101), PGW5102 (PGW1102, VCW1102), PGW5103 (PGW1103, VCW1103), PGW5104 (PGW1104, VCW1104), PGW5105 (PGW1105, VCW1105)",VCW1108,2,"This unit will explore the importance of nutrition in wound healing. Nutritional assessment, management and treatment of nutritional deficiencies will be described and discussed in relation to wound healing."
PGW5109,Dermatology,Faculty of Pharmacy and Pharmaceutical Sciences,"[[['Parkville'], ['First semester 2017 (', 'Off-campus', ')']]]",3,0.0625,,PGW1109 (VCW1109),2,"This unit discusses the more common causes of cutaneous ulceration other than venous insufficiency i.e. skin cancer.  The three main types of skin cancer are described, as are the principles of treatment and prognosis Other topics covered include clinical features and treatment of Eczema, Vasculitis, Necrobiosis lipoidica, Pyoderma gangrenosum,  Mycobacterium Ulcerans and Chromoblastomyosis."
PGW5111,Alternative therapies,Faculty of Pharmacy and Pharmaceutical Sciences,[],3,0.0625,,PGW1111 (VCW1111),2,"An increasing number of people are turning to alternative therapies to improve the condition of their health and quality of life. Although alternative therapists administer many of these therapies such as biomechanical devices, light therapy, laser treatment, electrical stimulation, hyperbaric treatment, systemic herbal treatment, an increasing number of healthcare professionals are compelled to administer/dispense these products. This unit will provide the participant with the necessary knowledge and skills to make sound clinical judgement regarding the use and benefit of alternative therapies in the healing process of wounds."
PGW5112,Scar management,Faculty of Pharmacy and Pharmaceutical Sciences,[],3,0.0625,,PGW1112 (VCW1112),2,"The treatment of scars has become increasingly complex with a growing array of techniques and products available for use. The related costs for the management of scars is also expanding. This elective aims to explore current scar management practices and their evidential base. Knowledge of scar histology and appropriate outcome measurements will be used to critically evaluate interventions such as pressure therapy, massage and the use of contact media."
PGW5123,Management of burns,Faculty of Pharmacy and Pharmaceutical Sciences,"[[['Parkville'], ['Term 3 2017 (', 'Off-campus', ')']]]",3,0.0625,,PGW1123 (VCW1123),2,"Burns can present serious problems.  Burn injuries can affect the nervous, respiratory and circulatory systems that impact on thermal regulation, muscle function and fluid balance.  This module will cover the aetiology of burns including thermal, chemical, electrical and radiation burns; the classification of burns; the role and application of debriding, grafting and tissue engineering as strategies to effectively manage the different types of burns; factors that influence the strategies used to manage wounds such as the age of the victim, pre-existing conditions such as diabetes; and issues associated with scarring and contracture."
PGW5127,Practical wound care training and assessment,Faculty of Pharmacy and Pharmaceutical Sciences,[],6,0.125,"PGW5101 (PGW1101, VCW1101), PGW5102 (PGW1102, VCW1102), PGW5103 (PGW1103, VCW1103), PGW5104 (PGW1104, VCW1104), PGW5105 (PGW1105, VCW1105)",VCW1127,2,"This is a one week core unit conducted on-campus. This program includes clinical observation in Melbourne metropolitan wound clinics and a series of workshops on specific practical wound skills such as, measuring ABI using Doppler, debridement of wounds, compression bandaging, assessment of complex clients and dressing product selection. Please note that places in this unit are limited."
PGW5201,Principles of wound healing,Faculty of Pharmacy and Pharmaceutical Sciences,"[[['Parkville'], ['First semester 2017 (', 'Off-campus', ')', 'Second semester 2017 (', 'Off-campus', ')']]]",6,0.125,,,2,"This unit will review normal anatomy and physiology of the skin and explore the wound healing process in detail, including the differences between acute and chronic wound healing. Furthermore, it will examine factors that enhance, inhibit or delay wound healing including nutrition, medications, smoking, perfusion and co-morbidities."
PGW5202,Wound assessment,Faculty of Pharmacy and Pharmaceutical Sciences,"[[['Parkville'], ['First semester 2017 (', 'Off-campus', ')', 'Second semester 2017 (', 'Off-campus', ')']]]",6,0.125,,PGW5102 (PGW1102),2,"Wound assessment provides the foundation for developing an appropriate care plan for the individual with a wound. To be able to effectively conduct an assessment of an acute or chronic wound, it is important that the clinician has a clear understanding of the patient's personal environment along with the underlying aetiology and characteristics of the wound. This subject aims to provide a comprehensive systematic approach to wound assessment that underpins subsequent units within the course."
PGW5203,Wound management principles,Faculty of Pharmacy and Pharmaceutical Sciences,"[[['Parkville'], ['Second semester 2017 (', 'Off-campus', ')']]]",6,0.125,,,2,"One of the principles of wound management is the maintenance of a physiologic wound environment to optimise each patient's wound healing potential. This involves preventing and managing infection, cleansing the wound, removable of nonviable tissue, maintaining moisture balance, controlling odour, protecting the wound and periwound area and eliminating or minimising pain. This unit will explore how these can be achieved using wound dressing products and technologies as well as alternative/adjunctive therapies."
PGW5204,Acute and chronic wounds,Faculty of Pharmacy and Pharmaceutical Sciences,"[[['Parkville'], ['Second semester 2017 (', 'Off-campus', ')']]]",6,0.125,PGW5202,,2,"This unit will examine the management of the person with an acute, chronic or atypical wound. Acute wounds may range from simple lacerations to more complex surgical wounds while chronic wounds are those where healing has been delayed. Chronic wounds may include venous leg ulcers, arterial and mixed arterial-venous ulcers, diabetes-related foot ulcers and pressure injuries while atypical wounds may include inflammatory ulcers and less common aetiologies such as pyoderma gangrenosum and neoplastic ulcerations."
PGW5205,Integrated wound care practice,Faculty of Pharmacy and Pharmaceutical Sciences,"[[['Parkville'], ['Summer semester A (starts November) 2017 (On-campus block of classes)', 'Winter semester 2017 (On-campus block of classes)']]]",6,0.125,"PGW5201, PGW5202, PGW5203, PGW5204",PGW5127,2,"This is a one week unit conducted on-campus. This program includes clinical observation in Melbourne metropolitan wound clinics and a series of presentations and workshops on specific practical wound skills including vascular assessment, measurement of ankle-brachial pressure index (ABPI) using Doppler, debridement of wounds, compression bandaging, offloading pressure and dressing product selection."
PGW5206,The diabetes foot,Faculty of Pharmacy and Pharmaceutical Sciences,"[[['Parkville'], ['First semester 2017 (', 'Off-campus', ')', 'Second semester 2017 (', 'Off-campus', ')']]]",6,0.125,"PGW5201, PGW5202, PGW5203, PGW5204",PGW5116 (PGW1116),2,"This unit deals with the assessment and management of patients with diabetes related foot wounds. The unit will explore the aetiology and clinical presentation of complications of diabetes mellitus that manifest in the lower limb and foot. Assessment of diabetes foot disorders will focus on pressure and foot mechanics, peripheral sensation and circulation. Clinical management and evaluation of patients with diabetes-related foot wounds will cover wound dressings, antibiotics, debridement and orthopaedic reconstruction, along with quality of life and other health related issues."
PGW5207,Pressure injury management,Faculty of Pharmacy and Pharmaceutical Sciences,"[[['Parkville'], ['Second semester 2017 (', 'Off-campus', ')']]]",6,0.125,"PGW5201, PGW5202, PGW5203, PGW5204",PGW5130 (PGW1130),2,"This unit deals with the fundamental issues surrounding pressure injury prediction, prevention and management. An introduction into the impact that pressure injuries have on the community will provide the basis for exploring the epidemiology, aetiology, causes and risk factors associated with the development of pressure injuries. Skin assessment and pressure injury risk assessment tools will be investigated for their role in predicting and preventing pressure injuries. Management issues such as the selection and use of pressure redistributing devices will be explored, along with quality of life, legal and ethical issues."
PGW5208,Advanced clinical practice in wound care,Faculty of Pharmacy and Pharmaceutical Sciences,"[[['Parkville'], ['First semester 2017 (', 'Off-campus', ')']]]",6,0.125,"Students must have completed 48 credit points, including PGC5101 (PGC5001) and PGW5205 (PGW5127)",PGW5122 (PGW6122),2,"This unit will explore issues surrounding the development of advanced practice in wound care including ethics, evidence based practice, critical thinking and critical reasoning, reflective practice, cost-effectiveness, patient-centred practice and the development of expertise and leadership."
PGW5209,Clinical risk management and wound care,Faculty of Pharmacy and Pharmaceutical Sciences,"[[['Parkville'], ['Second semester 2017 (', 'Off-campus', ')']]]",6,0.125,"Students must have completed 48 credit points, including PGC5101 (PGC5001) and PGW5205 (PGW5127)",PGW5126 (PGW1126),2,"This unit will provide students with a clinical risk management framework for managing and preventing wounds. This unit will explore the evidential basis for prevention strategies for wounds such as skin tears, leg ulcers, diabetes-related foot wounds and pressure injuries. Students will not only explore patient related issues associated with prevention but also examine the local environment and organisational factors that influence prevention in both the hospital and community setting."
PGW5210,Burns and scar management,Faculty of Pharmacy and Pharmaceutical Sciences,"[[['Parkville'], ['Second semester 2017 (', 'Off-campus', ')']]]",6,0.125,"PGW5201, PGW5202, PGW5203, PGW5204",,2,"Individuals with burn injuries present with unique and complex care needs that require a multidisciplinary approach to address the physical and psychological needs. This unit explores the causes of burn injuries, first aid and subsequent management and interventions to minimise complications such as scarring and contractures. Scar formation and management are investigated in detail including complications (both physical and psychological) that arise from scarring."
PGW5211,Non-healing wounds and pain management,Faculty of Pharmacy and Pharmaceutical Sciences,"[[['Parkville'], ['First semester 2017 (', 'Off-campus', ')']]]",6,0.125,"PGW5201, PGW5202, PGW5203, PGW5204",PGW5113 (PGW1113),2,"Wounds can become non-healing due to factors related to the patient, wound, healthcare professional or resource/treatment availability. This unit explores these complex issues and challenges associated with care of individuals with non-healing wounds. The challenges of integrating pain assessment into an effective management plan are also investigated."
PHR1011,Professional Practice I,Faculty of Pharmacy and Pharmaceutical Sciences,"[[['Malaysia'], ['First semester 2017 (Day)']], [['Parkville'], ['First semester 2017 (Day)']]]",6,0.125,,,2,"This unit introduces students to the role of the pharmacist and health care services relating to consumers and their medicines. It introduces important aspects of human behaviour and cultural considerations, with a focus on enhancing professional communication with health care consumers and healthcare professionals. Students will learn the fundamentals of dispensing prescriptions and medication counselling. Each student will build a portfolio to instil lifelong learning attributes and develop a personalised learning plan to advance their cognitive and non-cognitive skills."
PHR1012,Professional Practice II,Faculty of Pharmacy and Pharmaceutical Sciences,"[[['Malaysia'], ['Second semester 2017 (Day)']], [['Parkville'], ['Second semester 2017 (Day)']]]",6,0.125,,,2,"This unit builds on students' understanding of the role of the pharmacist in providing healthcare services to different patient groups. Students will develop essential skills for pharmacy practice including furthering communication skills and mastering fundamental pharmaceutical calculations. Students will learn about and develop skills in professionalism, mindfulness and cultural sensitivity to support best pharmacy practice. There is a focus on the main priorities for health in Australia and the epidemiology of different patient groups. Each student will build on their portfolio to further instil lifelong learning attributes and continue to develop their personalised learning plan to advance cognitive and non-cognitive skills."
PHR1021,How Medicines Work I,Faculty of Pharmacy and Pharmaceutical Sciences,"[[['Malaysia'], ['First semester 2017 (Day)']], [['Parkville'], ['First semester 2017 (Day)']]]",6,0.125,,,2,"This unit provides an introduction to how drugs become medicines and explores factors that influence the absorption of drugs following oral administration. Students will study the physicochemical properties of molecules that determine dissolution, solubility, stability and permeability in order to explain how these factors affect oral drug absorption. In addition, the barrier properties of the small intestine, and how they contribute to, or limit, the oral absorption of drugs will be discussed as well as the formulation properties of commonly-administered oral formulations (tablets and capsules)."
PHR1022,How Medicines Work II,Faculty of Pharmacy and Pharmaceutical Sciences,"[[['Malaysia'], ['Second semester 2017 (Day)']], [['Parkville'], ['Second semester 2017 (Day)']]]",18,0.375,,,2,"This unit builds upon PHR1021 to provide an overview of how drugs interact with their target once they have been absorbed into the bloodstream and the processes that occur in the body to remove the drug. To address these key areas, students will study the fundamentals of medicinal chemistry and pharmacology, with an emphasis on structure-activity relationships, drug-target interactions and the mechanism of action of medicines. Students will explore the concepts of drug clearance and volume of distribution, and how these impact on the secondary pharmacokinetic parameters which ultimately lead to the design of safe and effective therapeutic dosage regimens."
PHR1031,How the Body Works,Faculty of Pharmacy and Pharmaceutical Sciences,"[[['Malaysia'], ['First semester 2017 (Day)']], [['Parkville'], ['First semester 2017 (Day)']]]",12,0.250,,,2,"This unit will provide students with the foundational understanding and knowledge of the human body, including how cells, molecules and organs ensure proper functioning of the body.  This will include studies of anatomy, physiology and biochemistry relevant to pharmacists.  Students will be able to predict the outcome of cell and organ dysfunction, as well as effectively communicate aspects of how the body works."
PSC1011,Physiology I,Faculty of Pharmacy and Pharmaceutical Sciences,"[[['Parkville'], ['First semester 2017 (Day)']]]",6,0.125,,,2,"This unit lays a foundation of knowledge about mammalian systems and provides the relationship between pathophysiology and the rational design and use of drugs. Students will be introduced to the physiological basis of disease. Each organ and system will be considered, and one or more examples of disease states which are amenable to pharmacotherapy will be discussed in detail. The course aims to provide a basic understanding of the functions of organs and systems such as the nervous, cardiovascular and endocrinological systems; however, an equal emphasis will be placed on one of the key components of drug discovery, the choice of therapeutic target based on a thorough understanding of the disease process. The principle aim of this subject is to provide students with an understanding of basic biological principles and how these can be applied in pharmaceutical sciences as a basis for later work in other subjects within the course.Topics to be covered include: cells, tissues, organs and systems membranes DNA replication, gene transcription and translation the nervous system cardiovascular physiology endocrinology"
PSC1012,Physiology II,Faculty of Pharmacy and Pharmaceutical Sciences,"[[['Parkville'], ['Second semester 2017 (Day)']]]",6,0.125,,,2,"This unit builds and extends on concepts learnt in PSC1012  Physiology I (prior to 2012 coded PSC1081).   Whole body systems will be considered, and examples of disease states which are amenable to pharmacotherapy will be discussed in detail. The subject aims to provide an overview of the functions of the respiratory, digestive and urinogenital systems; an equal emphasis will be placed on one of the key components of drug discovery and the choice of therapeutic target based on a thorough understanding of the disease process.This will involve the study of: special senses respiratory system urogenital system digestive system focus on disease."
PSC1021,Bioorganic and medicinal chemistry I,Faculty of Pharmacy and Pharmaceutical Sciences,"[[['Parkville'], ['First semester 2017 (Day)']]]",6,0.125,,,2,"This unit provides students with an introduction to the fundamentals of organic chemistry, with an emphasis on those aspects that are relevant to understanding the structure, properties and mechanism of action of therapeutic agents.Topics include: chemical structure, bonding and shape introduction to organic chemistry alkanes and cycloalkanes alkenes and alkynes chirality haloalkanes alcohols, ethers and thiols benzene and its derivatives spectroscopy/pharmaceutical analysis"
PSC1022,Bioorganic and medicinal chemistry II,Faculty of Pharmacy and Pharmaceutical Sciences,"[[['Parkville'], ['Second semester 2017 (Day)']]]",6,0.125,,,2,"This unit provides students with an introduction to the fundamentals of organic chemistry, inorganic chemistry and the chemistry of biomolecules, with an emphasis on those aspects that are relevant to understanding the design and mechanism of action of therapeutic agents.Topics include: amines aldehydes and ketones carboxylic acids and functional derivatives lipids organic polymer chemistry carbohydrates amino acids and proteins nucleic acids perspectives in medicinal chemistry coordination compounds"
PSC1031,Physical chemistry I,Faculty of Pharmacy and Pharmaceutical Sciences,"[[['Parkville'], ['First semester 2017 (Day)']]]",6,0.125,,PSC1071,2,"This unit provides a basic understanding of physical chemistry and together with Physical Chemistry II (PSC1032) provides the conceptual and intellectual foundation for further studies in pharmaceutical science units in 2nd and 3rd year.Students will develop an: Understanding of the physicochemical principles that underpin pharmaceutical chemistry, drug design and formulation design; Ability to undertake calculations concerning the physicochemical properties of pharmaceuticals and aspects of pharmaceutical products; Ability to measure some fundamental properties of pharmaceutical materials through practical exercises;"
PSC1032,Physical chemistry II,Faculty of Pharmacy and Pharmaceutical Sciences,"[[['Parkville'], ['Second semester 2017 (Day)']]]",6,0.125,,,2,"Solutions, self-assembled systems, multiphase liquid systems and the properties of solids that yield pharmaceutical solutions are key to the performance and manufacture of pharmaceutical products. This unit aims to build on PSC1031 Physical Chemistry I to provide students with a firm understanding of the physical chemistry that underpins the properties and dissolution of pharmaceutical solids and additives to form solutions. In particular an understanding of the physicochemical properties of pharmaceutical solids (drugs and excipients), their transfer into solution form and properties of those solutions from a pharmaceutical science perspective will set the foundation for students to understand the impact of these properties and concepts in pharmaceutical and other formulated products. The key concepts are related directly to aspects of a suite of representative pharmaceutical products allowing the students to put the concepts into a relevant context. The understanding of these principles will also assist students in their understanding in some areas of chemistry, physiology and biology.This will involve: physical chemistry of solutions solids, semisolids and solubility interfacially active molecules and their use in formulation acid-base functional groups"
PSC1041,Scientific Inquiry,Faculty of Pharmacy and Pharmaceutical Sciences,"[[['Parkville'], ['First semester 2017 (Day)']]]",6,0.125,,,2,"Students will acquire basic skills in applying and interpreting the scientific method of inquiry, and interpreting scientific data. Students will: i) evaluate scientific literature; and, ii) plan, conduct and interpret a simple scientific experiment. A knowledge of hypothesis testing, ethical principles of scientific practice, examples of poor and elite pharmaceutical science, and the skills to perform inferential statistics will be developed."
PSC1042,Multi-disciplinary Pharmaceutical Science,Faculty of Pharmacy and Pharmaceutical Sciences,"[[['Parkville'], ['Second semester 2017 (Day)']]]",6,0.125,,,2,"This unit is designed to introduce the students to the major fields of the applied sciences in which pharmaceutical scientists specialise. The relationships between the different disciplines and their distinct roles in drug discovery and development will be demonstrated. Participants are introduced to the following areas as they apply to the biology, chemistry, and formulation of medicines and related products: drug discovery biology medicinal chemistry formulation scienceStudents will also have the opportunity to attend specialised seminars on pharmaceutical science research."
PSC2011,Biochemical pharmacology,Faculty of Pharmacy and Pharmaceutical Sciences,"[[['Parkville'], ['First semester 2017 (Day)']]]",6,0.125, PSC1011PSC1022,,2,"This unit aims to introduce students to essential elements of biochemical pharmacology. Participants in this unit will learn how membranes and proteins are involved in relaying extracellular signals from outside the cell to within the cell where specific outcomes are generated to activate cellular responses. The topics covered include membrane and protein biochemistry focusing on their roles in signal transduction, receptor families and different types of signalling pathways employed to relay extracellular information within the cell. The subject provides an essential foundation for understanding biochemical pharmacology and its use in biological research and the pharmaceutical industry."
PSC2012,Molecular pharmacology,Faculty of Pharmacy and Pharmaceutical Sciences,"[[['Parkville'], ['Second semester 2017 (Day)']]]",6,0.125,PSC1012,,2," The aim of this unit is to introduce second year Bachelor of Pharmaceutical Science students to the essential elements of molecular pharmacology. Specifically this unit will introduce students to the pharmacological principles of drug action. It includes descriptions of agonist and antagonist activities, analysis of agonist-effect relationships and the intracellular processes by which endogenous and exogenously applied compounds elicit effects. Students will receive a series of lectures covering in-depth aspects of receptor pharmacology.These lectures will also cover in detail the pharmacological regulation of cellular calcium and the role calcium plays in cell function and survival. At the completion of this unit students will have been provided the opportunity to understand drug receptor interactions from the pharmacologists point of view. This unit will equip students for third year Pharmaceutical Biology."
PSC2021,Structural organic chemistry,Faculty of Pharmacy and Pharmaceutical Sciences,"[[['Parkville'], ['First semester 2017 (Day)']]]",6,0.125, PSC1021PSC1022,,2,"Structural Organic Chemistry lays a foundation of knowledge about the structure and reactivity of the key functional groups found in pharmaceutical compounds.  These general topics are relevant to drug design, the synthesis of bioactive molecules, drug-target interactions and drug formulation."
PSC2031,Analytical methods,Faculty of Pharmacy and Pharmaceutical Sciences,"[[['Parkville'], ['First semester 2017 (Day)']]]",6,0.125, PSC1031 Physical chemistry IPSC1032 Physical chemistry II,,2,"Analytical Methods lays a foundation of knowledge for the analytical identification and quantitation of chemical entities used in the pharmaceutical and manufacturing industries (eg polymers, cosmetics & paints). The subject provides the participant with basic principles and concepts of chemical equilibria, classical (titrimetric) methods of analysis, atomic and molecular spectroscopy (spectrochemical methods of analysis) and separation (chromatographic) methodologies.This will involve: chemical equilibria classical methods of analysis spectrochemical methods of analysis analytical separations"
