UnitCode,UnitName,Faculty,LocationAndTime,CreditPoints,EFTSL,Preqs,Proh,SCABand,Sypnosis
CIV5301,Advanced traffic engineering,Faculty of Engineering,"[[['Clayton'], ['Second semester 2017 (Day)', 'Second semester 2017 (', 'Off-campus', ')']]]",6,0.125,,,2,This unit develop students' understanding of contemporary topics in traffic flow theory and their applications. The unit introduces fundamental traffic variables and relationships and examines how they are used to represent both microscopic and macroscopic traffic flow conditions. Analytic techniques appropriate to the design and operation of traffic systems are considered for both interrupted and uninterrupted flow situations.
CIV5302,Traffic engineering and management,Faculty of Engineering,"[[['Clayton'], ['First semester 2017 (Day)', 'First semester 2017 (', 'Off-campus', ')']]]",6,0.125,,,2,"This unit exposes the student to the fundamentals of the three components to the traffic system: the vehicle, the driver and the road environment. The emphasis is on the application of theory to practice in solving traffic related problems. The unit covers the road traffic system, traffic networks, traffic design elements, intersection design and control and advacned analytic techniques."
CIV5303,Quantitative methods,Faculty of Engineering,"[[['Clayton'], ['First semester 2017 (', 'Off-campus', ')']]]",6,0.125,,,2,"The student is expected to develop an understanding of basic statistical procedures, an approach for integrating data analysis and graphical methods, the model development procedure, least squares regression, the interpretation of behavioural modelling techniques and time series analysis."
CIV5304,Intelligent transport systems,Faculty of Engineering,"[[['Clayton'], ['First semester 2017 (Day)', 'First semester 2017 (', 'Off-campus', ')']]]",6,0.125,,,2,This unit introduces students to the field of intelligent transport systems by examining component technologies and exploring how those component technologies are brought together in applications or products. Contemporary issues in the application of advanced technology in transport are considered including societal impacts and the roles of the public and private sectors.
CIV5305,Travel demand modelling,Faculty of Engineering,"[[['Clayton'], ['First semester 2017 (Day)', 'First semester 2017 (', 'Off-campus', ')']]]",6,0.125,,,2,"This unit develops students' understanding of the models used in the prediction and analysis of travel demand. The emphasis is on strategic network models which are used for longer term network modelling and planning. The traditional four step models of trip generation, mode choice and traffic assignment and contemporary methods such as tour-based and activity-based modelling are introduced. The capabilities of commercial network modelling packages are reviewed."
CIV5306,Road safety engineering,Faculty of Engineering,"[[['Clayton'], ['Second semester 2017 (', 'Off-campus', ')']]]",6,0.125,,,2,"The unit will explore the fundamentals and role of road safety engineering theory and practice. An appreciation of the design of traffic elements on the road network and a rigorous detective approach to investigating road crash data will be developed. Participants will learn applied skills to find road crash data and analyse it to determine the nature and extent of road crash problems at any given site. An ability to translate road crash data into meaningful information, determine counter measure options from thorough analysis of information and prioritise and evaluate counter measure implementation programs will be cultivated."
CIV5308,Transport and traffic systems project,Faculty of Engineering,"[[['Clayton'], ['First semester 2017 (', 'Off-campus', ')', 'Second semester 2017 (', 'Off-campus', ')']]]",6,0.125,"CIV5303, CIV5309",,2,"This unit develops students' understanding of a particular topic/area in the transport/traffic field through completion of a one semester long project which will develop their ability to plan, undertake and report on an independent program of investigation/research. Students propose their own topic reflecting their professional interests. On the basis of their selected topic, the student will undertake a one semester long program of independent investigation/research and document the findings in a professional report and video record an oral presentation on their project. Students will provide peer feedback on the final reports and oral presentations of other students."
CIV5309,Transport and traffic data,Faculty of Engineering,"[[['Clayton'], ['Second semester 2017 (', 'Off-campus', ')']]]",6,0.125,None,None,2," This unit introduced students to the systematic collection, interpretation andpresentation of transport and traffic data. The systems approach to survey design isintroduced and the trade-offs involved in allocation of survey resources are examined.The unit is designed to provide a rigorous and practical coverage of the collection oftransport and traffic data using traditional traffic and travel surveys as well as throughadvanced technologies. The unit discusses new and innovative techniques formeasuring and monitoring the performance of transportation systems and evaluatingchanges in demographic and urban travel characteristics. Students will be introducedto advanced transportation data collection technologies and will learn how to manage,analyse, and visualize large and advanced datasets."
CIV5310,Infrastructure project and policy evaluation,Faculty of Engineering,"[[['Clayton'], ['First semester 2017 (', 'Off-campus', ')']]]",6,0.125,,,2,"This unit is an introduction to the principles and methods of triple-bottom-line evaluation of projects and policies in the area of civil engineering. As triple-bottom-line stands for economic, environmental and social requirements of sustainable development, this unit explicitly incorporates all three domains."
CIV5311,Infrastructure project management,Faculty of Engineering,"[[['Clayton'], ['First semester 2017 (', 'Off-campus', ')']]]",6,0.125,,,2,"This unit is an introduction to the principles and methods of project management as applied in various engineering and infrastructure projects. It is designed to be immediately applicable to physical and non-physical projects at a small and medium scale, and to provide a framework on which project management skills for large-scale projects can be developed. Classical project management techniques are covered with a special emphasis on dealing with risk in projects."
CIV5312,Asset management I,Faculty of Engineering,"[[['Clayton'], ['First semester 2017 (', 'Off-campus', ')']]]",6,0.125,,,2,"This unit will introduce students to an appropriate management framework within which operations and maintenance of infrastructure should be carried out.  In particular, this unit will develop a theoretical background for infrastructure management. It will cover asset management principles (whole of life cycle issues, infrastructure policy, risk management and strategic development), concepts and identification of asset performance requirements (community and stakeholder benefits and consultation, system performance and measures, level of service)."
CIV5313,Asset management II,Faculty of Engineering,"[[['Clayton'], ['Second semester 2017 (', 'Off-campus', ')']]]",6,0.125,,,2,"This unit will introduce students to the need to ensure infrastructure operates and is maintained in an appropriate management fashion.  This unit will focus on identifying and managing relevant asset management data.  Participants will be exposed to manipulating technical detail within asset management software enabling deterioration modelling and treatment tradeoffs.  It will cover information management (maintaining inventories, condition rate methodologies, information planning decision making and long term impacts, asset usage data) and asset maintenance management (treatment options, management of asset use, maintenance management and strategy evaluation)."
CIV5314,Planning urban transport systems,Faculty of Engineering,"[[['Clayton'], ['Second semester 2017 (Day)', 'Second semester 2017 (', 'Off-campus', ')']]]",6,0.125,,,2,"This unit introduces students to contemporary issues in transport planning. The concept of sustainable transport is introduced along with the steps in the transport planning process. Supply and demand oriented approaches to addressing transport challenges are reviewed and travel demand management is placed into context. The characteristics of  passenger and freight modes are considered and  factors influencing the level, pattern and trends in travel demand are examined."
CIV5315,Transport economics,Faculty of Engineering,"[[['Clayton'], ['First semester 2017 (', 'Off-campus', ')']]]",6,0.125,,,2,"This unit provides an introduction to contemporary analytical methods and issues in transport economics, with particular relevance to transport operations, infrastructure investment and policy decision-making. Fundamental concepts and methods relevant to demand, cost, pricing and investment analysis and decision-making are covered. The important role of regulations in the operations of markets and transport operations is considered as are the forms and impacts of different types of government intervention, deregulation and privatisation in transport markets and operations. The unit emphasises the application of transport economics principles to contemporary policy issues in transport."
CIV5316,Fundamentals of urban public transport,Faculty of Engineering,"[[['Clayton'], ['Second semester 2017 (', 'Off-campus', ')']]]",6,0.125,,,2,"CIV5316 covers public transport planning from a range of perspectives including policy, demand/markets, supply/operations and infrastructure. Policy analysis provides an understanding of the strategic, institutional and political context within which services are provided. This illustrates the diverse and often conflicting objectives which drive the development and planning of services. Demand/market analysis introduces students to the range of markets and their drivers.  Supply/operations and infrastructure analysis provides an overview of the types of services which are provided and the operational, engineering and technology issues which govern their effective deployment."
CIV5318,Intelligent transportation systems: engineering and management,Faculty of Engineering,"[[[], ['First semester 2017 (Day)']]]",12,0.250,none,none,2,"This unit covers both traffic engineering and management along with the growing role which advanced technology is playing in the management of traffic and transportation systems. The unit develops students' understanding of the principles and practice of traffic management and the application of advanced technology in transport. The emphasis is on the role of the traffic manager in providing the road and traffic network for road based vehicles along with the planning and design considerations for different road users.  The fundamentals of human factors and road network design are considered. Emphasis is placed on the need to forecast traffic impacts at sites and on the road network. The application of advanced technology to the surface transport system, known as Intelligent Transport Systems (ITS), is considered in detail.  This unit introduces students to the field of ITS, examines component technologies and explores how those component technologies are brought together in applications or products."
CIV5319,Quantitative methods for transportation systems analysis,Faculty of Engineering,"[[[], ['First semester 2017 (Day)']]]",6,0.125,none,none,2,"This unit highlights fundamentals of data analysis, probability and statistics and their application to transportation systems analysis. Quantitative methods in data analysis and statistical methods relevant to traffic and transport engineering, survey design, modelling and forecasting will be investigated.  The student is expected to develop an understanding of probability theory and statistical procedures, along with approaches for integrating data analysis and graphical methods. The unit is designed to provide students with an in-depth understanding of the process involved in model development."
CIV5320,Case studies in transportation systems,Faculty of Engineering,"[[[], ['Term 3 2017 (Day)']]]",12,0.250,None,none,2,This unit develops students' understanding of the use of computer models in transportation systems analysis. The unit considers the role of commercial transportation systems analysis packages to address real life application problems in transport planning and operations management. Students will become familiar with modelling packages used for strategic modelling of transportation networks and mesoscopic or microscopic simulation packages which can address operational issues.
CIV5321,Sustainable transportation systems planning,Faculty of Engineering,"[[[], ['Term 3 2017 (Day)']]]",6,0.125,none,none,2,"This unit introduces students to contemporary issues in planning for sustainable transport. Extensive use is made of case studies, practice exercises and practical 'real world' problems to reinforce the relevance of the material to contemporary professional practice. The concept of sustainable transport is introduced along with the steps in the transport planning process. Supply and demand oriented approaches to addressing transport challenges are reviewed and travel demand management is placed into context. The characteristics of transport modes and travel demand patterns are used to provide a framework for considering the suitability of a particular transport mode for a particular context. Travel survey methods are considered with an emphasis on the role of survey design and administration in the collection of useful travel survey data."
CIV5322,Urban public transportation systems,Faculty of Engineering,"[[[], ['Term 3 2017 (Day)']]]",6,0.125,none,none,2,"This unit is designed to lay important foundations of urban public transportation planning and management knowledge. It covers public transportation planning from a range of perspectives including policy, demand/markets and supply/operations and infrastructure. Policy analysis is designed to provide an understanding of the strategic, institutional and political context within which public transportation services are provided. This is to illustrate the diverse and often conflicting objectives which drive the development and planning of services. Demand/market analysis aims to introduce students to the range of markets and market drivers which influence the use of public transportation services. Supply/operations and infrastructure analysis provides an overview of the types of services which are provided and the operational, engineering and technology issues which govern their effective deployment."
CIV5406,Modelling transportation systems,Faculty of Engineering,"[[[], ['First semester 2017 (Day)']]]",6,0.125,,,2,"This unit develops students' understanding of the models used to support decisions about the planning or operation of the transportation system. The emphasis is on strategic network models which are used for longer term network planning and microsimulation models which focus on operational considerations. The traditional four step models of trip generation, mode choice and traffic assignment are considered in detail. The unit introduces the principles of simulation when applied to transport operations."
CIV5881,Ground water hydrology,Faculty of Engineering,"[[['Clayton'], ['Second semester 2017 (Day)', 'Second semester 2017 (', 'Off-campus', ')']]]",6,0.125,,,2," This unit covers theoretical and practical knowledge of groundwater hydrology, emphasizing analytical and numerical modelling skills.The unit includes: aquifer properties, Darcy's law, well hydraulics, analytical and numerical modelling, model calibration, uncertainty analysis, contaminant fate and transport, variable density flow and ground water flow in unsaturated soils.The knowledge learnt from this unit is directly applicable to research projects and practical industrial problems."
CIV5882,Flood hydraulics and hydrology,Faculty of Engineering,"[[['Clayton'], ['First semester 2017 (Day)', 'First semester 2017 (', 'Off-campus', ')']]]",6,0.125,,,2,This unit focuses on flood modelling for engineering design. Methods to estimate design flood magnitudes from experimental observations will be presented. Hydrologic and hydraulic routing models will be introduced along with software packages that apply these models.
CIV5883,Surface water hydrology,Faculty of Engineering,"[[['Clayton'], ['First semester 2017 (Day)', 'First semester 2017 (', 'Off-campus', ')']]]",6,0.125,,,2,"This unit focuses on the physical processes of land surface hydrology, covering evapotranspiration, precipitation, interception, infiltration and surface flows. The unit also covers the combination of these processes in surface hydrology models, including calibration and applications."
CIV5884,Water sensitive stormwater design,Faculty of Engineering,"[[['Clayton'], ['Second semester 2017 (Day)', 'Second semester 2017 (', 'Off-campus', ')']]]",6,0.125,,,2," The unit examines the general planning issues of integrated urban catchment management, followed by best management practices in stormwater management. Issues associated with the multiple objectives of urban stormwater management will be discussed in detail.Students will gain appreciation of the management issues and technologies to formulate a stormwater management strategy for catchments with pre-specified environmental conditions and development characteristics."
CIV5885,Infrastructure dynamics,Faculty of Engineering,"[[['Clayton'], ['First semester 2017 (Day)', 'First semester 2017 (', 'Off-campus', ')']]]",6,0.125,,CIV6885,2,"This unit will provide the learner with fundamental theoretical and experimental knowledge and skills in the transient response of infrastructure systems when subjected to dynamic loading. Dynamics of structures and ground-borne vibrations will be covered in detail, so that the learner can apply the knowledge to solve practical problems in infrastructure systems such as bridges, buildings, tunnels, and piling."
CIV5886,Infrastructure geomechanics,Faculty of Engineering,"[[['Clayton'], ['First semester 2017 (Day)', 'First semester 2017 (', 'Off-campus', ')']]]",6,0.125,,CIV6886,2,"In this unit the learner will gain skills and knowledge on the interaction between the geomaterials and structural components that make up most infrastructure systems. From buildings and bridges, to tunnels, roads/railroads, dams, and embankments, the learner will determine the interaction among various elements, and design appropriate solutions accordingly."
CIV5887,Infrastructure rehabilitation and monitoring,Faculty of Engineering,"[[['Clayton'], ['Second semester 2017 (Day)', 'Second semester 2017 (', 'Off-campus', ')']]]",6,0.125,,CIV6887,2,This unit will equip the learner with the knowledge and skills necessary to use the latest condition monitoring techniques and to design appropriate retrofits to alleviate common problems with ageing infrastructure systems. Smart monitoring techniques of localized and dispersed systems will be introduced. The condition assessment and forensic analysis of problem infrastructure will be complemented by knowledge on rehabilitation techniques. This unit will provide advanced technical knowledge to allow the graduate maintain an existing infrastructure system for future generations.
CIV5888,Advanced computational methods,Faculty of Engineering,"[[['Clayton'], ['Second semester 2017 (Day)', 'Second semester 2017 (', 'Off-campus', ')']]]",6,0.125,,CIV6888,2,"This unit provides the learner with knowledge and skills in the application of advanced numerical and computational techniques for the solution of complex problems in infrastructure systems. Structural, soil, and rock mechanical behaviours will be examined through use of finite element analysis, emerging meshless methods and constitutive models. Applications to practical problems are a key aspects of the learning covered. Finally, the management, visualization, and analysis of large quantities of data will complete the necessary skillset for the graduate who will manage 21st century infrastructure systems."
CIV6301,Advanced traffic engineering,Faculty of Engineering,"[[['Clayton'], ['Second semester 2017 (Day)']]]",0,0.000,,,2,"This unit is designed to lay important foundations of traffic engineering knowledge.  It is designed to develop students' understanding of contemporary topics in traffic flow theory and their applications. The course is also designed to provide a rigorous and practical coverage of the collection of traffic data. The traffic surveys component of the course will cover traditional techniques for counting, classification and origin-destination surveys and we will also consider the capabilities of new traffic data collection equipment."
CIV6302,Traffic engineering and management,Faculty of Engineering,"[[['Clayton'], ['First semester 2017 (Day)']]]",0,0.000,,,2,"This unit exposes the student to the fundamentals of the three components to the traffic system: the vehicle, the driver and the road environment. The emphasis is on the application of theory to practice in solving traffic related problems. The unit covers the road traffic system, traffic networks, traffic design elements, intersection design and control and advacned analytic techniques."
CIV6305,Travel demand modelling,Faculty of Engineering,"[[['Clayton'], ['First semester 2017 (Day)']]]",0,0.000,,,2,"This unit develops students' understanding of the models used in the prediction and analysis of travel demand. The emphasis is on strategic network models which are used for longer term network modelling and planning. The traditional four step models of trip generation, mode choice and traffic assignment and contemporary methods such as tour-based and activity-based modelling are introduced. The capabilities of commercial network modelling packages are reviewed."
CIV6314,Transport planning and policy,Faculty of Engineering,"[[['Clayton'], ['Second semester 2017 (Day)']]]",0,0.000,,,2,This unit introduces students to contemporary issues in transport planning. The concept of sustainable transport is introduced along with the steps in the transport planning process. Supply and demand oriented approaches to addressing transport challenges are reviewed and travel demand management is placed into context. The characteristics of transport modes and travel demand patterns are used to provide a framework for considering the suitability of a particular transport mode for a particular context. Travel survey methods are considered with an emphasis on the role of survey design and administration in the collection of useful travel survey data.
CIV6881,Ground water hydrology,Faculty of Engineering,"[[['Clayton'], ['Second semester 2017 (Day)']]]",0,0.000,,,2," This unit covers theoretical and practical knowledge of groundwater hydrology, emphasizing analytical and numerical modelling skills.The unit includes: aquifer properties, Darcy's law, well hydraulics, analytical and numerical modelling, model calibration, uncertainty analysis, contaminant fate and transport, variable density flow and ground water flow in unsaturated soils.The knowledge learnt from this unit is directly applicable to research projects and practical industrial problems."
CIV6882,Flood hydraulics and hydrology,Faculty of Engineering,"[[['Clayton'], ['First semester 2017 (Day)']]]",0,0.000,,,2,This unit focuses on flood modelling for engineering design. Methods to estimate design flood magnitudes from experimental observations will be presented. Hydrologic and hydraulic routing models will be introduced along with software packages that apply these models.
CIV6883,Surface water hydrology,Faculty of Engineering,"[[['Clayton'], ['First semester 2017 (Day)']]]",0,0.000,,,2,"This unit focuses on the physical processes of land surface hydrology, covering evapotranspiration, precipitation, interception, infiltration and surface flows. The unit also covers the combination of these processes in surface hydrology models, including calibration and applications."
CIV6884,Water sensitive stormwater design,Faculty of Engineering,"[[['Clayton'], ['Second semester 2017 (Day)']]]",0,0.000,,,2," The unit examines the general planning issues of integrated urban catchment management, followed by best management practices in stormwater management. Issues associated with the multiple objectives of urban stormwater management will be discussed in detail.Students will gain appreciation of the management issues and technologies to formulate a stormwater management strategy for catchments with pre-specified environmental conditions and development characteristics."
CIV6885,Infrastructure dynamics,Faculty of Engineering,"[[['Clayton'], ['First semester 2017 (Day)']]]",0,0.000,,CIV5885,2,"This unit will provide the learner with fundamental theoretical and experimental knowledge and skills in the transient response of infrastructure systems when subjected to dynamic loading. Dynamics of structures and ground-borne vibrations will be covered in detail, so that the learner can apply the knowledge to solve practical problems in infrastructure systems such as bridges, buildings, tunnels, and piling."
CIV6886,Infrastructure geomechanics,Faculty of Engineering,"[[['Clayton'], ['First semester 2017 (Day)']]]",0,0.000,,CIV5886,2,"In this unit the learner will gain skills and knowledge on the interaction between the geomaterials and structural components that make up most infrastructure systems. From buildings and bridges, to tunnels, roads/railroads, dams, and embankments, the learner will determine the interaction among various elements, and design appropriate solutions accordingly."
CIV6887,Infrastructure rehabilitation and monitoring,Faculty of Engineering,"[[['Clayton'], ['Second semester 2017 (Day)']]]",0,0.000,,CIV5887,2,This unit will equip the learner with the knowledge and skills necessary to use the latest condition monitoring techniques and to design appropriate retrofits to alleviate common problems with ageing infrastructure systems. Smart monitoring techniques of localized and dispersed systems will be introduced. The condition assessment and forensic analysis of problem infrastructure will be complemented by knowledge on rehabilitation techniques. This unit will provide advanced technical knowledge to allow the graduate maintain an existing infrastructure system for future generations.
CIV6888,Advanced computational methods,Faculty of Engineering,"[[['Clayton'], ['Second semester 2017 (Day)']]]",0,0.000,,CIV5888,2,"This unit provides the learner with knowledge and skills in the application of advanced numerical and computational techniques for the solution of complex problems in infrastructure systems. Structural, soil, and rock mechanical behaviours will be examined through use of finite element analysis, emerging meshless methods and constitutive models. Applications to practical problems are a key aspects of the learning covered. Finally, the management, visualization, and analysis of large quantities of data will complete the necessary skillset for the graduate who will manage 21st century infrastructure systems."
ECE2011,Signal processing,Faculty of Engineering,[],6,0.125,ENG1060,ECE2101,2,"This unit will cover continuous-time and discrete-time signals, including sampling, aliasing, and the sampling theorem. Complex exponentials, and their representation as phasors, lead to periodic waveforms, Fourier series and the signal frequency spectrum. Modification of spectra will be described, using FIR filters, discrete-time systems, unit-sample response, discrete convolution, frequency response of FIR filters, z-transforms, IIR filters, linear time-invariant systems, convolution integrals, continuous-time Fourier transform, windowing, DFT, FFT, time-frequency spectrum analysis, spectrogram. Connecting frequency response and time response completes the unit."
ECE2021,Electromagnetism,Faculty of Engineering,[],6,0.125,"ENG1060, ENG1090 (or equivalent)",ECE2201,2,"This is a study of electrostatic, magnetostatic and electromagnetic fields and their use to create devices and systems. This study includes a mathematical description of the fields, an examination of the basic laws governing the generation of fields, and a study of interactions with dielectric and magnetic materials. Maxwell's field equations are introduced. Applications of electromagnetic fields such as radio, televisions, transformers, electrical motors and generators are examined, as are electrostatic painting, magnetohydrodynamics and beam control in a synchrotron. Naturally generated fields such as the earth's magnetic field and the electric fields causing lightning are also discussed."
ECE2031,Circuits and control,Faculty of Engineering,[],6,0.125,ENG1030 or ENG1002,ECE3031,2," The unit will provide a grounding in circuit theory leading to solution of electrical networks with node and mesh analysis, equivalent sources, two port representations and simulation.  AC analysis with phasors, real and reactive power, first and second order transient responses will be included.  Frequency and time response will be developed with Laplace transform techniques.Feedback control systems are introduced using differential equations, Laplace transform, time, frequency and state space representations.  the concepts of poles and zeros, forward transfer functions, and PID control will be developed.  Stability of feedback systems, root locus diagrams, Nyquist and Bode techniques, gain/phase margin concepts, and disturbance rejection will be covered."
ECE2041,Telecommunications,Faculty of Engineering,[],6,0.125,,"ECE2401, TEC2141 and TRC4801",2,"This unit provides an introduction to the important aspects of modern telecommunication systems.  Particular emphasis is given to digital communication systems including the internet. The concept of layered architectures will be introduced. Topics will include modulation techniques, source and error coding, multiplexing, peer to peer protocols, LAN protocols, packet switching, TCP/IP architecture and network security."
ECE2061,Analogue electronics,Faculty of Engineering,"[[['Clayton'], ['First semester 2017 (Day)']], [['Malaysia'], ['First semester 2017 (Day)']]]",6,0.125,,TRC2500,2,"Students will be introduced to the fundamentals of linear electronic circuit analysis and design. At the completion of the unit students will develop skills in using state of the art prototyping and measurement tools for linear electronic circuit analysis and design. The topics covered in this course include, sinusoidal steady-state analysis using phasors and complex impedances, feedback concepts, solid-state electronics, solid-state diodes and diode circuits, field-effect transistors, bipolar junction transistors and single-transistor amplifiers."
ECE2071,Computer organisation and programming,Faculty of Engineering,"[[['Clayton'], ['First semester 2017 (Day)']], [['Malaysia'], ['First semester 2017 (Day)']]]",6,0.125,,"CSE1301, TEC2041, TEC2042, TEC2171, TRC2400",2,"This unit provides an introduction to computers and CPU organisation, assemblers and compilers, and algorithm design for engineering problems. It covers the language C and its implementation on a typical computer, including standard data types, arrays, control statements, functions, including ways of parameter passing, C library functions, pointers, strings, arrays of pointers, structures, linked lists and binary tree data structures, dynamic memory allocations, and calls to assembly language programs. Object-oriented programming is introduced. Software engineering is covered as the methodology of software development and lifecycle models. Operating system concepts are introduced. The unit also includes an introduction to programmable logic controllers (PLCs)."
ECE2072,Digital systems,Faculty of Engineering,"[[['Clayton'], ['Second semester 2017 (Day)']], [['Malaysia'], ['Second semester 2017 (Day)']]]",6,0.125,,"ECE2701, TEC2172, TRC2300",2,"This unit introduces the student to modern logic design techniques, hardware used and common representations. Topics include two and multi-level combinational logic, decoders, multiplexers, arithmetic circuits, programmable and steering logic, flip-flops, registers, counters, RAM and ROM. Using this hardware the design component will include finite state machine design and applications to computer data path control. This will incorporate simple analogue and digital I/O interfacing. Programmable logic devices will be covered, and the use of a hardware description language for describing, synthesizing and testing digital logic. Laboratories cover logic design, implementation, and testing."
ECE2111,Signals and systems,Faculty of Engineering,"[[['Clayton'], ['Second semester 2017 (Day)']], [['Malaysia'], ['Second semester 2017 (Day)']]]",6,0.125,ENG1060 and (ENG1091 or ENG1005),ECE2011,2,"This unit provides foundations for the electrical engineering areas of control, signal processing and communications. The unit introduces concepts of continuous-time and discrete-time signals, their sampling and aliasing issues. Complex numbers, in particular, complex exponentials are introduced along with their representation as phasors, leading to periodic waveforms, Fourier series and the signal frequency spectrum. Modification of spectra will be described using FIR filters, discrete-time systems, the unit-sample response, discrete convolution, linear time-invariant systems, convolution integrals, the continuous-time Fourier transform, windowing, DFT, FFT, time-frequency spectrum analysis, spectrogram, and Laplace Transform. Connecting frequency response and time response completes the unit."
ECE2131,Electrical circuits,Faculty of Engineering,"[[['Clayton'], ['First semester 2017 (Day)']], [['Malaysia'], ['First semester 2017 (Day)']]]",6,0.125,(ENG1091 or ENG1005) and ENG1002,ECE2031,2," This unit provides foundation knowledge for analogue circuit analysis and design. Students will be introduced to the fundamentals of linear electronic circuit analysis and design. At the completion of the unit students will develop skills in using state of the art prototyping and measurement tools for linear electronic circuit analysis and design. The topics covered in this course include, sinusoidal steady-state analysis using phasors and complex impedances, feedback concepts, solid-state electronics, solid-state diodes and diode circuits, field-effect transistors, bipolar junction transistors and operational amplifiers.The unit will provide a grounding in circuit theory leading to solution of electrical networks with node and mesh analysis, equivalent sources, two port representations and simulation. AC analysis with phasors, first and second order transient responses will be included. Frequency and time response will be developed with Laplace transform techniques."
ECE2191,Probability models in engineering,Faculty of Engineering,"[[['Clayton'], ['Second semester 2017 (Day)']], [['Malaysia'], ['Second semester 2017 (Day)']]]",6,0.125,ENG1091 or ENG1005,ENG2092,2," This unit will introduce fundamental concepts of probability theory applied to engineering problems in a manner that combines intuition and mathematical precision. The treatment of probability includes elementary set operations, sample spaces and probability laws, conditional probability, independence, and notions of combinatorics. A discussion of discrete and continuous random variables, common distributions, functions, and expectations forms an important part of this unit. Transform methods, limit theorems, convergences, and bounding techniques are also covered. Special consideration is given to the law of large numbers and the central limit theorem. Markov chain, transition probabilities and steady state distribution will be discussed.Application examples from engineering, science, and statistics will be provided: The Gaussian distribution in source and channel coding, the exponential, Chi-square, and Gamma distributions in wireless communications and Bayesian statistics, the Rayleigh distribution in wireless communications, the Cauchy distribution in detection theory, the Poisson and Erlang distributions in traffic engineering, queuing theory and networking, the Gaussian, Laplacian and generalized Gaussian distributions in image processing, the Weibull distribution in high voltage engineering and electrical insulation, Markov chain in queuing theory, and first-order Markov process in predictive speech/image compression."
ECE3022,Wireless and guided EM,Faculty of Engineering,[],6,0.125,ECE2021 (or ECE2201 or PHS2022) and ECE2041 (or ECE2401),ECE3202,2,"In this unit, students will be introduced to the principles of electromagnetism and wave propagation of wireless and guided waves based on the use of Maxwell's equations.  They will then analyse more complicated structures such as radio frequency (RF) and microwave transmission lines, rectangular metallic waveguides, optical fibers and antennas. Students will then apply these wave propagation principles to examine the practical issues of RF and microwave circuits in laboratory environments. Issues related to interference problems such as filtering, grounding and shielding in RF and microwave circuit layouts will also be covered. Finally, practical wireless communication systems will be introduced to students to give an understanding on how the theories learnt are used in real life applications."
ECE3031,Control systems,Faculty of Engineering,[],6,0.125,"ECE2011, ENG1060, (ENG2092 or ENG2005)",ECE3301,2,"This unit introduces control systems and feedback and outlines their role in modern society. Initially tools for the modelling, analysis and design of continuous-time systems are briefly presented. Following this, the main focus is shifted to the analysis and design of modern discrete-time and hybrid sampled-data systems. For analysis, difference equations, z-transforms, transfer functions, frequency response, and state-space models are covered, as also is computer-based system identification. For design, pole-placement, and state feedback, state estimation, and linear quadratic optimal design are covered. Aspects of robust and non-linear control are also introduced."
ECE3051,Electrical energy systems,Faculty of Engineering,"[[['Clayton'], ['First semester 2017 (Day)']], [['Malaysia'], ['Second semester 2017 (Day)']]]",6,0.125,ECE2061 or TRC2500,ECE3502 and TRC3501,2,"The unit begins by considering electrical machines, looking at DC machines, induction motors, synchronous motors and other types of motors under fixed and variable speed operation. Then thyristor rectifiers and switched power converters are presented, looking at their use for electrical energy conversion in general and variable speed motor control in particular. Finally, single and three phase AC networks, power factor correction, and electrical power generation, transmission and distribution networks are explored. Particular focus is given here to three phase transformers, transmission line modelling, quality of electrical supply, electrical protection systems, and power system control."
ECE3062,Electronic systems and control,Faculty of Engineering,"[[['Clayton'], ['Second semester 2017 (Day)']], [['Malaysia'], ['Second semester 2017 (Day)']]]",6,0.125,ECE2031 and ECE2061,ECE2062,2,"The unit further explores the integration of multiple devices on a chip. MOS and BJT single ended as well as differential amplifier circuits, along with basic analogue circuit blocks like the current mirror, are introduced and developed using small signal models.  Practical Operational Amplifiers are considered where properties deviate from ideal in terms of frequency response, CMMR, noise, stability and input/output impedance.  The use of feedback in electronic circuits is studied, and ways to improve arising stability issues in operational amplifiers (eg using pole compensation) are discussed.  Nyquist is presented and frequency domain analysis and design shall be explicitly explored via Bode plots. Concepts of State Space representation, transfer functions, canonical realisation, observability and controllability and discrete-time systems are presented."
ECE3073,Computer systems,Faculty of Engineering,"[[['Clayton'], ['First semester 2017 (Day)']], [['Malaysia'], ['First semester 2017 (Day)']]]",6,0.125,ECE2072 and one of:+ ECE2071+ FIT1008+ FIT1029 and FIT1040,"ECE3703, GSE2303, GSE3802, TEC3174, TRC3300",2,"This unit provides an introduction to computer architecture using a modern microprocessor as an example. Practical considerations involved in interconnecting logic element are explored, along with software and hardware techniques for interfacing computers to peripheral devices. An introduction to communication protocols used to connect local peripheral devices to a microprocessor, including RS232/RS422/RS485, CAN bus and i2C is provided. Real time systems including concurrency, inter-process communications and scheduling are introduced."
